,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
3359,5,Rio Frohoff,Gabriella Becerra,Holland Ponthieux,Allie Kemp,Tulane,ULM,1464,20180404
3360,1,Madeline Mertz,Kaylie Mchugh,Gabby Love,Grace Convey,Tulane,ULM,1465,20180404
3361,2,Lan Nguyen,Tarin Mergener,Maile Sellers,Kayla Gallant,Tulane,ULM,1465,20180404
3362,3,Anna Chin,Lauren Orlich,Catherine Griffith,Rebecca Brown,ULM,Tulane,1465,20180404
3363,4,Addison Hermstad,Ashley Delgado,Bailey Smith,Taylor  Meyer,Tulane,ULM,1465,20180404
3364,5,Rio Frohoff,Gabriella Becerra,Holland Ponthieux,Allie Kemp,Tulane,ULM,1465,20180404
3365,1,Megan McNamara,Nicole McNamara,Abril Bustamante,Tina Graudina,USC,UCLA,1466,20180404
3366,2,Lily Justine,Sarah Sponcil ,Terese Cannon,Sammy Slater,UCLA,USC,1466,20180404
3367,3,Zana Muno,Savvy Simo,Joy Dennis,Haley Hallgren,USC,UCLA,1466,20180404
3368,4,Mac May,Elise Zappia,Katrina Kernochan,Alexandra Poletto,UCLA,USC,1466,20180404
3369,5,Izzy Carey,Megan Muret,Jenna Belton,Jo Kremer,UCLA,USC,1466,20180404
3370,1,Katie Will,Sadie Anderson,Emily Fedonczak,Nichole LeFevre,Jacksonville State,Huntingdon,1467,20180403
3371,2,Kaylie Milton,Hannah Kirk,Bria Rochelle,Alexis Creasman,Jacksonville State,Huntingdon,1467,20180403
3372,3,Hailey Hughes,Shayla Schmidt,Shelby McAllister,Lexie DeVuyst,Jacksonville State,Huntingdon,1467,20180403
3373,4,Grace Jarnagin,Bethany Randall,Cheyenne Scarborough,Addison Genard,Jacksonville State,Huntingdon,1467,20180403
3374,5,Ashley Clingan,Maddie Cloutier,Kaitlyn Carter,Amy Tyma,Jacksonville State,Huntingdon,1467,20180403
3375,1,Lauren Schaefer,Kailyn Case,Shaianne Palos,Malia Carr,Fullerton College,Mt San Antonio College,1468,20180404
3376,2,Prescilla Gutierrez,Catherine Serna,Sierra Lujan,Jordon Wilson,Mt San Antonio College,Fullerton College,1468,20180404
3377,3,Carlie Ortega,Andrea Lopez,Alysha Tullar,Lauren Quinonez,Fullerton College,Mt San Antonio College,1468,20180404
3378,4,Samaria Longstreet,Kristine Perez,Alyssa Bloomfield,Ashly Velazquez,Fullerton College,Mt San Antonio College,1468,20180404
3379,5,Ashley Pruitt,Kendall Campos,Kierra Coatney,Brianda Valdez,Mt San Antonio College,Fullerton College,1468,20180404
3380,1,Katie Sato,Aeryn Owens,Kayla Tinker,Gabby Morrison,Cal State Northridge,Vanguard,1469,20180405
3381,2,Kristey Markle,Nickeisha Williams,Kelli Dowell,Hannah Holder,Cal State Northridge,Vanguard,1469,20180405
3382,3,Lauren McMurray,Autumn  Russell,Dani Erdelatz,Charity Dennis,Cal State Northridge,Vanguard,1469,20180405
3383,4,Nicolette  Pinkney,Lauren Conati,Eliana Johnson,Karly Cantu,Cal State Northridge,Vanguard,1469,20180405
3384,5,Erin Indermill,Daniella Molinari,Bree Bolton,Karli Burk,Cal State Northridge,Vanguard,1469,20180405
3385,1,Katie Sato,Aeryn Owens,Tristan Self,Vanessa Bernzen,Cal State Northridge,Concordia,1470,20180405
3386,2,Kristey Markle,Nickeisha Williams,Avery Keathley,Riley Gill,Cal State Northridge,Concordia,1470,20180405
3387,3,Lauren McMurray,Autumn  Russell,Marcela Frazzoni,Jaclyn Brown,Cal State Northridge,Concordia,1470,20180405
3388,4,Nicolette  Pinkney,Lauren Conati,Jessica Diederich,Asia O'Neil,Cal State Northridge,Concordia,1470,20180405
3389,5,Erin Indermill,Daniella Molinari,Julia Denboer,Kekela Hendrickson,Cal State Northridge,Concordia,1470,20180405
3390,1,Morgan Hughes,Payton Rund,Nandyala Gama,Lyndi Scholl,Saint Mary's,San Jose State University,1471,20180405
3391,2,Emily Bible,Lindsey Knudsen,Julia Golbeck,Ciara Reistad,Saint Mary's,San Jose State University,1471,20180405
3392,3,Sarah Chase,Mary Hernandez,Luiza Andrade,Breann Robinson,Saint Mary's,San Jose State University,1471,20180405
3393,4,Lindsey Calvin,Kelsey Knudsen,Laura  Parts,Kaitlynn Zdroik,Saint Mary's,San Jose State University,1471,20180405
3394,5,Morgan Kendrick,Jennifer Laird,Jamie Hirai,Thaliana Grajeda,Saint Mary's,San Jose State University,1471,20180405
3395,1,Cassie House,Haven Hill,Annika Van Gunst,Teegan Van Gunst,TCU,Georgia State,1472,20180406
3396,2,Jillian Bergeson,Jaelyn Greene,Brooke Weiner,Tiffany Creamer,Georgia State,TCU,1472,20180406
3397,3,Molly Scheel,Jensyn Bledsoe,Georgia Johnson,Olivia Stasevich,TCU,Georgia State,1472,20180406
3398,4,Hannah Rogers,Avery Arellano,Amie  Held,Kate Novack,TCU,Georgia State,1472,20180406
3399,5,Brooke Sassin,Jordan Westendorf,Ashley McGinn,Eden Hawes,TCU,Georgia State,1472,20180406
3400,1,Vanessa Freire,Victoria Paranagua,Carly Scarborough,Amanda Silva,Florida State,FAU,1473,20180406
3401,2,Hailey Luke,Katie Horton,Gabrielle Dischler,Jessalyn Kinlaw,Florida State,FAU,1473,20180406
3402,3,Sara Putt,Macy Jerger,Erica Brok,Mackenzie Morris,Florida State,FAU,1473,20180406
3403,4,Molly McBain,Brooke Kuhlman,Nicole Navarro,Kaila Dorish,Florida State,FAU,1473,20180406
3404,5,Francesca Goncalves,Eva Torruella,Brittany Pellitteri,Julia Lewkowicz,Florida State,FAU,1473,20180406
3405,1,Cassie House,Haven Hill,Kenley Adams,Devon May,TCU,UAB,1474,20180406
3406,2,Jillian Bergeson,Jaelyn Greene,Erin Bognar,Avei Logoleo,TCU,UAB,1474,20180406
3407,3,Molly Scheel,Jensyn Bledsoe,Haley Jared,Emily Martinez,TCU,UAB,1474,20180406
3408,4,Avery Arellano,Hannah Rogers,Sallianne Napolitano,Gabbi Moreno,TCU,UAB,1474,20180406
3409,5,Brooke Sassin,Jordan Westendorf,Tressa Buckland,Annie Pringle,TCU,UAB,1474,20180406
3410,1,Katie Krawczyk,Morgan Dees,Carla Cahill,Dora Lulic,Jacksonville,Coastal Carolina,1475,20180406
3411,2,Mallory Mattingly,Lauren Petersen,Leah Hardeman,Aleksandra Djuric,Coastal Carolina,Jacksonville,1475,20180406
3412,3,Savannah Siegrist,Shelby Babowicz,Tanner Gauthier,Kinga Windisch,Jacksonville,Coastal Carolina,1475,20180406
3413,4,Cristina Finan,Shaylee Befus,Aristea Tontai,Kalin Eske,Jacksonville,Coastal Carolina,1475,20180406
3414,5,Tori Reiser,Bethany Salapek,Autumn Otto,Sara Boothe,Coastal Carolina,Jacksonville,1475,20180406
3415,1,Carina Hoff,Courtney Miller,Carla Cahill,Dora Lulic,UNF,Coastal Carolina,1476,20180406
3416,2,Taryn Griffey,Chaney Howard,Leah Hardeman,Aleksandra Djuric,Coastal Carolina,UNF,1476,20180406
3417,3,Callie Workman,Brittany Pase,Tanner Gauthier,Kinga Windisch,UNF,Coastal Carolina,1476,20180406
3418,4,Madilyn McCarty,Nicole DeBolt,Aristea Tontai,Kalin Eske,UNF,Coastal Carolina,1476,20180406
3419,5,Carolyn Cain,Casey Justice,Autumn Otto,Sara Boothe,UNF,Coastal Carolina,1476,20180406
3420,1,Sammee Thomas,Darby Dunn,Taylor Woods,Katie Scherr,Stetson,Colorado Mesa,1477,20180406
3421,2,Carly Perales,Sunniva Helland-Hansen,Hana Peterman,Megan Gianinetti,Stetson,Colorado Mesa,1477,20180406
3422,3,Rachel Noble,Samantha Harris,Kasie Gilfert,Samantha Ritter,Stetson,Colorado Mesa,1477,20180406
3423,4,Lauren Durham,Julie Varga,Lindy Dixon,Hailey Crane,Stetson,Colorado Mesa,1477,20180406
3424,5,Alexa Richardson,Katinka Krahn,Ara Norwood,Natalee Todd,Stetson,Colorado Mesa,1477,20180406
3425,1,Alexia Inman,Mima Mirkovic,Kwyn Johnson,Mia Rivera,Cal,ASU,1478,20180406
3426,2,Iya Lindahl,Jessica Gaffney,Sydney Palmer,Kara  Woodard,Cal,ASU,1478,20180406
3427,3,Bryce Bark,Madison Dueck,Katelyn Carballo,Ellyson Lundberg,Cal,ASU,1478,20180406
3428,4,Mia Merino,Caroline Schafer,Cierra Flood,Katie Cross,Cal,ASU,1478,20180406
3429,5,Grace Campbell,Maddie Micheletti,Samantha Plaster,Kate  Baldwin,Cal,ASU,1478,20180406
3430,1,Natalie Anselmo,Olivia Macdonald,Sammee Thomas,Darby Dunn,Stetson,Arizona,1479,20180406
3431,2,Kacey Nady,Sara Watanabe,Carly Perales,Sunniva Helland-Hansen,Stetson,Arizona,1479,20180406
3432,3,Hailey Devlin,Stephany Purdue,Rachel Noble,Samantha Harris,Arizona,Stetson,1479,20180406
3433,4,Jonny Baham,Brooke Burling,Julie Varga,Lauren Durham,Arizona,Stetson,1479,20180406
3434,5,Makenna Martin,Caroline Cordes,Quinci Birker,Rebecca Ingram,Arizona,Stetson,1479,20180406
3435,1,Teegan Van Gunst,Annika Van Gunst,Kenley Adams,Devon May,Georgia State,UAB,1480,20180406
3436,2,Tiffany Creamer,Brooke Weiner,Erin Bognar,Avei Logoleo,Georgia State,UAB,1480,20180406
3437,3,Olivia Stasevich,Georgia Johnson,Gabbi Moreno,Emily Martinez,Georgia State,UAB,1480,20180406
3438,4,Allie Elson,Ashley McGinn,Tressa Buckland,Kaylee McClure,UAB,Georgia State,1480,20180406
3439,5,Kate Novack,Amie  Held,Annie Pringle,Sallianne Napolitano,UAB,Georgia State,1480,20180406
3440,1,Carly Scarborough,Amanda Silva,Maddy Kline,Nicole Lott,FAU,UNC Wilmington,1481,20180406
3441,2,Gabrielle Dischler,Jessalyn Kinlaw,Halle Hunt,JM Lewandowski,FAU,UNC Wilmington,1481,20180406
3442,3,Erica Brok,Mackenzie Morris,Katie McCullough,Brynn Montgomery,FAU,UNC Wilmington,1481,20180406
3443,4,Nicole Navarro,Kaila Dorish,Sarah Kelly,Raquel Rooney,FAU,UNC Wilmington,1481,20180406
3444,5,Brittany Pellitteri,Julia Lewkowicz,Courtney Mullinax,Jaime Thomas,FAU,UNC Wilmington,1481,20180406
3445,1,Vanessa Freire,Victoria Paranagua,Cassie House,Haven Hill,Florida State,TCU,1482,20180406
3446,2,Hailey Luke,Katie Horton,Jillian Bergeson,Jaelyn Greene,Florida State,TCU,1482,20180406
3447,3,Sara Putt,Macy Jerger,Molly Scheel,Jensyn Bledsoe,Florida State,TCU,1482,20180406
3448,4,Brooke Kuhlman,Molly McBain,Avery Arellano,Hannah Rogers,Florida State,TCU,1482,20180406
3449,5,Francesca Goncalves,Eva Torruella,Brooke Sassin,Jordan Westendorf,Florida State,TCU,1482,20180406
3450,1,Vanessa Freire,Victoria Paranagua,Maddy Kline,Nicole Lott,Florida State,UNC Wilmington,1483,20180406
3451,2,Hailey Luke,Katie Horton,Halle Hunt,JM Lewandowski,Florida State,UNC Wilmington,1483,20180406
3452,3,Sara Putt,Macy Jerger,Katie McCullough,Brynn Montgomery,Florida State,UNC Wilmington,1483,20180406
3453,4,Brooke Kuhlman,Molly McBain,Sarah Kelly,Raquel Rooney,Florida State,UNC Wilmington,1483,20180406
3454,5,Francesca Goncalves,Eva Torruella,Courtney Mullinax,Jaime Thomas,Florida State,UNC Wilmington,1483,20180406
3455,1,Alexia Inman,Mima Mirkovic,Sammee Thomas,Darby Dunn,Cal,Stetson,1484,20180406
3456,2,Iya Lindahl,Jessica Gaffney,Carly Perales,Sunniva Helland-Hansen,Stetson,Cal,1484,20180406
3457,3,Bryce Bark,Madison Dueck,Samantha Harris,Rachel Noble,Cal,Stetson,1484,20180406
3458,4,Mia Merino,Caroline Schafer,Julie Varga,Lauren Durham,Cal,Stetson,1484,20180406
3459,5,Grace Campbell,Maddie Micheletti,Rebecca Ingram,Quinci Birker,Cal,Stetson,1484,20180406
3460,1,Kwyn Johnson,Mia Rivera,Taylor Woods,Katie Scherr,ASU,Colorado Mesa,1485,20180406
3461,2,Kara  Woodard,Frances Giedraitis,Megan Gianinetti,Hana Peterman,ASU,Colorado Mesa,1485,20180406
3462,3,Ellyson Lundberg,Katelyn Carballo,Lindy Dixon,Hailey Crane,ASU,Colorado Mesa,1485,20180406
3463,4,Cierra Flood,Jourdan Parnell,Natalee Todd,Samantha Ritter,ASU,Colorado Mesa,1485,20180406
3464,5,Kate  Baldwin,Samantha Plaster,Ara Norwood,Julia Baskin,ASU,Colorado Mesa,1485,20180406
3465,1,Carina Hoff,Courtney Miller,Jessica Johnson,Elli Gibson,UNF,Mercer,1486,20180406
3466,2,Taryn Griffey,Chaney Howard,Amber Gibson,Gracie Garanich,UNF,Mercer,1486,20180406
3467,3,Callie Workman,Brittany Pase,Kacy Ogden,Sophie Peel,Mercer,UNF,1486,20180406
3468,4,Madilyn McCarty,Nicole DeBolt,Marina Chavez,Lela Mcintosh,UNF,Mercer,1486,20180406
3469,5,Carolyn Cain,Casey Justice,Elli Merchant,Kylie Keeling,Mercer,UNF,1486,20180406
3470,1,Katie Krawczyk,Morgan Dees,Kacy Ogden,Sophie Peel,Jacksonville,Mercer,1487,20180406
3471,2,Mallory Mattingly,Lauren Petersen,Elli Gibson,Jessica Johnson,Jacksonville,Mercer,1487,20180406
3472,3,Shelby Babowicz,Savannah Siegrist,Amber Gibson,Gracie Garanich,Mercer,Jacksonville,1487,20180406
3473,4,Shaylee Befus,Cristina Finan,Elli Merchant,Kylie Keeling,Jacksonville,Mercer,1487,20180406
3474,5,Bethany Salapek,Tori Reiser,Marina Chavez,Emilee Wissmach,Mercer,Jacksonville,1487,20180406
3475,1,Natalie Anselmo,Olivia Macdonald,Kwyn Johnson,Mia Rivera,Arizona,ASU,1488,20180406
3476,2,Stephany Purdue,Hailey Devlin,Sydney Palmer,Kara  Woodard,Arizona,ASU,1488,20180406
3477,3,Kacey Nady,Sara Watanabe,Ellyson Lundberg,Katelyn Carballo,ASU,Arizona,1488,20180406
3478,4,Jonny Baham,Brooke Burling,Cierra Flood,Katie Cross,Arizona,ASU,1488,20180406
3479,5,Makenna Martin,Caroline Cordes,Kate  Baldwin,Halle Parker,Arizona,ASU,1488,20180406
3480,1,Andrea  Velasco,Madison Mader,Sophia Loiola,Glorious Owens,Rio Hondo College ,El Camino College,1489,20180406
3481,2,Michelle Rosas,Sara  Harding,Aiko Waters,Jessica Villasenor,Rio Hondo College ,El Camino College,1489,20180406
3482,3,Natalie Magallon,Michell Chavez-Valdivia,Sarah  Dyer,Jaylin Motley,Rio Hondo College ,El Camino College,1489,20180406
3483,4,Felipa Moreno,Stephanie Garcia,Jossie Tomita,Natasha Dutko,El Camino College,Rio Hondo College ,1489,20180406
3484,5,Michelle Hawkins,Bree Newton,Kiana Takahashi,Melissa Euyoque,El Camino College,Rio Hondo College ,1489,20180406
3485,1,Ashleigh Atsaros,Andrea Gonzalez,Andrea  Velasco,Madison Mader,Golden West College,Rio Hondo College ,1490,20180406
3486,2,Jasmine Gonzalez,Akimi Fujikura,Sara  Harding,Michelle Rosas,Golden West College,Rio Hondo College ,1490,20180406
3487,3,Cherene Uale,Amanda Sosa,Michell Chavez-Valdivia,Natalie Magallon,Rio Hondo College ,Golden West College,1490,20180406
3488,4,Erica Cantley,Keilani Pearson,Felipa Moreno,Stephanie Garcia,Rio Hondo College ,Golden West College,1490,20180406
3489,5,Melissa Martinez,Holly Hennessy,Mia  Ponce,Monica  Campos,Golden West College,Rio Hondo College ,1490,20180406
3490,1,Marcella Rodriguez,Julia Balancier,Lauren Schaefer,Kailyn Case,Riverside City College,Fullerton College,1491,20180406
3491,2,Brittney Diffine,Natalie Escher,Prescilla Gutierrez,Catherine Serna,Riverside City College,Fullerton College,1491,20180406
3492,3,Roni Lopez,Madison Bogh,Andrea Lopez,Carlie Ortega,Riverside City College,Fullerton College,1491,20180406
3493,4,Delaney Beck,Lauren Dunmore,Samaria Longstreet,Kristine Perez,Riverside City College,Fullerton College,1491,20180406
3494,5,Taylor Gardner,Telanni Childs,Ashley Pruitt,Kendall Campos,Riverside City College,Fullerton College,1491,20180406
3495,1,Brittney Diffine,Natalie Escher,Avie Butsko,Kiana  Camarlo,Riverside City College,Saddleback College,1492,20180406
3496,2,Marcella Rodriguez,Julia Balancier,Jillian Hewitt,Antonette Rolda,Riverside City College,Saddleback College,1492,20180406
3497,3,Madison Bogh,Roni Lopez,Landry Armstrong,Nicolette Spriggs,Saddleback College,Riverside City College,1492,20180406
3498,4,Delaney Beck,Lauren Dunmore,Stevie Wenzel,Michelle Solt,Saddleback College,Riverside City College,1492,20180406
3499,5,Taylor Gardner,Telanni Childs,Kayla Logsdon,Sydnee Cunico,Riverside City College,Saddleback College,1492,20180406
3500,1,Megan Ramseyer,Taira Ka'awaloa,Brittney Diffine,Natalie Escher,Irvine Valley College,Riverside City College,1493,20180406
3501,2,Olivia Aguilar,Renata Bath,Marcella Rodriguez,Julia Balancier,Irvine Valley College,Riverside City College,1493,20180406
3502,3,Hannah Salaya,Emilie Austin,Roni Lopez,Madison Bogh,Irvine Valley College,Riverside City College,1493,20180406
3503,4,Gabi Lau,Alma Entesari,Lauren Dunmore,Delaney Beck,Irvine Valley College,Riverside City College,1493,20180406
3504,5,Diamond Brogan,Alyssa Vortouni,Taylor Gardner,Telanni Childs,Irvine Valley College,Riverside City College,1493,20180406
3505,1,Khamis Berneker,Toso Leae,Kacey Mathieson,Jadelyn Forgiarini,Orange Coast College,Cypress College,1494,20180406
3506,2,Penina Wilder,Kayla Owens,Rylee Adair,Devyn Holland,Cypress College,Orange Coast College,1494,20180406
3507,3,Jane Woodward,Brianna Georgopoulos,Sierra Lim,Hannah Del Barto,Cypress College,Orange Coast College,1494,20180406
3508,4,Jessika Tellez,Marina Pilkington,Hannah Reid,Molly Thee,Cypress College,Orange Coast College,1494,20180406
3509,5,Alicya Siler,Haylee Delgado,Enjelica Glatti,Georgia Grisham,Orange Coast College,Cypress College,1494,20180406
3510,1,Aofiaolela Faa'agi,Christina Barrameda,Sarah Connell,Milla Anderson,Grossmont College,San Diego Mesa College,1495,20180406
3511,2,Khalia Jordan,Felicia Marshall,Kylie Cassicippo,Devon Lee,Grossmont College,San Diego Mesa College,1495,20180406
3512,3,Makayla Tam,Desiree Elizondo,Lizette Moore-Teague,Raven Casas,Grossmont College,San Diego Mesa College,1495,20180406
3513,4,Ashlee Goycoochea,Maiya Lopez,Robyn Brooks,Alina Snyder,Grossmont College,San Diego Mesa College,1495,20180406
3514,5,Jamie Sakasegawa,Laurie Orbita,Tiarah Tucker,Jhenalyn Germono,Grossmont College,San Diego Mesa College,1495,20180406
3515,1,Sarah Connell,Milla Anderson,Noemi Ramos,Kianna Nui,San Diego Mesa College,Palomar College,1496,20180406
3516,2,Kylie Cassicippo,Devon Lee,Mikayla Seiler,Phebe Li,San Diego Mesa College,Palomar College,1496,20180406
3517,3,Lizette Moore-Teague,Raven Casas,Sara  Mitchell,Samantha Ranebaugh,San Diego Mesa College,Palomar College,1496,20180406
3518,4,Robyn Brooks,Alina Snyder,Mary Lozano,Christina Garcia,San Diego Mesa College,Palomar College,1496,20180406
3519,1,Aofiaolela Faa'agi,Christina Barrameda,Nicole Svoboda,Ashtyn Lyneis,Grossmont College,College of the Desert,1497,20180406
3520,2,Felicia Marshall,Khalia Jordan,Baylie Dashner,Brooke Topliff,Grossmont College,College of the Desert,1497,20180406
3521,3,Makayla Tam,Desiree Elizondo,Marisol Ruiz,Alysha Garcia,Grossmont College,College of the Desert,1497,20180406
3522,4,Ashlee Goycoochea,Maiya Lopez,Emily Sundback,Naomi Garcia,Grossmont College,College of the Desert,1497,20180406
3523,5,Jamie Sakasegawa,Laurie Orbita,Aaliyah Charley,Ashley Schwartz,Grossmont College,College of the Desert,1497,20180406
3524,1,Claire Kinder,Chloe Tripp,Nicole Svoboda,Ashtyn Lyneis,Mira Costa College,College of the Desert,1498,20180406
3525,2,Claudia Mathews,Michelle Mason,Baylie Dashner,Brooke Topliff,Mira Costa College,College of the Desert,1498,20180406
3526,3,Celin Macdonald,Lana Salzar,Marisol Ruiz,Alysha Garcia,Mira Costa College,College of the Desert,1498,20180406
3527,4,Madison Anderson,Violeti Faleumu,Emily Sundback,Naomi Garcia,Mira Costa College,College of the Desert,1498,20180406
3528,5,Halie Hess,Madison Merkow,Aaliyah Charley,Ashley Schwartz,Mira Costa College,College of the Desert,1498,20180406
3529,1,Chloe Tripp,Claire Kinder,Kianna Nui,Noemi Ramos,Mira Costa College,Palomar College,1499,20180406
3530,2,Claudia Mathews,Michelle Mason,Phebe Li,Mikayla Seiler,Mira Costa College,Palomar College,1499,20180406
3531,3,Lana Salzar,Celin Macdonald,Samantha Ranebaugh,Sara  Mitchell,Mira Costa College,Palomar College,1499,20180406
3532,4,Madison Anderson,Violeti Faleumu,Christina Garcia,Mary Lozano,Mira Costa College,Palomar College,1499,20180406
3533,1,Carlee Baxter,Amber Lake,Emily Fedonczak,Nichole LeFevre,Webber,Huntingdon,1500,20180406
3534,2,Emily Bowen,Hannah Tannone,Bria Rochelle,Alexis Creasman,Webber,Huntingdon,1500,20180406
3535,3,Salla Rautiainen,Laura Embry,Lexie DeVuyst,Shelby McAllister,Webber,Huntingdon,1500,20180406
3536,4,Kobi Allston,Molly Fusarelli,Addison Genard,Cheyenne Scarborough,Webber,Huntingdon,1500,20180406
3537,5,Teryn Mills,Jessica Terry,Kaitlyn Carter,Amy Tyma,Webber,Huntingdon,1500,20180406
3538,1,Teegan Van Gunst,Annika Van Gunst,Nicole Lott,Maddy Kline,Georgia State,UNC Wilmington,1501,20180407
3539,2,Tiffany Creamer,Brooke Weiner,Katie McCullough,Brynn Montgomery,Georgia State,UNC Wilmington,1501,20180407
3540,3,Olivia Stasevich,Georgia Johnson,Halle Hunt,JM Lewandowski,Georgia State,UNC Wilmington,1501,20180407
3541,4,Amie  Held,Kate Novack,Sarah Kelly,Raquel Rooney,Georgia State,UNC Wilmington,1501,20180407
3542,5,Allie Elson,Ashley McGinn,Courtney Mullinax,Jaime Thomas,Georgia State,UNC Wilmington,1501,20180407
3543,1,Annika Van Gunst,Teegan Van Gunst,Nicole Lott,Maddy Kline,Georgia State,UNC Wilmington,1502,20180407
3544,2,Tiffany Creamer,Brooke Weiner,Katie McCullough,Brynn Montgomery,Georgia State,UNC Wilmington,1502,20180407
3545,3,Olivia Stasevich,Georgia Johnson,Halle Hunt,JM Lewandowski,Georgia State,UNC Wilmington,1502,20180407
3546,4,Amie  Held,Kate Novack,Sarah Kelly,Raquel Rooney,Georgia State,UNC Wilmington,1502,20180407
3547,5,Allie Elson,Ashley McGinn,Courtney Mullinax,Jaime Thomas,Georgia State,UNC Wilmington,1502,20180407
3548,1,Carly Scarborough,Amanda Silva,Cassie House,Haven Hill,TCU,FAU,1503,20180407
3549,2,Gabrielle Dischler,Jessalyn Kinlaw,Jaelyn Greene,Jillian Bergeson,FAU,TCU,1503,20180407
3550,4,Nicole Navarro,Kaila Dorish,Avery Arellano,Hannah Rogers,FAU,TCU,1503,20180407
3551,5,Brittany Pellitteri,Julia Lewkowicz,Jordan Westendorf,Brooke Sassin,FAU,TCU,1503,20180407
3552,1,Ka'iwi Schucht,Emily Maglio,McKayla Ferris,Savannah  Slattery,Hawaii,LMU,1504,20180407
3553,2,Morgan Martin,Lea Monkhouse,Sara Kovac,Jessie Prichard,Hawaii,LMU,1504,20180407
3554,3,Carly Kan,Laurel Weaver,Emma Doud,Veronica Nederend,Hawaii,LMU,1504,20180407
3555,4,Ari Homayun,Amy Ozee,Bozena Culo,Maddie  Leiphardt ,Hawaii,LMU,1504,20180407
3556,5,Paige Dreeuws,Hannah Zalopany,Kristen Castellanos,Cierra Simpson,Hawaii,LMU,1504,20180407
3557,1,Emily Maglio,Ka'iwi Schucht,Dani Barton,Adore Anae,Hawaii,Utah,1505,20180407
3558,2,Morgan Martin,Lea Monkhouse,Melissa Powell,Tawnee Luafalemana,Hawaii,Utah,1505,20180407
3559,3,Carly Kan,Laurel Weaver,Bailey Choy,Laura Gauta,Hawaii,Utah,1505,20180407
3560,4,Ari Homayun,Amy Ozee,Brianna Doehrmann,Kenzie Koerber,Hawaii,Utah,1505,20180407
3561,5,Paige Dreeuws,Hannah Zalopany,Alexa Van Komen,Berkeley Oblad,Hawaii,Utah,1505,20180407
3562,1,McKayla Ferris,Savannah  Slattery,Jordan Anderson,Kimmy Gardiner,LMU,Washington,1506,20180407
3563,2,Sara Kovac,Jessie Prichard,Destiny Julye,Courtney Schwan,LMU,Washington,1506,20180407
3564,3,Emma Doud,Veronica Nederend,Carly Dehoog,Shayne Mcpherson,Washington,LMU,1506,20180407
