Division,Comp_id,Location,Date,College,First Name,Last Name,Position,Win/Loss,Score
DI,419,"Long Beach, Ca",2017-03-27,UCLA,Lily,Justine,5,0,"23-21, 21-19"
DI,419,"Long Beach, Ca",2017-03-27,UCLA,Chanti,Holroyd,5,0,"23-21, 21-19"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Jessalyn,Kinlaw,1,1,"21-18, 21-15"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Megan,Rice,1,1,"21-18, 21-15"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Amanda,Carroll,1,0,"21-18, 21-15"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Mackenzie,Allen,1,0,"21-18, 21-15"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Gabrielle,Dischler,2,1,"21-15, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Candace,Lacour,2,1,"21-15, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Ashley,Glickert,2,0,"21-15, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Giovanna,Borgiotti,2,0,"21-15, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Brittany,Pellitteri,3,0,"21-15, 21-10"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Sam,Gott,3,0,"21-15, 21-10"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Karissa,Rhoades,3,1,"21-15, 21-10"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Katherine,Puisis,3,1,"21-15, 21-10"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Nicole,Navarro,4,1,"22-20, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Nicole,Grant,4,1,"22-20, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Leigh,Pudwill,4,0,"22-20, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Madi,Wilcox,4,0,"22-20, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Jazmine,Barker,5,1,"21-13, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FAU,Maja,Ristic,5,1,"21-13, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Caroline,Jordan,5,0,"21-13, 21-16"
DI,570,"Boca Raton, Fl",2017-03-27,FGCU,Halie,Werkmeister,5,0,"21-13, 21-16"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Shelby,Young,1,0,"22-20, 21-10"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Audrianna,Hargitt,1,0,"22-20, 21-10"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Nikki,McDaniel,1,1,"22-20, 21-10"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Alexandra,Spadaro,1,1,"22-20, 21-10"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Bria,Rochelle,2,0,"21-8, 21-18"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Alexis,Creasman,2,0,"21-8, 21-18"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Carlee,Baxter,2,1,"21-8, 21-18"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Tessa,Colden,2,1,"21-8, 21-18"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Lexie,DeVuyst,3,0,"21-6, 21-3"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Alex,Hillman,3,0,"21-6, 21-3"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Brianna,Baez,3,1,"21-6, 21-3"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Michelle,Calderon,3,1,"21-6, 21-3"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Devyn ,Stringer,4,0,"21-8, 21-3"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Gabby,Hughes,4,0,"21-8, 21-3"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Hannah,Tannone,4,1,"21-8, 21-3"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Amber,Lake,4,1,"21-8, 21-3"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Samm,Mamon,5,0,"21-11, 21-8"
DIII,757,"Babson Park, Fl",2017-03-27,Huntingdon,Kaitlyn,Carter,5,0,"21-11, 21-8"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Laura,Embry,5,1,"21-11, 21-8"
NAIA,757,"Babson Park, Fl",2017-03-27,Webber,Hannah,Tannone,5,1,"21-11, 21-8"
DI,13,USC,2017-03-28,Cal,Jessica,Gaffney,1,0,"21-11, 21-6"
DI,13,USC,2017-03-28,Cal,Mia,Merino,1,0,"21-11, 21-6"
DI,13,USC,2017-03-28,USC,Sara,Hughes,1,1,"21-11, 21-6"
DI,13,USC,2017-03-28,USC,Kelly,Claes,1,1,"21-11, 21-6"
DI,13,USC,2017-03-28,Cal,Grace,Campbell,2,0,"21-14, 22-20"
DI,13,USC,2017-03-28,Cal,Olivia,Rodberg,2,0,"21-14, 22-20"
DI,13,USC,2017-03-28,USC,Terese,Cannon,2,1,"21-14, 22-20"
DI,13,USC,2017-03-28,USC,Nicolette,Martin,2,1,"21-14, 22-20"
DI,13,USC,2017-03-28,Cal,Camille ,Stepanof,3,0,"21-14, 21-6"
DI,13,USC,2017-03-28,Cal,Bryce,Bark,3,0,"21-14, 21-6"
DI,13,USC,2017-03-28,USC,Allie,Wheeler,3,1,"21-14, 21-6"
DI,13,USC,2017-03-28,USC,Sophie,Bukovec,3,1,"21-14, 21-6"
DI,13,USC,2017-03-28,Cal,Iya,Lindahl,4,0,"21-18, 21-12"
DI,13,USC,2017-03-28,Cal,Nicole,Anderson,4,0,"21-18, 21-12"
DI,13,USC,2017-03-28,USC,Abril,Bustamante,4,1,"21-18, 21-12"
DI,13,USC,2017-03-28,USC,Joy,Dennis,4,1,"21-18, 21-12"
DI,13,USC,2017-03-28,Cal,Bridget,Gustafson,5,0,"21-9, 21-13"
DI,13,USC,2017-03-28,Cal,Teya,Neff,5,0,"21-9, 21-13"
DI,13,USC,2017-03-28,USC,Jo,Kremer,5,1,"21-9, 21-13"
DI,13,USC,2017-03-28,USC,Jenna,Belton,5,1,"21-9, 21-13"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Mikayla,Tucker,1,1,"26-24, 12-21, 15-11"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Morgan,Martin,1,1,"26-24, 12-21, 15-11"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Madalyn,Roh,1,0,"26-24, 12-21, 15-11"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Delaney,Knudsen,1,0,"26-24, 12-21, 15-11"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Nikki,Taylor,2,0,"14-21, 21-14, 15-9"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Ka'iwi,Schucht,2,0,"14-21, 21-14, 15-9"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Brittany,Howard,2,1,"14-21, 21-14, 15-9"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Corinne,Quiggle,2,1,"14-21, 21-14, 15-9"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Laurel,Weaver,3,0,"21-15, 21-16"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Emily,Maglio,3,0,"21-15, 21-16"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Heidi,Dyer,3,1,"21-15, 21-16"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Skylar,Caputo,3,1,"21-15, 21-16"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Ari,Homayun,4,0,"21-11, 21-19"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Carly,Kan,4,0,"21-11, 21-19"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Deahna,Kraft,4,1,"21-11, 21-19"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Anika,Wilson,4,1,"21-11, 21-19"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Hannah,Zalopany,5,1,"21-19, 28-30, 15-11"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Hawaii,Norene,Iosia,5,1,"21-19, 28-30, 15-11"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Kaity,Bailey,5,0,"21-19, 28-30, 15-11"
DI,371,"Zuma Beach- Malibu, CA",2017-03-29,Pepperdine,Gigi,Hernandez,5,0,"21-19, 28-30, 15-11"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Sara,Little,1,0,"18-21, 21-10, 15-9"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Carol,Grasso,1,0,"18-21, 21-10, 15-9"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Rachel,Nieto,1,1,"18-21, 21-10, 15-9"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Nele,Barber,1,1,"18-21, 21-10, 15-9"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Madi,Busler,2,0,"21-16, 21-9"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Jocelyn,Rodriguez,2,0,"21-16, 21-9"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Kobi,Pekich,2,1,"21-16, 21-9"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Sasha,Karelov,2,1,"21-16, 21-9"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Sarah,Garrow,3,0,"21-19, 21-17"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Ashley,Prater,3,0,"21-19, 21-17"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Ciana,Wagner,3,1,"21-19, 21-17"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Heather,Weiss,3,1,"21-19, 21-17"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Mattison,Degarmo,4,0,"21-6, 21-18"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Emily,Lopes,4,0,"21-6, 21-18"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Hailey,Harward,4,1,"21-6, 21-18"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Hannah,Matt,4,1,"21-6, 21-18"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Hannah,Manzanares,5,0,"21-5, 21-11"
DI,420,"Bakersfield, Ca",2017-03-29,Cal State Bakersfield,Ally ,Barber ,5,0,"21-5, 21-11"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Megan,Kruidhof,5,1,"21-5, 21-11"
DI,420,"Bakersfield, Ca",2017-03-29,Long Beach State,Jenelle ,Hudson,5,1,"21-5, 21-11"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Natasa,Savovic,1,1,"31-29, 21-10"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Tahleia,Bishop,1,1,"31-29, 21-10"
DI,669,"Macon, Ga",2017-03-29,Mercer,Emily,Krogman,1,0,"31-29, 21-10"
DI,669,"Macon, Ga",2017-03-29,Mercer,Toni,Penrod,1,0,"31-29, 21-10"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Katie,Davis,2,0,"19-21, 21-14, 15-12"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Aleksandra,Djuric,2,0,"19-21, 21-14, 15-12"
DI,669,"Macon, Ga",2017-03-29,Mercer,Emma,Peel,2,1,"19-21, 21-14, 15-12"
DI,669,"Macon, Ga",2017-03-29,Mercer,Sophie,Peel,2,1,"19-21, 21-14, 15-12"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Mika,Mierzwa,3,0,"21-13, 21-10"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Autumn,Otto,3,0,"21-13, 21-10"
DI,669,"Macon, Ga",2017-03-29,Mercer,Danielle,Faust,3,1,"21-13, 21-10"
DI,669,"Macon, Ga",2017-03-29,Mercer,Claire,Waliczek,3,1,"21-13, 21-10"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Carla,Cahill,4,1,"20-22, 21-15, 15-13"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Sara,Boothe,4,1,"20-22, 21-15, 15-13"
DI,669,"Macon, Ga",2017-03-29,Mercer,Demi-Shay,Watchorn,4,0,"20-22, 21-15, 15-13"
DI,669,"Macon, Ga",2017-03-29,Mercer,Alyssa,Kirkman,4,0,"20-22, 21-15, 15-13"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Shelby,Ladewig,5,0,"21-14, 21-13"
DI,669,"Macon, Ga",2017-03-29,Coastal Carolina,Iva,Mandic ,5,0,"21-14, 21-13"
DI,669,"Macon, Ga",2017-03-29,Mercer,Gretja,Otten,5,1,"21-14, 21-13"
DI,669,"Macon, Ga",2017-03-29,Mercer,Jessica,Johnson,5,1,"21-14, 21-13"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Natasa,Savovic,1,0,"21-17, 21-19"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Tahleia,Bishop,1,0,"21-17, 21-19"
DI,670,"Macon, Ga",2017-03-29,Mercer,Toni,Penrod,1,1,"21-17, 21-19"
DI,670,"Macon, Ga",2017-03-29,Mercer,Emily,Krogman,1,1,"21-17, 21-19"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Katie,Davis,2,0,"21-19, 21-16"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Aleksandra,Djuric,2,0,"21-19, 21-16"
DI,670,"Macon, Ga",2017-03-29,Mercer,Sophie,Peel,2,1,"21-19, 21-16"
DI,670,"Macon, Ga",2017-03-29,Mercer,Emma,Peel,2,1,"21-19, 21-16"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Mika,Mierzwa,3,0,"21-11, 21-14"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Autumn,Otto,3,0,"21-11, 21-14"
DI,670,"Macon, Ga",2017-03-29,Mercer,Claire,Waliczek,3,1,"21-11, 21-14"
DI,670,"Macon, Ga",2017-03-29,Mercer,Danielle,Faust,3,1,"21-11, 21-14"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Carla,Cahill,4,0,"21-18, 21-19"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Sara,Boothe,4,0,"21-18, 21-19"
DI,670,"Macon, Ga",2017-03-29,Mercer,Gretja,Otten,4,1,"21-18, 21-19"
DI,670,"Macon, Ga",2017-03-29,Mercer,Jessica,Johnson,4,1,"21-18, 21-19"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Kate,Federico,5,0,"21-15, 23-21"
DI,670,"Macon, Ga",2017-03-29,Coastal Carolina,Iva,Mandic ,5,0,"21-15, 23-21"
DI,670,"Macon, Ga",2017-03-29,Mercer,Madison,Kerr,5,1,"21-15, 23-21"
DI,670,"Macon, Ga",2017-03-29,Mercer,Amber,Gibson,5,1,"21-15, 23-21"
DI,374,"Northridge, Ca",2017-03-30,Cal,Jessica,Gaffney,1,0,"21-18, 16-21, 18-16"
DI,374,"Northridge, Ca",2017-03-30,Cal,Mia,Merino,1,0,"21-18, 16-21, 18-16"
DI,374,"Northridge, Ca",2017-03-30,LMU,Savannah ,Slattery,1,1,"21-18, 16-21, 18-16"
DI,374,"Northridge, Ca",2017-03-30,LMU,Sarah,Sponcil ,1,1,"21-18, 16-21, 18-16"
DI,374,"Northridge, Ca",2017-03-30,Cal,Grace,Campbell,2,0,"12-21, 21-17, 15-6"
DI,374,"Northridge, Ca",2017-03-30,Cal,Olivia,Rodberg,2,0,"12-21, 21-17, 15-6"
DI,374,"Northridge, Ca",2017-03-30,LMU,Jessie,Prichard,2,1,"12-21, 21-17, 15-6"
DI,374,"Northridge, Ca",2017-03-30,LMU,Sara,Kovac,2,1,"12-21, 21-17, 15-6"
DI,374,"Northridge, Ca",2017-03-30,Cal,Camille ,Stepanof,3,1,"21-11, 21-14"
DI,374,"Northridge, Ca",2017-03-30,Cal,Bryce,Bark,3,1,"21-11, 21-14"
DI,374,"Northridge, Ca",2017-03-30,LMU,Brittnay,Estes,3,0,"21-11, 21-14"
DI,374,"Northridge, Ca",2017-03-30,LMU,Kekai,Whitford,3,0,"21-11, 21-14"
DI,374,"Northridge, Ca",2017-03-30,Cal,Iya,Lindahl,4,1,"21-18, 21-11"
DI,374,"Northridge, Ca",2017-03-30,Cal,Nicole,Anderson,4,1,"21-18, 21-11"
DI,374,"Northridge, Ca",2017-03-30,LMU,Emma,Doud,4,0,"21-18, 21-11"
DI,374,"Northridge, Ca",2017-03-30,LMU,Veronica,Nederend,4,0,"21-18, 21-11"
DI,374,"Northridge, Ca",2017-03-30,Cal,Bridget,Gustafson,5,1,"21-17, 21-18"
DI,374,"Northridge, Ca",2017-03-30,Cal,Teya,Neff,5,1,"21-17, 21-18"
DI,374,"Northridge, Ca",2017-03-30,LMU,Erin,Williams,5,0,"21-17, 21-18"
DI,374,"Northridge, Ca",2017-03-30,LMU,Kristen,Castellanos,5,0,"21-17, 21-18"
DI,375,"Northridge, Ca",2017-03-30,Cal,Mia,Merino,1,1,"21-11, 21-14"
DI,375,"Northridge, Ca",2017-03-30,Cal,Jessica,Gaffney,1,1,"21-11, 21-14"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Julie,Haake ,1,0,"21-11, 21-14"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Katie,Sato,1,0,"21-11, 21-14"
DI,375,"Northridge, Ca",2017-03-30,Cal,Olivia,Rodberg,2,0,"23-21, 19-21, 15-11"
DI,375,"Northridge, Ca",2017-03-30,Cal,Grace,Campbell,2,0,"23-21, 19-21, 15-11"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Nickeisha,Williams,2,1,"23-21, 19-21, 15-11"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Maddie ,Leiphardt ,2,1,"23-21, 19-21, 15-11"
DI,375,"Northridge, Ca",2017-03-30,Cal,Bryce,Bark,3,0,"21-17, 16-21, 15-12"
DI,375,"Northridge, Ca",2017-03-30,Cal,Camille ,Stepanof,3,0,"21-17, 16-21, 15-12"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Erin,Indermill,3,1,"21-17, 16-21, 15-12"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Aeryn,Owens,3,1,"21-17, 16-21, 15-12"
DI,375,"Northridge, Ca",2017-03-30,Cal,Nicole,Anderson,4,1,"21-16, 22-24, 15-10"
DI,375,"Northridge, Ca",2017-03-30,Cal,Iya,Lindahl,4,1,"21-16, 22-24, 15-10"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Kristey,Markle,4,0,"21-16, 22-24, 15-10"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Autumn ,Russell,4,0,"21-16, 22-24, 15-10"
DI,375,"Northridge, Ca",2017-03-30,Cal,Teya,Neff,5,1,"21-13, 21-11"
DI,375,"Northridge, Ca",2017-03-30,Cal,Bridget,Gustafson,5,1,"21-13, 21-11"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Nicoletta,Stork,5,0,"21-13, 21-11"
DI,375,"Northridge, Ca",2017-03-30,Cal State Northridge,Nicolette ,Pinkney,5,0,"21-13, 21-11"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Julie,Haake ,1,0,"22-20, 18-21, 15-11"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Katie,Sato,1,0,"22-20, 18-21, 15-11"
DI,551,"Northridge, Ca",2017-03-30,LMU,Savannah ,Slattery,1,1,"22-20, 18-21, 15-11"
DI,551,"Northridge, Ca",2017-03-30,LMU,Sarah,Sponcil ,1,1,"22-20, 18-21, 15-11"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Maddie ,Leiphardt ,2,0,"21-16, 21-10"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Nickeisha,Williams,2,0,"21-16, 21-10"
DI,551,"Northridge, Ca",2017-03-30,LMU,Jessie,Prichard,2,1,"21-16, 21-10"
DI,551,"Northridge, Ca",2017-03-30,LMU,Sara,Kovac,2,1,"21-16, 21-10"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Autumn ,Russell,3,0,"21-15, 18-21, 17-15"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Kristey,Markle,3,0,"21-15, 18-21, 17-15"
DI,551,"Northridge, Ca",2017-03-30,LMU,Brittnay,Estes,3,1,"21-15, 18-21, 17-15"
DI,551,"Northridge, Ca",2017-03-30,LMU,Kekai,Whitford,3,1,"21-15, 18-21, 17-15"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Erin,Indermill,4,0,"17-21, 21-17, 19-17"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Aeryn,Owens,4,0,"17-21, 21-17, 19-17"
DI,551,"Northridge, Ca",2017-03-30,LMU,Emma,Doud,4,1,"17-21, 21-17, 19-17"
DI,551,"Northridge, Ca",2017-03-30,LMU,Veronica,Nederend,4,1,"17-21, 21-17, 19-17"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Nicoletta,Stork,5,0,"21-18, 21-18"
DI,551,"Northridge, Ca",2017-03-30,Cal State Northridge,Nicolette ,Pinkney,5,0,"21-18, 21-18"
DI,551,"Northridge, Ca",2017-03-30,LMU,Erin,Williams,5,1,"21-18, 21-18"
DI,551,"Northridge, Ca",2017-03-30,LMU,Kristen,Castellanos,5,1,"21-18, 21-18"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,Madison,Witt,1,1,"21-13, 21-17"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,"Mckenna
",Witt,1,1,"21-13, 21-17"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Cassie,House,1,0,"21-13, 21-17"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Ashley,Kelsey,1,0,"21-13, 21-17"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,Olivia,Macdonald,2,1,"21-16, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,Olivia,Hallaran,2,1,"21-16, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Devanne,Sours,2,0,"21-16, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Lise,Rugland,2,0,"21-16, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,Hailey,Devlin,3,1,"21-12, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,Sam,Manley,3,1,"21-12, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Marisa,Doran,3,0,"21-12, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Eastyn,Baleto,3,0,"21-12, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,Kendra,Dahlke,4,1,"21-17, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,Mia,Mason,4,1,"21-17, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Victoria,Spragg,4,0,"21-17, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Chloe,Crappell,4,0,"21-17, 21-16"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,Halli,Amaro,5,0,"21-15, 16-21, 15-10"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,Arizona,Brooke,Burling,5,0,"21-15, 16-21, 15-10"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Lauren,Twitty,5,1,"21-15, 16-21, 15-10"
DI,64,"Wildcat Spring Challenge at Tuscon, AZ",2017-03-31,New Mexico,Julia,Warren,5,1,"21-15, 16-21, 15-10"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,"Mckenna
",Witt,1,1,"21-12, 21-16"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,Madison,Witt,1,1,"21-12, 21-16"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Allison,Kantor,1,0,"21-12, 21-16"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Nikki,Hess,1,0,"21-12, 21-16"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,Olivia,Hallaran,2,0,"21-15, 25-23"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,Olivia,Macdonald,2,0,"21-15, 25-23"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Kristen,Mead,2,1,"21-15, 25-23"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Jensen,Cunningham,2,1,"21-15, 25-23"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,Sam,Manley,3,1,"21-7, 21-7"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,Hailey,Devlin,3,1,"21-7, 21-7"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Hailey,Lindberg,3,0,"21-7, 21-7"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Taylor,Laugero,3,0,"21-7, 21-7"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,Mia,Mason,4,1,"21-12, 21-11"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,Kendra,Dahlke,4,1,"21-12, 21-11"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Tatiana,San Juan,4,0,"21-12, 21-11"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Michelle,Gajdka,4,0,"21-12, 21-11"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,Brooke,Burling,5,1,"21-17, 21-8"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Arizona,Halli,Amaro,5,1,"21-17, 21-8"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Erin,Reineking,5,0,"21-17, 21-8"
DI,270,"Wildcat Spring Challenge- Tucson, Az ",2017-03-31,Santa Clara,Ngozi,Nwabuzoh,5,0,"21-17, 21-8"
DI,289,"FIU Surf and Turf Invitational- Miami, Fl",2017-03-31,ASU,Bianca,Arellano,1,0,"20-22, 21-15, 15-6"
DI,289,"FIU Surf and Turf Invitational- Miami, Fl",2017-03-31,ASU,Whitney,Follette,1,0,"20-22, 21-15, 15-6"
DI,289,"FIU Surf and Turf Invitational- Miami, Fl",2017-03-31,UCLA,Nicole,McNamara,1,1,"20-22, 21-15, 15-6"
