,division_x,compID,location,date,college,first_name,last_name,position,result,score,division_y,mu,sigma
0,DI,824,"Deland, FL",2018-02-24,Georgia State,Georgia,Johnson,3,0,"21-14, 21-15",DI,23.89414258970934,6.922418041436955
1,DI,824,"Deland, FL",2018-02-24,Georgia State,Olivia,Stasevich,3,0,"21-14, 21-15",DI,27.051360595496767,7.293204917995343
2,DI,824,"Deland, FL",2018-02-24,Florida State,Francesca,Goncalves,3,1,"21-14, 21-15",DI,33.22607276841616,6.908425717114597
3,DI,824,"Deland, FL",2018-02-24,Florida State,Sara,Putt,3,1,"21-14, 21-15",DI,33.22607276841616,6.908425717114597
0,DI,824,"Deland, FL",2018-02-24,Georgia State,Allie,Elson,4,0,"21-8, 21-9",DI,19.713486386559506,7.124681572859925
1,DI,824,"Deland, FL",2018-02-24,Georgia State,Ashley,McGinn,4,0,"21-8, 21-9",DI,19.713486386559506,7.124681572859925
2,DI,824,"Deland, FL",2018-02-24,Florida State,Katie,Horton,4,1,"21-8, 21-9",DI,31.583496678491343,7.0904914388938245
3,DI,824,"Deland, FL",2018-02-24,Florida State,Hailey,Luke,4,1,"21-8, 21-9",DI,31.583496678491336,7.0904914388938245
0,DI,824,"Deland, FL",2018-02-24,Georgia State,Amie,Held,5,0,"21-19, 21-14",DI,23.531181241237803,6.860152142803473
1,DI,824,"Deland, FL",2018-02-24,Georgia State,Kate,Novack,5,0,"21-19, 21-14",DI,23.5811812412378,6.860152142803473
2,DI,824,"Deland, FL",2018-02-24,Florida State,Madison,Fitzpatrick,5,1,"21-19, 21-14",DI,27.762610402507704,7.738337812078711
3,DI,824,"Deland, FL",2018-02-24,Florida State,Molly,McBain,5,1,"21-19, 21-14",DI,32.794336626899465,6.914927626781599
0,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Deahna,Kraft,1,0,"25-23, 21-16",DI,22.41931847631298,7.498619563206013
1,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Corinne,Quiggle,1,0,"25-23, 21-16",DI,22.41931847631298,7.498619563206013
2,DI,825,"Phoenix, AZ",2018-02-24,LSU,Claire,Coppola,1,1,"25-23, 21-16",DI,32.89569348393895,7.097890624395648
3,DI,825,"Phoenix, AZ",2018-02-24,LSU,Kristen,Nuss,1,1,"25-23, 21-16",DI,32.89569348393895,7.097890624395648
0,DI,825,"Phoenix, AZ",2018-02-24,LSU,Hunter,Domanski,2,0,"30-28, 21-15",DI,19.996088666129832,7.2725704475106205
1,DI,825,"Phoenix, AZ",2018-02-24,LSU,Haleigh,Nelson,2,0,"30-28, 21-15",DI,17.86826285169333,6.90509065845217
2,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Brook,Bauer,2,1,"30-28, 21-15",DI,24.73418524087258,7.193760772659744
3,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Madalyn,Roh,2,1,"30-28, 21-15",DI,24.73418524087258,7.193760772659744
0,DI,825,"Phoenix, AZ",2018-02-24,LSU,Maddie,Ligon,3,0,"21-15, 21-11",DI,24.196341411490664,6.880814471776509
1,DI,825,"Phoenix, AZ",2018-02-24,LSU,Olivia,Powers,3,0,"21-15, 21-11",DI,24.196341411490664,6.880814471776509
2,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Heidi,Dyer,3,1,"21-15, 21-11",DI,31.57475433409464,7.236799480850149
3,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Gigi,Hernandez,3,1,"21-15, 21-11",DI,31.57475433409464,7.236799480850149
0,DI,825,"Phoenix, AZ",2018-02-24,LSU,Emmy,Allen,4,0,"16-21, 21-14, 15-13",DI,27.15077203654223,6.86920092653216
1,DI,825,"Phoenix, AZ",2018-02-24,LSU,Megan,Davenport,4,0,"16-21, 21-14, 15-13",DI,27.15077203654223,6.86920092653216
2,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Skylar,Caputo,4,1,"16-21, 21-14, 15-13",DI,31.359070626544643,7.225556502150558
3,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Alexis,Filippone,4,1,"16-21, 21-14, 15-13",DI,31.359070626544643,7.225556502150558
0,DI,825,"Phoenix, AZ",2018-02-24,LSU,Emily,Hardesty,5,0,"21-17, 21-12",DI,22.2834735789125,6.846568033617563
1,DI,825,"Phoenix, AZ",2018-02-24,LSU,Gina,Tillis,5,0,"21-17, 21-12",DI,22.2834735789125,6.846568033617563
2,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Kaity,Bailey,5,1,"21-17, 21-12",DI,28.22495569163874,7.719640288026619
3,DI,825,"Phoenix, AZ",2018-02-24,Pepperdine,Katie,Gavin,5,1,"21-17, 21-12",DI,28.22495569163874,7.719640288026619
0,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Annika,Albrecht,1,0,"21-15, 21-17",DI,24.212651403093915,7.932898142394038
1,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Lauren,Stivrins,1,0,"21-15, 21-17",DI,24.212651403093915,7.932898142394038
2,DI,826,"Phoenix, AZ",2018-02-24,LSU,Claire,Coppola,1,1,"21-15, 21-17",DI,34.50221515310585,6.85236592511823
3,DI,826,"Phoenix, AZ",2018-02-24,LSU,Kristen,Nuss,1,1,"21-15, 21-17",DI,34.50221515310585,6.85236592511823
0,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Kenzie,Maloney,2,0,"21-14, 21-9",DI,20.049397727224957,7.579150094522306
1,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Jazz,Sweat,2,0,"21-14, 21-9",DI,20.04939772722496,7.579150094522306
2,DI,826,"Phoenix, AZ",2018-02-24,LSU,Hunter,Domanski,2,1,"21-14, 21-9",DI,24.295177757564858,6.777273903364387
3,DI,826,"Phoenix, AZ",2018-02-24,LSU,Haleigh,Nelson,2,1,"21-14, 21-9",DI,21.77346985060136,6.482748242118185
0,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Kelly,Hunter,3,0,"21-13, 22-20",DI,21.619691451969217,7.6688211960756085
1,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Sami,Slaughter,3,0,"21-13, 22-20",DI,21.619691451969217,7.6688211960756085
2,DI,826,"Phoenix, AZ",2018-02-24,LSU,Maddie,Ligon,3,1,"21-13, 22-20",DI,26.837426467762484,6.5120001190128916
3,DI,826,"Phoenix, AZ",2018-02-24,LSU,Olivia,Powers,3,1,"21-13, 22-20",DI,26.837426467762484,6.5120001190128916
0,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Allie,Havers,4,0,"21-13, 22-20",DI,22.37471436835439,7.74528955063883
1,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Jasmine,Schmidt,4,0,"21-13, 22-20",DI,22.37471436835439,7.74528955063883
2,DI,826,"Phoenix, AZ",2018-02-24,LSU,Emmy,Allen,4,1,"21-13, 22-20",DI,29.10262901414009,6.544005274147139
3,DI,826,"Phoenix, AZ",2018-02-24,LSU,Megan,Davenport,4,1,"21-13, 22-20",DI,29.10262901414009,6.544005274147139
0,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Hayley,Densberger,5,0,"21-13, 21-16",DI,20.856880562402715,7.623364892568017
1,DI,826,"Phoenix, AZ",2018-02-24,Nebraska,Chesney,McClellan,5,0,"21-13, 21-16",DI,20.856880562402715,7.623364892568017
2,DI,826,"Phoenix, AZ",2018-02-24,LSU,Emily,Hardesty,5,1,"21-13, 21-16",DI,25.163995277514886,6.458870286839214
3,DI,826,"Phoenix, AZ",2018-02-24,LSU,Gina,Tillis,5,1,"21-13, 21-16",DI,25.163995277514886,6.458870286839214
0,DI,828,"Deland, FL",2018-02-24,FAU,Gabrielle,Dischler,1,0,"21-19, 25-23",DI,21.820011260604844,7.418139175234935
1,DI,828,"Deland, FL",2018-02-24,FAU,Jessalyn,Kinlaw,1,0,"21-19, 25-23",DI,21.820011260604844,7.418139175234935
2,DI,828,"Deland, FL",2018-02-24,South Carolina,Ali,Denney,1,1,"21-19, 25-23",DI,31.59020362994816,6.5705414715610315
3,DI,828,"Deland, FL",2018-02-24,South Carolina,Shannon,Williams,1,1,"21-19, 25-23",DI,31.59020362994816,6.5705414715610315
0,DI,828,"Deland, FL",2018-02-24,FAU,Brittany,Pellitteri,2,0,"21-17, 21-8",DI,20.95966769290621,7.376144964598208
1,DI,828,"Deland, FL",2018-02-24,FAU,Carly,Scarborough,2,0,"21-17, 21-8",DI,20.95966769290621,7.376144964598208
2,DI,828,"Deland, FL",2018-02-24,South Carolina,Carly,Schneider,2,1,"21-17, 21-8",DI,29.75812498617288,6.516598038194916
3,DI,828,"Deland, FL",2018-02-24,South Carolina,Katie,Smith,2,1,"21-17, 21-8",DI,29.858124986172868,6.516598038194916
0,DI,828,"Deland, FL",2018-02-24,South Carolina,Leah,Perri,3,0,"21-17, 15-21, 15-8",DI,20.01772078200948,6.401156177754991
1,DI,828,"Deland, FL",2018-02-24,South Carolina,Macie,Tendrich,3,0,"21-17, 15-21, 15-8",DI,20.01772078200948,6.401156177754991
2,DI,828,"Deland, FL",2018-02-24,FAU,Nicole,Grant,3,1,"21-17, 15-21, 15-8",DI,25.312731154109265,7.212464761324766
3,DI,828,"Deland, FL",2018-02-24,FAU,Nicole,Navarro,3,1,"21-17, 15-21, 15-8",DI,25.31273115410927,7.212464761324766
0,DI,828,"Deland, FL",2018-02-24,South Carolina,Julia,Mannisto,4,0,"22-20, 21-14",DI,24.82726593536142,6.488207339873264
1,DI,828,"Deland, FL",2018-02-24,South Carolina,Jess,Vastine,4,0,"22-20, 21-14",DI,21.040754805128664,6.783586112747681
2,DI,828,"Deland, FL",2018-02-24,FAU,Erica,Brok,4,1,"22-20, 21-14",DI,26.328213440911586,7.150501155180923
3,DI,828,"Deland, FL",2018-02-24,FAU,Mackenzie,Morris,4,1,"22-20, 21-14",DI,26.328213440911586,7.150501155180923
0,DI,828,"Deland, FL",2018-02-24,FAU,Ashlan,Cunningham,5,0,"14-21, 22-20, 15-9",DI,20.67853728194476,7.419482500418996
1,DI,828,"Deland, FL",2018-02-24,FAU,Kaila,Dorish,5,0,"14-21, 22-20, 15-9",DI,20.678537281944763,7.419482500418996
2,DI,828,"Deland, FL",2018-02-24,South Carolina,Hannah,Edelman,5,1,"14-21, 22-20, 15-9",DI,31.776981748883365,7.028249262685023
3,DI,828,"Deland, FL",2018-02-24,South Carolina,Franky,Harrison,5,1,"14-21, 22-20, 15-9",DI,28.990551026465795,6.688946948236148
0,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Katie,Pyles,1,0,"21-19, 13-21, 15-8",DI,24.43143314397826,6.707803352929077
1,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Molly,Turner,1,0,"21-19, 13-21, 15-8",DI,24.43143314397826,6.707803352929077
2,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Deahna,Kraft,1,1,"21-19, 13-21, 15-8",DI,27.30612360136088,6.915448077839938
3,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Corinne,Quiggle,1,1,"21-19, 13-21, 15-8",DI,27.306123601360884,6.915448077839938
0,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Jessica,Stansfield,2,0,"21-14, 21-13",DI,23.377752909996456,6.823534783181754
1,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Hannah,Towne,2,0,"21-14, 21-13",DI,23.377752909996456,6.823534783181754
2,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Brook,Bauer,2,1,"21-14, 21-13",DI,27.965685486778106,6.724784437624819
3,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Madalyn,Roh,2,1,"21-14, 21-13",DI,27.965685486778106,6.724784437624819
0,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Bella,Baumann,3,0,"22-20, 21-5",DI,24.240858529337327,6.789573608078624
1,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Taylor,Jarzombek,3,0,"22-20, 21-5",DI,24.240858529337327,6.789573608078624
2,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Heidi,Dyer,3,1,"22-20, 21-5",DI,33.08519028909191,6.912948828968695
3,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Gigi,Hernandez,3,1,"22-20, 21-5",DI,33.08519028909191,6.912948828968695
0,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Natalie,Honzovicova,4,0,"25-23, 21-9",DI,18.314937712311842,6.976036884980852
1,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Katie,Sarber,4,0,"25-23, 21-9",DI,24.98585949770769,6.8867187368768485
2,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Skylar,Caputo,4,1,"25-23, 21-9",DI,32.349739834122765,6.971379041983742
3,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Alexis,Filippone,4,1,"25-23, 21-9",DI,32.349739834122765,6.971379041983742
0,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Kaity,Bailey,5,0,"21-10, 21-14",DI,24.72182577273977,7.198755576722228
1,DI,829,"Phoenix, AZ",2018-02-24,Pepperdine,Katie,Gavin,5,0,"21-10, 21-14",DI,24.72182577273977,7.198755576722228
2,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Emily,Reinking,5,1,"21-10, 21-14",DI,29.19044756196477,7.673977192307469
3,DI,829,"Phoenix, AZ",2018-02-24,Grand Canyon,Jamie,Walsh,5,1,"21-10, 21-14",DI,29.19044756196477,7.673977192307469
0,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Aeriel,Horton,1,0,"21-19, 17-21, 15-10",DI,22.491677369701627,7.7743633497703355
1,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Jessica,Wooten,1,0,"21-19, 17-21, 15-10",DI,22.491677369701627,7.7743633497703355
2,DI,830,"Fort Worth, TX",2018-02-24,TCU,Haven,Hill,1,1,"21-19, 17-21, 15-10",DI,28.708322630298365,7.7743633497703355
3,DI,830,"Fort Worth, TX",2018-02-24,TCU,Cassie,House,1,1,"21-19, 17-21, 15-10",DI,28.708322630298365,7.7743633497703355
0,DI,830,"Fort Worth, TX",2018-02-24,TCU,Jillian,Bergeson,2,0,"21-11, 21-15",DI,22.191677369701626,7.7743633497703355
1,DI,830,"Fort Worth, TX",2018-02-24,TCU,Jaelyn,Greene,2,0,"21-11, 21-15",DI,22.191677369701626,7.7743633497703355
2,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Kayla,Armer,2,1,"21-11, 21-15",DI,28.408322630298365,7.7743633497703355
3,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Tori,Hinojosa,2,1,"21-11, 21-15",DI,28.408322630298365,7.7743633497703355
0,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Bailey,Banks,3,0,"21-17, 19-21, 15-13",DI,22.091677369701625,7.7743633497703355
1,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Katya,Silveira,3,0,"21-17, 19-21, 15-13",DI,22.091677369701625,7.7743633497703355
2,DI,830,"Fort Worth, TX",2018-02-24,TCU,Hannah,Rogers,3,1,"21-17, 19-21, 15-13",DI,28.308322630298363,7.7743633497703355
3,DI,830,"Fort Worth, TX",2018-02-24,TCU,Molly,Scheel,3,1,"21-17, 19-21, 15-13",DI,28.308322630298363,7.7743633497703355
0,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Brennan,Miller,4,0,"21-17, 21-19",DI,21.991677369701627,7.7743633497703355
1,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Danielle,Wheeler,4,0,"21-17, 21-19",DI,21.991677369701627,7.7743633497703355
2,DI,830,"Fort Worth, TX",2018-02-24,TCU,Avery,Arellano,4,1,"21-17, 21-19",DI,28.208322630298365,7.7743633497703355
3,DI,830,"Fort Worth, TX",2018-02-24,TCU,Jensyn,Bledsoe,4,1,"21-17, 21-19",DI,28.208322630298365,7.7743633497703355
0,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Meagan,Carter,5,0,"21-19, 21-11",DI,21.941677369701626,7.7743633497703355
1,DI,830,"Fort Worth, TX",2018-02-24,Houston Baptist,Kali,Fluke,5,0,"21-19, 21-11",DI,21.941677369701626,7.7743633497703355
2,DI,830,"Fort Worth, TX",2018-02-24,TCU,Brooke,Sassin,5,1,"21-19, 21-11",DI,28.158322630298365,7.7743633497703355
3,DI,830,"Fort Worth, TX",2018-02-24,TCU,Jordan,Westendorf,5,1,"21-19, 21-11",DI,28.158322630298365,7.7743633497703355
0,DI,831,"Deland, FL",2018-02-24,Stetson,Darby,Dunn,1,0,"15-21, 21-14, 15-11",DI,28.83108799013217,6.650345997589299
1,DI,831,"Deland, FL",2018-02-24,Stetson,Sammee,Thomas,1,0,"15-21, 21-14, 15-11",DI,28.83108799013217,6.650345997589299
2,DI,831,"Deland, FL",2018-02-24,Florida State,Macy,Jerger,1,1,"15-21, 21-14, 15-11",DI,31.764278391338927,6.278754170471098
3,DI,831,"Deland, FL",2018-02-24,Florida State,Victoria,Paranagua,1,1,"15-21, 21-14, 15-11",DI,31.76427839133893,6.278754170471098
0,DI,831,"Deland, FL",2018-02-24,Florida State,Vanessa,Freire,2,0,"19-21, 21-16, 15-12",DI,25.27221539626581,6.440897998675688
1,DI,831,"Deland, FL",2018-02-24,Florida State,Brooke,Kuhlman,2,0,"19-21, 21-16, 15-12",DI,25.27221539626581,6.440897998675688
2,DI,831,"Deland, FL",2018-02-24,Stetson,Sunniva,Helland-Hansen,2,1,"19-21, 21-16, 15-12",DI,29.02196847375685,6.709429798514983
3,DI,831,"Deland, FL",2018-02-24,Stetson,Carly,Perales,2,1,"19-21, 21-16, 15-12",DI,29.02196847375685,6.709429798514983
0,DI,831,"Deland, FL",2018-02-24,Stetson,Samantha,Harris,3,0,"19-21, 22-20, 15-13",DI,20.822410447269707,7.434016606052157
1,DI,831,"Deland, FL",2018-02-24,Stetson,Rachel,Noble,3,0,"19-21, 22-20, 15-13",DI,25.300917023718164,6.893022716856908
2,DI,831,"Deland, FL",2018-02-24,Florida State,Francesca,Goncalves,3,1,"19-21, 22-20, 15-13",DI,34.168393596945194,6.698592883521716
3,DI,831,"Deland, FL",2018-02-24,Florida State,Sara,Putt,3,1,"19-21, 22-20, 15-13",DI,34.168393596945194,6.698592883521716
0,DI,831,"Deland, FL",2018-02-24,Stetson,Quinci,Birker,4,0,"21-13, 21-16",DI,19.057795507050116,7.089531450792002
1,DI,831,"Deland, FL",2018-02-24,Stetson,Rebecca,Ingram,4,0,"21-13, 21-16",DI,19.057795507050116,7.089531450792002
2,DI,831,"Deland, FL",2018-02-24,Florida State,Katie,Horton,4,1,"21-13, 21-16",DI,32.18082808565022,6.923457688315015
3,DI,831,"Deland, FL",2018-02-24,Florida State,Hailey,Luke,4,1,"21-13, 21-16",DI,32.18082808565021,6.923457688315015
0,DI,831,"Deland, FL",2018-02-24,Stetson,Alexa,Richardson,5,0,"21-18, 21-17",DI,24.1001455211353,6.798371090608991
1,DI,831,"Deland, FL",2018-02-24,Stetson,Julie,Varga,5,0,"21-18, 21-17",DI,20.929844061104344,7.393198379642419
2,DI,831,"Deland, FL",2018-02-24,Florida State,Madison,Fitzpatrick,5,1,"21-18, 21-17",DI,29.264845077513666,7.361103012148481
3,DI,831,"Deland, FL",2018-02-24,Florida State,Molly,McBain,5,1,"21-18, 21-17",DI,34.00399326430713,6.647303210116322
0,DI,832,"Honolulu, HI",2018-02-24,Stanford,Kathryn,Plummer,1,0,"21-14, 21-16",DI,22.491677369701627,7.7743633497703355
1,DI,832,"Honolulu, HI",2018-02-24,Stanford,Sunny,Villapando,1,0,"21-14, 21-16",DI,22.491677369701627,7.7743633497703355
2,DI,832,"Honolulu, HI",2018-02-24,UCLA,Megan,McNamara,1,1,"21-14, 21-16",DI,28.708322630298365,7.7743633497703355
3,DI,832,"Honolulu, HI",2018-02-24,UCLA,Nicole,McNamara,1,1,"21-14, 21-16",DI,28.708322630298365,7.7743633497703355
0,DI,832,"Honolulu, HI",2018-02-24,Stanford,Morgan,Hentz,2,0,"21-17, 21-13",DI,22.191677369701626,7.7743633497703355
1,DI,832,"Honolulu, HI",2018-02-24,Stanford,Amelia,Smith,2,0,"21-17, 21-13",DI,22.191677369701626,7.7743633497703355
2,DI,832,"Honolulu, HI",2018-02-24,UCLA,Lily,Justine,2,1,"21-17, 21-13",DI,28.408322630298365,7.7743633497703355
3,DI,832,"Honolulu, HI",2018-02-24,UCLA,Sarah,Sponcil,2,1,"21-17, 21-13",DI,28.408322630298365,7.7743633497703355
0,DI,832,"Honolulu, HI",2018-02-24,Stanford,Payton,Chang,3,0,"21-16, 21-17",DI,22.091677369701625,7.7743633497703355
1,DI,832,"Honolulu, HI",2018-02-24,Stanford,Catherine,Raquel,3,0,"21-16, 21-17",DI,22.091677369701625,7.7743633497703355
2,DI,832,"Honolulu, HI",2018-02-24,UCLA,Madi,Yeomans,3,1,"21-16, 21-17",DI,28.308322630298363,7.7743633497703355
3,DI,832,"Honolulu, HI",2018-02-24,UCLA,Elise,Zappia,3,1,"21-16, 21-17",DI,28.308322630298363,7.7743633497703355
0,DI,832,"Honolulu, HI",2018-02-24,Stanford,Courtney,Bowen,4,0,"21-18, 21-11",DI,21.991677369701627,7.7743633497703355
1,DI,832,"Honolulu, HI",2018-02-24,Stanford,Kate,Formico,4,0,"21-18, 21-11",DI,21.991677369701627,7.7743633497703355
2,DI,832,"Honolulu, HI",2018-02-24,UCLA,Izzy,Carey,4,1,"21-18, 21-11",DI,28.208322630298365,7.7743633497703355
3,DI,832,"Honolulu, HI",2018-02-24,UCLA,Megan,Muret,4,1,"21-18, 21-11",DI,28.208322630298365,7.7743633497703355
0,DI,832,"Honolulu, HI",2018-02-24,Stanford,Kat,Anderson,5,0,"21-17, 21-12",DI,21.941677369701626,7.7743633497703355
1,DI,832,"Honolulu, HI",2018-02-24,Stanford,Caitlin,Keefe,5,0,"21-17, 21-12",DI,21.941677369701626,7.7743633497703355
2,DI,832,"Honolulu, HI",2018-02-24,UCLA,Chanti,Holroyd,5,1,"21-17, 21-12",DI,28.158322630298365,7.7743633497703355
3,DI,832,"Honolulu, HI",2018-02-24,UCLA,Savvy,Simo,5,1,"21-17, 21-12",DI,28.158322630298365,7.7743633497703355
0,DI,835,"Stockton, Ca",2018-02-24,Cal,Jessica,Gaffney,1,0,"21-15, 21-14",DI,22.491677369701627,7.7743633497703355
1,DI,835,"Stockton, Ca",2018-02-24,Cal,Iya,Lindahl,1,0,"21-15, 21-14",DI,22.491677369701627,7.7743633497703355
2,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Morgan,Hughes,1,1,"21-15, 21-14",DI,28.708322630298365,7.7743633497703355
3,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Payton,Rund,1,1,"21-15, 21-14",DI,28.708322630298365,7.7743633497703355
0,DI,835,"Stockton, Ca",2018-02-24,Cal,Bryce,Bark,2,0,"26-24, 21-11",DI,22.191677369701626,7.7743633497703355
1,DI,835,"Stockton, Ca",2018-02-24,Cal,Madison,Dueck,2,0,"26-24, 21-11",DI,22.191677369701626,7.7743633497703355
2,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Emily,Bible,2,1,"26-24, 21-11",DI,28.408322630298365,7.7743633497703355
3,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Lindsey,Knudsen,2,1,"26-24, 21-11",DI,28.408322630298365,7.7743633497703355
0,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Sarah,Chase,3,0,"17-21, 21-19, 15-9",DI,22.091677369701625,7.7743633497703355
1,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Mary,Hernandez,3,0,"17-21, 21-19, 15-9",DI,22.091677369701625,7.7743633497703355
2,DI,835,"Stockton, Ca",2018-02-24,Cal,Alexia,Inman,3,1,"17-21, 21-19, 15-9",DI,28.308322630298363,7.7743633497703355
3,DI,835,"Stockton, Ca",2018-02-24,Cal,Mima,Mirkovic,3,1,"17-21, 21-19, 15-9",DI,28.308322630298363,7.7743633497703355
0,DI,835,"Stockton, Ca",2018-02-24,Cal,Maddie,Micheletti,4,0,"21-14, 18-21, 15-8",DI,21.991677369701627,7.7743633497703355
1,DI,835,"Stockton, Ca",2018-02-24,Cal,Caroline,Schafer,4,0,"21-14, 18-21, 15-8",DI,21.991677369701627,7.7743633497703355
2,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Lindsey,Calvin,4,1,"21-14, 18-21, 15-8",DI,28.208322630298365,7.7743633497703355
3,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Kelsey,Knudsen,4,1,"21-14, 18-21, 15-8",DI,28.208322630298365,7.7743633497703355
0,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Madi,Wilkerson,5,0,"21-13, 21-7",DI,21.941677369701626,7.7743633497703355
1,DI,835,"Stockton, Ca",2018-02-24,Saint Mary's,Sienna,Young,5,0,"21-13, 21-7",DI,21.941677369701626,7.7743633497703355
2,DI,835,"Stockton, Ca",2018-02-24,Cal,Grace,Campbell,5,1,"21-13, 21-7",DI,28.158322630298365,7.7743633497703355
3,DI,835,"Stockton, Ca",2018-02-24,Cal,Mia,Merino,5,1,"21-13, 21-7",DI,28.158322630298365,7.7743633497703355
0,DI,836,"Stockton, Ca",2018-02-24,Pacific,Maycie,LaBass,1,0,"21-11, 21-16",DI,21.68785545368027,7.690943916375185
1,DI,836,"Stockton, Ca",2018-02-24,Pacific,Andie,Shelton,1,0,"21-11, 21-16",DI,21.68785545368027,7.690943916375185
2,DI,836,"Stockton, Ca",2018-02-24,Cal,Jessica,Gaffney,1,1,"21-11, 21-16",DI,26.496649193472315,7.255658034882349
3,DI,836,"Stockton, Ca",2018-02-24,Cal,Iya,Lindahl,1,1,"21-11, 21-16",DI,26.496649193472315,7.255658034882349
0,DI,836,"Stockton, Ca",2018-02-24,Pacific,Roni,Long,2,0,"21-8, 21-10",DI,21.298490991903964,7.685322430378213
1,DI,836,"Stockton, Ca",2018-02-24,Pacific,Skylar,Wine,2,0,"21-8, 21-10",DI,21.298490991903964,7.685322430378213
2,DI,836,"Stockton, Ca",2018-02-24,Cal,Bryce,Bark,2,1,"21-8, 21-10",DI,25.974428393804008,7.251144387897519
3,DI,836,"Stockton, Ca",2018-02-24,Cal,Madison,Dueck,2,1,"21-8, 21-10",DI,25.974428393804008,7.251144387897519
0,DI,836,"Stockton, Ca",2018-02-24,Pacific,Hanne,De Schrijver,3,0,"21-13, 21-8",DI,22.852563398459594,7.821960646063281
1,DI,836,"Stockton, Ca",2018-02-24,Pacific,Taylor,Poncetta,3,0,"21-13, 21-8",DI,22.852563398459594,7.821960646063281
2,DI,836,"Stockton, Ca",2018-02-24,Cal,Alexia,Inman,3,1,"21-13, 21-8",DI,30.55143616858832,7.360992205470859
3,DI,836,"Stockton, Ca",2018-02-24,Cal,Mima,Mirkovic,3,1,"21-13, 21-8",DI,30.55143616858832,7.360992205470859
0,DI,836,"Stockton, Ca",2018-02-24,Pacific,Ashlyn,Fleming,4,0,"21-11, 21-16",DI,21.03850306722519,7.681635222052878
1,DI,836,"Stockton, Ca",2018-02-24,Pacific,Kaitlyn,Lines,4,0,"21-11, 21-16",DI,21.03850306722519,7.681635222052878
2,DI,836,"Stockton, Ca",2018-02-24,Cal,Maddie,Micheletti,4,1,"21-11, 21-16",DI,25.62663944860511,7.2481840932447374
3,DI,836,"Stockton, Ca",2018-02-24,Cal,Caroline,Schafer,4,1,"21-11, 21-16",DI,25.62663944860511,7.2481840932447374
0,DI,836,"Stockton, Ca",2018-02-24,Cal,Grace,Campbell,5,0,"21-18, 21-15",DI,24.634016916612865,7.245989321715133
