division,compID,location,date,college,first_name,last_name,position,result,score
DII,1347,"Houston, Tx",2018-03-29,Texas A&M Kingsville,Madeleine ,Sims,5,0,"21-16, 21-19"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Janell,Walley,1,0,"21-17, 21-17"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Sabryn,Roberts,1,0,"21-17, 21-17"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Kimmy,Gardiner,1,1,"21-17, 21-17"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Jordan,Anderson,1,1,"21-17, 21-17"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Kiley,Lewis,2,0,"21-14, 21-15"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Brindl,Langley,2,0,"21-14, 21-15"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Courtney,Schwan,2,1,"21-14, 21-15"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Destiny,Julye,2,1,"21-14, 21-15"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Jaymee-Lee,Bulda,3,0,"21-9, 21-13"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Jensen,Allen,3,0,"21-9, 21-13"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Carly,Dehoog,3,1,"21-9, 21-13"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Shayne,Mcpherson,3,1,"21-9, 21-13"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Maya,Watkins,4,0,"21-19, 21-16"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Kylee,Johnson,4,0,"21-19, 21-16"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Natalie,Robinson,4,1,"21-19, 21-16"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Anna,Crabtree,4,1,"21-19, 21-16"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Kenna,Hanses,5,0,"17-21, 21-12, 15-11"
DI,1348,"Seattle, Wa",2018-03-29,Boise State,Skye,Southwick,5,0,"17-21, 21-12, 15-11"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Kara,Bajema,5,1,"17-21, 21-12, 15-11"
DI,1348,"Seattle, Wa",2018-03-29,Washington,Emma,Calle,5,1,"17-21, 21-12, 15-11"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Janell,Walley,1,1,"21-17, 21-9"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Sabryn,Roberts,1,1,"21-17, 21-9"
DI,1349,"Seattle, Wa",2018-03-29,Portland,Tani,Stephens ,1,0,"21-17, 21-9"
DI,1349,"Seattle, Wa",2018-03-29,Portland,Cali,Thompson,1,0,"21-17, 21-9"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Brindl,Langley,2,0,"21-13, 18-21, 15-10"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Kiley,Lewis,2,0,"21-13, 18-21, 15-10"
DI,1349,"Seattle, Wa",2018-03-29,Portland,Morgan,Robinson,2,1,"21-13, 18-21, 15-10"
DI,1349,"Seattle, Wa",2018-03-29,Portland,Katie,Barker,2,1,"21-13, 18-21, 15-10"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Jensen,Allen,3,0,"21-16, 21-17"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Jaymee-Lee,Bulda,3,0,"21-16, 21-17"
DI,1349,"Seattle, Wa",2018-03-29,Portland,Carey,Williams,3,1,"21-16, 21-17"
DI,1349,"Seattle, Wa",2018-03-29,Portland,Sarah,Savoca,3,1,"21-16, 21-17"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Kylee,Johnson,4,1,"21-19, 16-21, 15-13"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Maya,Watkins,4,1,"21-19, 16-21, 15-13"
DI,1349,"Seattle, Wa",2018-03-29,Portland,Kassidy,Naone,4,0,"21-19, 16-21, 15-13"
DI,1349,"Seattle, Wa",2018-03-29,Portland,Lauren,Naatz,4,0,"21-19, 16-21, 15-13"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Kenna,Hanses,5,1,"21-16, 21-11"
DI,1349,"Seattle, Wa",2018-03-29,Boise State,Skye,Southwick,5,1,"21-16, 21-11"
DI,1349,"Seattle, Wa",2018-03-29,Portland,McKenzie,Schwan,5,0,"21-16, 21-11"
DI,1349,"Seattle, Wa",2018-03-29,Portland,Liz,Reich,5,0,"21-16, 21-11"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,Savannah ,Slattery,1,1,"21-17, 19-21, 15-10"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,McKayla,Ferris,1,1,"21-17, 19-21, 15-10"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Payton,Rund,1,0,"21-17, 19-21, 15-10"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Morgan,Hughes,1,0,"21-17, 19-21, 15-10"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,Jessie,Prichard,2,0,"21-18, 17-21, 15-10"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,Sara,Kovac,2,0,"21-18, 17-21, 15-10"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Lindsey,Knudsen,2,1,"21-18, 17-21, 15-10"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Emily,Bible,2,1,"21-18, 17-21, 15-10"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,Emma,Doud,3,1,"17-21, 21-16, 15-9"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,Veronica,Nederend,3,1,"17-21, 21-16, 15-9"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Sarah,Chase,3,0,"17-21, 21-16, 15-9"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Mary,Hernandez,3,0,"17-21, 21-16, 15-9"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,Maddie ,Leiphardt ,4,1,"21-15, 21-15"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,Bozena,Culo,4,1,"21-15, 21-15"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Lindsey,Calvin,4,0,"21-15, 21-15"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Kelsey,Knudsen,4,0,"21-15, 21-15"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,Chloe,Reinig,5,0,"21-18, 21-16"
DI,1353,"Santa Monica, Ca",2018-03-29,LMU,Kekai,Whitford,5,0,"21-18, 21-16"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Morgan,Kendrick,5,1,"21-18, 21-16"
DI,1353,"Santa Monica, Ca",2018-03-29,Saint Mary's,Jennifer,Laird,5,1,"21-18, 21-16"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Tristan,Self,1,0,"21-11, 21-12"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Vanessa,Bernzen,1,0,"21-11, 21-12"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Morgan,Hughes,1,1,"21-11, 21-12"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Payton,Rund,1,1,"21-11, 21-12"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Riley,Gill,2,0,"21-12, 21-14"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Avery,Keathley,2,0,"21-12, 21-14"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Emily,Bible,2,1,"21-12, 21-14"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Lindsey,Knudsen,2,1,"21-12, 21-14"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Marcela,Frazzoni,3,0,"21-11, 21-13"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Kyra,Auten,3,0,"21-11, 21-13"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Mary,Hernandez,3,1,"21-11, 21-13"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Sarah,Chase,3,1,"21-11, 21-13"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Asia,O'Neil,4,0,"21-6, 22-20"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Jessica,Diederich,4,0,"21-6, 22-20"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Lindsey,Calvin,4,1,"21-6, 22-20"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Kelsey,Knudsen,4,1,"21-6, 22-20"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Julia,Denboer,5,0,"21-15, 21-17"
DII,1354,"Santa Monica, Ca",2018-03-29,Concordia,Kekela,Hendrickson,5,0,"21-15, 21-17"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Madison,Baumann,5,1,"21-15, 21-17"
DI,1354,"Santa Monica, Ca",2018-03-29,Saint Mary's,Alex,O'Sullivan,5,1,"21-15, 21-17"
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Tristan,Self,1,0,"21-18, 21-12"
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Vanessa,Bernzen,1,0,"21-18, 21-12"
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,Savannah ,Slattery,1,1,"21-18, 21-12"
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,McKayla,Ferris,1,1,"21-18, 21-12"
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Riley,Gill,2,0,21-13. 21-14
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Avery,Keathley,2,0,21-13. 21-14
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,Jessie,Prichard,2,1,21-13. 21-14
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,Sara,Kovac,2,1,21-13. 21-14
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Kyra,Auten,3,0,"21-8, 21-11"
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Marcela,Frazzoni,3,0,"21-8, 21-11"
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,Emma,Doud,3,1,"21-8, 21-11"
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,Veronica,Nederend,3,1,"21-8, 21-11"
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Jessica,Diederich,4,0,"21-11, 21-16"
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Asia,O'Neil,4,0,"21-11, 21-16"
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,Maddie ,Leiphardt ,4,1,"21-11, 21-16"
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,Bozena,Culo,4,1,"21-11, 21-16"
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Julia,Denboer,5,0,"21-8, 21-13"
DII,1393,"Santa Monica, Ca",2018-03-29,Concordia,Kekela,Hendrickson,5,0,"21-8, 21-13"
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,Chloe,Reinig,5,1,"21-8, 21-13"
DI,1393,"Santa Monica, Ca",2018-03-29,LMU,Kekai,Whitford,5,1,"21-8, 21-13"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Jessie,Prichard,1,1,"21-9, 21-14"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Sara,Kovac,1,1,"21-9, 21-14"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Gabby,Morrison,1,0,"21-9, 21-14"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Kayla,Tinker,1,0,"21-9, 21-14"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Savannah ,Slattery,2,1,"21-16, 21-16"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Paige,Panter,2,1,"21-16, 21-16"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Kelli,Dowell,2,0,"21-16, 21-16"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Hannah,Holder,2,0,"21-16, 21-16"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Emma,Doud,3,1,"21-13, 21-13"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Veronica,Nederend,3,1,"21-13, 21-13"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Charity,Dennis,3,0,"21-13, 21-13"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Dani,Erdelatz,3,0,"21-13, 21-13"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Maddie ,Leiphardt ,4,1,"21-9, 16-21, 15-13"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Bozena,Culo,4,1,"21-9, 16-21, 15-13"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Karly,Cantu,4,0,"21-9, 16-21, 15-13"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Eliana,Johnson,4,0,"21-9, 16-21, 15-13"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Cierra,Simpson,5,1,"21-10, 21-5"
DI,1394,"Santa Monica, Ca",2018-03-29,LMU,Kristen,Castellanos,5,1,"21-10, 21-5"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Karli,Burk,5,0,"21-10, 21-5"
NAIA,1394,"Santa Monica, Ca",2018-03-29,Vanguard,Mackenzie,Mitchell,5,0,"21-10, 21-5"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Shannon,Williams,1,1,"21-19, 16-21, 16-14"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Ali,Denney,1,1,"21-19, 16-21, 16-14"
DI,1350,"Miami, Fl",2018-03-30,TCU,Cassie,House,1,0,"21-19, 16-21, 16-14"
DI,1350,"Miami, Fl",2018-03-30,TCU,Haven,Hill,1,0,"21-19, 16-21, 16-14"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Cadie,Bates,2,1,"21-18, 21-14"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Katie,Smith,2,1,"21-18, 21-14"
DI,1350,"Miami, Fl",2018-03-30,TCU,Jensyn,Bledsoe,2,0,"21-18, 21-14"
DI,1350,"Miami, Fl",2018-03-30,TCU,Molly,Scheel,2,0,"21-18, 21-14"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Julia,Mannisto,3,1,"22-20, 21-9"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Carly,Schneider,3,1,"22-20, 21-9"
DI,1350,"Miami, Fl",2018-03-30,TCU,Jaelyn,Greene,3,0,"22-20, 21-9"
DI,1350,"Miami, Fl",2018-03-30,TCU,Jillian,Bergeson,3,0,"22-20, 21-9"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Leah,Perri,4,1,"21-17, 21-14"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Macie,Tendrich,4,1,"21-17, 21-14"
DI,1350,"Miami, Fl",2018-03-30,TCU,Hannah,Rogers,4,0,"21-17, 21-14"
DI,1350,"Miami, Fl",2018-03-30,TCU,Claire,Doyle,4,0,"21-17, 21-14"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Jess,Vastine,5,0,"21-19, 21-19"
DI,1350,"Miami, Fl",2018-03-30,South Carolina,Franky,Harrison,5,0,"21-19, 21-19"
DI,1350,"Miami, Fl",2018-03-30,TCU,Brooke,Sassin,5,1,"21-19, 21-19"
DI,1350,"Miami, Fl",2018-03-30,TCU,Jordan,Westendorf,5,1,"21-19, 21-19"
DI,1351,"Miami, Fl",2018-03-30,FIU,Margherita,Bianchin,1,1,"21-12, 16-21, 15-13"
DI,1351,"Miami, Fl",2018-03-30,FIU,Federica,Frasca,1,1,"21-12, 16-21, 15-13"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Hannah,Towne,1,0,"21-12, 16-21, 15-13"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Molly,Turner,1,0,"21-12, 16-21, 15-13"
DI,1351,"Miami, Fl",2018-03-30,FIU,Dorina,Klinger,2,0,"19-21, 21-19, 15-13"
DI,1351,"Miami, Fl",2018-03-30,FIU,Katie,Friesen,2,0,"19-21, 21-19, 15-13"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Bella,Baumann,2,1,"19-21, 21-19, 15-13"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Jessica,Stansfield,2,1,"19-21, 21-19, 15-13"
DI,1351,"Miami, Fl",2018-03-30,FIU,Lina,Bernier,3,1,"21-17, 21-14"
DI,1351,"Miami, Fl",2018-03-30,FIU,Madison,Besterfield,3,1,"21-17, 21-14"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Kelli,Iverson,3,0,"21-17, 21-14"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Taylor,Jarzombek,3,0,"21-17, 21-14"
DI,1351,"Miami, Fl",2018-03-30,FIU,Estefanie ,Bethancourt,4,0,"22-20, 13-21, 15-7"
DI,1351,"Miami, Fl",2018-03-30,FIU,Natalia,Giron,4,0,"22-20, 13-21, 15-7"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Katie,Pyles,4,1,"22-20, 13-21, 15-7"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Jessica,Clark,4,1,"22-20, 13-21, 15-7"
DI,1351,"Miami, Fl",2018-03-30,FIU,Mariana,Dal Pozzo,5,1,"23-21, 27-25"
DI,1351,"Miami, Fl",2018-03-30,FIU,Taija,Thomas,5,1,"23-21, 27-25"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Emily,Reinking,5,0,"23-21, 27-25"
DI,1351,"Miami, Fl",2018-03-30,Grand Canyon,Jamie ,Walsh,5,0,"23-21, 27-25"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Vanessa,Freire,1,0,"21-15, 16-21, 15-13"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Sara,Putt,1,0,"21-15, 16-21, 15-13"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Megan,McNamara,1,1,"21-15, 16-21, 15-13"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Nicole,McNamara,1,1,"21-15, 16-21, 15-13"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Hailey,Luke,2,1,"21-19, 21-19"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Katie,Horton,2,1,"21-19, 21-19"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Sarah,Sponcil ,2,0,"21-19, 21-19"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Lily,Justine,2,0,"21-19, 21-19"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Victoria,Paranagua,3,0,"21-13, 21-15"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Alaina,Chacon,3,0,"21-13, 21-15"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Zana,Muno,3,1,"21-13, 21-15"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Savvy,Simo,3,1,"21-13, 21-15"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Molly,McBain,4,0,"22-20, 21-17"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Brooke,Kuhlman,4,0,"22-20, 21-17"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Elise,Zappia,4,1,"22-20, 21-17"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Mac,May,4,1,"22-20, 21-17"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Madison,Fitzpatrick,5,0,"14-21, 33-31, 15-12"
DI,1352,"Miami, Fl",2018-03-30,Florida State,Francesca,Goncalves,5,0,"14-21, 33-31, 15-12"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Megan,Muret,5,1,"14-21, 33-31, 15-12"
DI,1352,"Miami, Fl",2018-03-30,UCLA,Izzy,Carey,5,1,"14-21, 33-31, 15-12"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Dora,Lulic,1,0,"21-12, 21-11"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Carla,Cahill,1,0,"21-12, 21-11"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Mackenzie,Allen,1,1,"21-12, 21-11"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Amanda,Carroll,1,1,"21-12, 21-11"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Kinga,Windisch,2,0,"21-15, 21-11"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Tanner,Gauthier,2,0,"21-15, 21-11"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Karissa,Rhoades,2,1,"21-15, 21-11"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Katherine,Puisis,2,1,"21-15, 21-11"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Leah,Hardeman,3,0,"21-17, 13-21, 15-11"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Aleksandra,Djuric,3,0,"21-17, 13-21, 15-11"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Ashley,Glickert,3,1,"21-17, 13-21, 15-11"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Giovanna,Borgiotti,3,1,"21-17, 13-21, 15-11"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Autumn,Otto,4,0,"21-15, 19-21, 15-11"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Kyla,Manning,4,0,"21-15, 19-21, 15-11"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Snowy,Burnam,4,1,"21-15, 19-21, 15-11"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Kayla,Whetstone,4,1,"21-15, 19-21, 15-11"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Aristea,Tontai,5,0,"19-21, 21-16, 15-10"
DI,1355,"Macon, Ga",2018-03-30,Coastal Carolina,Kalin,Eske,5,0,"19-21, 21-16, 15-10"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Kaitlan,Krivdo,5,1,"19-21, 21-16, 15-10"
DI,1355,"Macon, Ga",2018-03-30,FGCU,Alanya,Ryan,5,1,"19-21, 21-16, 15-10"
DI,1356,"Miami, Fl",2018-03-30,FAU,Amanda,Silva,1,0,"21-14, 21-13"
DI,1356,"Miami, Fl",2018-03-30,FAU,Carly,Scarborough,1,0,"21-14, 21-13"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Hannah,Towne,1,1,"21-14, 21-13"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Molly,Turner,1,1,"21-14, 21-13"
DI,1356,"Miami, Fl",2018-03-30,FAU,Gabrielle,Dischler,2,1,"21-15, 25-23"
DI,1356,"Miami, Fl",2018-03-30,FAU,Jessalyn,Kinlaw,2,1,"21-15, 25-23"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Jessica,Stansfield,2,0,"21-15, 25-23"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Bella,Baumann,2,0,"21-15, 25-23"
DI,1356,"Miami, Fl",2018-03-30,FAU,Mackenzie,Morris,3,1,"22-20, 21-17"
DI,1356,"Miami, Fl",2018-03-30,FAU,Erica,Brok,3,1,"22-20, 21-17"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Taylor,Jarzombek,3,0,"22-20, 21-17"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Kelli,Iverson,3,0,"22-20, 21-17"
DI,1356,"Miami, Fl",2018-03-30,FAU,Kaila,Dorish,4,1,"15-21, 29-27, 16-14"
DI,1356,"Miami, Fl",2018-03-30,FAU,Nicole,Navarro,4,1,"15-21, 29-27, 16-14"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Jessica,Clark,4,0,"15-21, 29-27, 16-14"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Katie,Pyles,4,0,"15-21, 29-27, 16-14"
DI,1356,"Miami, Fl",2018-03-30,FAU,Brittany,Pellitteri,5,0,"21-13, 19-21, 15-10"
DI,1356,"Miami, Fl",2018-03-30,FAU,Julia,Lewkowicz,5,0,"21-13, 19-21, 15-10"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Emily,Reinking,5,1,"21-13, 19-21, 15-10"
DI,1356,"Miami, Fl",2018-03-30,Grand Canyon,Jamie ,Walsh,5,1,"21-13, 19-21, 15-10"
DI,1357," Miami, Fl ",2018-03-30,FIU,Federica,Frasca,1,0,"21-17, 23-21"
DI,1357," Miami, Fl ",2018-03-30,FIU,Margherita,Bianchin,1,0,"21-17, 23-21"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Nicole,McNamara,1,1,"21-17, 23-21"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Megan,McNamara,1,1,"21-17, 23-21"
DI,1357," Miami, Fl ",2018-03-30,FIU,Anabela,Sataric,2,0,"21-18, 21-17"
DI,1357," Miami, Fl ",2018-03-30,FIU,Dorina,Klinger,2,0,"21-18, 21-17"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Sarah,Sponcil ,2,1,"21-18, 21-17"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Lily,Justine,2,1,"21-18, 21-17"
DI,1357," Miami, Fl ",2018-03-30,FIU,Estefanie ,Bethancourt,3,0,"18-21, 21-13, 15-7"
DI,1357," Miami, Fl ",2018-03-30,FIU,Natalia,Giron,3,0,"18-21, 21-13, 15-7"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Savvy,Simo,3,1,"18-21, 21-13, 15-7"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Zana,Muno,3,1,"18-21, 21-13, 15-7"
DI,1357," Miami, Fl ",2018-03-30,FIU,Madison,Besterfield,4,0,"28-26, 21-15"
DI,1357," Miami, Fl ",2018-03-30,FIU,Lina,Bernier,4,0,"28-26, 21-15"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Mac,May,4,1,"28-26, 21-15"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Elise,Zappia,4,1,"28-26, 21-15"
DI,1357," Miami, Fl ",2018-03-30,FIU,Taija,Thomas,5,0,"21-18, 21-19"
DI,1357," Miami, Fl ",2018-03-30,FIU,Mariana,Dal Pozzo,5,0,"21-18, 21-19"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Izzy,Carey,5,1,"21-18, 21-19"
DI,1357," Miami, Fl ",2018-03-30,UCLA,Megan,Muret,5,1,"21-18, 21-19"
DI,1358,"Macon, Ga",2018-03-30,Mercer,Kacy,Ogden,1,0,"21-14, 21-18"
DI,1358,"Macon, Ga",2018-03-30,Mercer,Sophie,Peel,1,0,"21-14, 21-18"
DI,1358,"Macon, Ga",2018-03-30,Stetson,Sunniva,Helland-Hansen,1,1,"21-14, 21-18"
DI,1358,"Macon, Ga",2018-03-30,Stetson,Carly,Perales,1,1,"21-14, 21-18"
DI,1358,"Macon, Ga",2018-03-30,Mercer,Jessica,Johnson,2,0,"21-12, 21-14"
DI,1358,"Macon, Ga",2018-03-30,Mercer,Elli,Gibson,2,0,"21-12, 21-14"
DI,1358,"Macon, Ga",2018-03-30,Stetson,Sammee,Thomas,2,1,"21-12, 21-14"
DI,1358,"Macon, Ga",2018-03-30,Stetson,Darby,Dunn,2,1,"21-12, 21-14"
DI,1358,"Macon, Ga",2018-03-30,Mercer,Amber,Gibson,3,0,"21-16, 24-22"
DI,1358,"Macon, Ga",2018-03-30,Mercer,Gracie,Garanich,3,0,"21-16, 24-22"
DI,1358,"Macon, Ga",2018-03-30,Stetson,Samantha,Harris,3,1,"21-16, 24-22"
DI,1358,"Macon, Ga",2018-03-30,Stetson,Rachel,Noble,3,1,"21-16, 24-22"
DI,1358,"Macon, Ga",2018-03-30,Mercer,Lela,Mcintosh,4,0,"21-16, 21-10"
