,date,compID,location,first_name,last_name,name,position,primary position,college,division,result,mu,sigma
195,2018-05-04,1865,"Gulf Shores, Al",Lydia,Dimke,Lydia Dimke,5,5,South Carolina,DI,0,39.083977409633505,5.691445224301227
196,2018-05-04,1874,"Gulf Shores, Al",Lydia,Dimke,Lydia Dimke,5,5,South Carolina,DI,0,39.05679561915401,5.5366277502552625
197,2018-02-23,800,"Deland, FL",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,29.308322630298363,7.7743633497703355
198,2018-02-23,803,"Deland, FL",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,33.806366607171974,7.23926064941851
199,2018-02-24,823,"Deland, FL",Katie,Smith,Katie Smith,2,2,South Carolina,DI,0,31.280631319575484,6.741996233647129
200,2018-02-24,828,"Deland, FL",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,33.44168331734208,6.51030824545594
201,2018-03-03,937,"St Augustine, Fl",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,35.95589880115249,6.275133318031637
202,2018-03-03,938,"St Augustine, Fl",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,38.48623294813644,6.011796490678643
203,2018-03-04,969,"St. Augustine, Fl",Katie,Smith,Katie Smith,2,2,South Carolina,DI,0,37.545381518687094,5.693737597209007
204,2018-03-04,972,"St Augustine, Fl",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,40.54428644840572,5.44444640176352
205,2018-03-10,1049,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,42.04689969714098,5.368332963231277
206,2018-03-10,1050,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,43.71432066525241,5.248874477905519
207,2018-03-17,1149,"Columbia, SC",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,47.69148139314961,4.931490787875676
208,2018-03-17,1157,"Columbia, SC",Katie,Smith,Katie Smith,2,2,South Carolina,DI,0,48.360927309169746,4.79910124234492
209,2018-03-18,1192,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,49.79973095222761,4.7251237221095135
210,2018-03-18,1201,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,51.01708314978437,4.718599844417036
211,2018-03-24,1274,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,52.54171224620244,4.637607916331737
212,2018-03-24,1289,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,54.87840116750435,4.441059497150744
213,2018-03-25,1324,"Columbia, SC",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,56.162178966255375,4.409466455547261
214,2018-03-25,1325,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,57.372080083253564,4.405289875374643
215,2018-03-30,1350,"Miami, Fl",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,58.621298314755094,4.385204384989605
216,2018-03-30,1362,"Miami, Fl",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,59.822695951667036,4.385156999180676
217,2018-03-31,1410,"Miami, Fl",Katie,Smith,Katie Smith,2,2,South Carolina,DI,0,59.587279259546904,4.1742732184164915
218,2018-04-13,1602,"Columbia, S.C.",Katie,Smith,Katie Smith,3,2,South Carolina,DI,1,60.387441284149034,4.1750046261798
219,2018-04-13,1603,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,0,59.484197689498934,3.9381004741220615
220,2018-04-14,1648,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,60.684421861437656,3.938846169889389
221,2018-04-14,1649,"Columbia, S.C.",Katie,Smith,Katie Smith,2,2,South Carolina,DI,1,62.32332250759067,3.844449674320867
222,2018-04-20,1716,"Emerson, Ga",Katie,Smith,Katie Smith,1,2,South Carolina,DI,1,65.30704610772557,3.677830747720012
223,2018-04-20,1720,"Emerson, Ga",Katie,Smith,Katie Smith,1,2,South Carolina,DI,1,70.57542093131622,3.482410865554907
224,2018-04-21,1765,"Emerson, Ga",Katie,Smith,Katie Smith,1,2,South Carolina,DI,1,72.01923797386009,3.468208694403114
225,2018-04-21,1767,"Emerson, Ga",Katie,Smith,Katie Smith,1,2,South Carolina,DI,1,73.46078443026927,3.454702939023471
226,2018-04-21,1774,"Emerson, Ga",Katie,Smith,Katie Smith,1,2,South Carolina,DI,0,73.68058742799475,3.331198438954399
227,2018-04-22,1800,"Emerson, Ga    (Semis)",Katie,Smith,Katie Smith,1,2,South Carolina,DI,0,74.99873053208546,3.307436288430792
228,2018-05-04,1865,"Gulf Shores, Al",Katie,Smith,Katie Smith,1,2,South Carolina,DI,0,76.32287502241115,3.2852688798721266
229,2018-05-04,1874,"Gulf Shores, Al",Katie,Smith,Katie Smith,1,2,South Carolina,DI,0,77.65228643239922,3.264520859938648
230,2018-02-23,800,"Deland, FL",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,0,22.691677369701626,7.7743633497703355
231,2018-02-23,802,"Deland, FL",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,26.507401200230156,7.291192177104149
232,2018-02-24,824,"Deland, FL",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,0,25.687837885817,6.934544996413879
233,2018-03-03,936,"St. Augustine, FL",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,29.82165827997922,6.4418878418583
234,2018-03-04,969,"St. Augustine, Fl",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,33.82950818164556,5.991558236199695
235,2018-03-06,994,"Atlanta, Ga",Georgia,Johnson,Georgia Johnson,4,3,Georgia State,DI,1,35.24046169576103,5.8064973163060305
236,2018-03-06,995,"Atlanta, Ga",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,36.24877731633182,5.736816797527656
237,2018-03-10,1044,"Boca Raton, FL",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,38.15433726634153,5.535696330370501
238,2018-03-10,1052,"Boca Raton, FL",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,39.599622830556015,5.365219860242894
239,2018-03-17,1144,"Columbia, SC",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,42.288406877678256,5.057695945940354
240,2018-03-17,1149,"Columbia, SC",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,0,40.10157726198162,4.759212474674031
241,2018-03-18,1191,"Columbia, S.C.",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,0,39.851949348264746,4.557524678805158
242,2018-03-23,1233,"Atlanta, Ga",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,41.216744897265436,4.442326840708008
243,2018-03-24,1270,"Atlanta, Ga",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,42.50369570177836,4.341404898872041
244,2018-03-30,1359,"Miami, Fl",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,43.44294979970901,4.2953570668012615
245,2018-03-30,1382,"Miami, Fl",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,45.29169933232637,4.123971043207955
246,2018-03-31,1422,"Miami, Fl",Georgia,Johnson,Georgia Johnson,4,3,Georgia State,DI,1,46.834971969756715,3.9912807708917617
247,2018-03-31,1442,"Miami, Fl",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,48.23106911652942,3.8791307222592226
248,2018-04-06,1472,"Tallahassee, Fl",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,0,47.31945304593983,3.7001910501648934
249,2018-04-06,1480,"Tallahassee, Fl",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,48.142578227709365,3.6921348012120743
250,2018-04-07,1501,"Tallahassee, Fl",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,49.500029101000706,3.593030565591669
251,2018-04-07,1502,"Tallahassee, Fl",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,50.72321426546686,3.5114211019690496
252,2018-04-14,1654,"Baton Rouge, La",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,0,51.0125330760335,3.4258127672688214
253,2018-04-14,1658,"Baton Rouge, La",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,0,50.60281880196816,3.30002887762881
254,2018-04-15,1675,"Baton Rouge, La",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,52.215142849255926,3.199045831204497
255,2018-04-15,1683,"Baton Rouge, La",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,53.01524373406124,3.2000730867365506
256,2018-04-20,1717,"Emerson, Ga",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,54.57737668565203,3.106908832674481
257,2018-04-20,1727,"Emerson, Ga",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,55.7043335710321,3.054278043646429
258,2018-04-21,1773,"Emerson, Ga",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,0,56.280682178671974,3.0119149840824475
259,2018-04-21,1794,"Emerson, Ga",Georgia,Johnson,Georgia Johnson,3,3,Georgia State,DI,1,57.17733968243709,2.9886769446730606
260,2018-02-23,800,"Deland, FL",Eden,Hawes,Eden Hawes,3,5,Georgia State,DI,0,22.691677369701626,7.7743633497703355
261,2018-02-23,802,"Deland, FL",Eden,Hawes,Eden Hawes,4,5,Georgia State,DI,1,26.307401200230156,7.291192177104149
262,2018-03-02,945,"St. Augustine, Fl",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,1,29.394498429774142,6.861216276569696
263,2018-03-03,935,"St. Augustine, Fl",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,1,31.08325892733932,6.569127016047478
264,2018-03-03,936,"St. Augustine, FL",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,1,33.50093730423458,6.210156983944529
265,2018-03-04,968,"St. Augustine, Fl",Eden,Hawes,Eden Hawes,4,5,Georgia State,DI,1,35.04596882293552,5.99211583387327
266,2018-03-04,969,"St. Augustine, Fl",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,0,32.68830433976887,5.620153842269579
267,2018-03-06,994,"Atlanta, Ga",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,1,33.52426797992039,5.487637501113487
268,2018-03-10,1044,"Boca Raton, FL",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,1,35.073898375945106,5.294614152422768
269,2018-03-10,1051,"Boca Raton, FL",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,0,31.755235889021,4.94916586297218
270,2018-03-10,1052,"Boca Raton, FL",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,0,31.50442460985375,4.811792735363165
271,2018-03-17,1144,"Columbia, SC",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,0,30.832309634578557,4.62913000115011
272,2018-03-17,1149,"Columbia, SC",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,1,33.81522601966862,4.3883342896707065
273,2018-03-18,1191,"Columbia, S.C.",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,0,32.25413996902633,4.183553123164584
274,2018-03-23,1233,"Atlanta, Ga",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,1,33.4993826958291,4.06270482980771
275,2018-03-24,1270,"Atlanta, Ga",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,1,35.561633638805546,3.9106904997546748
276,2018-03-30,1359,"Miami, Fl",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,1,36.714142741555186,3.8099771378520413
277,2018-03-30,1382,"Miami, Fl",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,0,35.334235819874486,3.676994310334464
278,2018-03-31,1422,"Miami, Fl",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,0,34.67973878543588,3.563138766421111
279,2018-03-31,1442,"Miami, Fl",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,0,34.448235853811994,3.4808971226726504
280,2018-04-06,1472,"Tallahassee, Fl",Eden,Hawes,Eden Hawes,5,5,Georgia State,DI,0,34.490276494690754,3.4182982115482767
281,2018-02-23,800,"Deland, FL",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,28.908322630298365,7.7743633497703355
282,2018-02-23,803,"Deland, FL",Carly,Schneider,Carly Schneider,2,3,South Carolina,DI,1,33.406366607171975,7.23926064941851
283,2018-02-24,823,"Deland, FL",Carly,Schneider,Carly Schneider,2,3,South Carolina,DI,0,30.880631319575492,6.741996233647129
284,2018-02-24,828,"Deland, FL",Carly,Schneider,Carly Schneider,2,3,South Carolina,DI,1,33.0416833173421,6.51030824545594
285,2018-03-03,937,"St Augustine, Fl",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,35.09023736539181,6.265335693271241
286,2018-03-03,938,"St Augustine, Fl",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,37.90479575307941,5.924484010803017
287,2018-03-04,969,"St. Augustine, Fl",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,0,35.99146941662748,5.576343452985459
288,2018-03-04,972,"St Augustine, Fl",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,37.41651929975394,5.4461551992230435
289,2018-03-10,1049,"Columbia, S.C.",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,38.69376972448953,5.339972817689717
290,2018-03-10,1050,"Columbia, S.C.",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,39.615557796585634,5.296691638025334
291,2018-03-17,1149,"Columbia, SC",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,43.691256865842576,4.952692096747836
292,2018-03-17,1157,"Columbia, SC",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,0,43.090198960295105,4.708627896792215
293,2018-03-18,1192,"Columbia, S.C.",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,46.258729714777736,4.431429046989349
294,2018-03-18,1201,"Columbia, S.C.",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,47.06559167835981,4.428783203161204
295,2018-03-24,1274,"Columbia, S.C.",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,47.912337799453574,4.413796925120598
296,2018-03-24,1289,"Columbia, S.C.",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,51.505402038159,4.16013383690262
297,2018-03-25,1324,"Columbia, SC",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,52.73019427155463,4.062981835531972
298,2018-03-25,1325,"Columbia, S.C.",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,53.53148193732461,4.063113823150022
299,2018-03-30,1350,"Miami, Fl",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,54.60430218967415,3.9924512756822756
300,2018-03-30,1362,"Miami, Fl",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,55.425017339461256,3.9846097482561675
301,2018-03-30,1372,"Miami, Fl",Carly,Schneider,Carly Schneider,2,3,South Carolina,DI,0,52.28093526346229,3.7831475564797343
302,2018-03-31,1410,"Miami, Fl",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,0,52.15298830226148,3.6519659856912434
303,2018-04-13,1602,"Columbia, S.C.",Carly,Schneider,Carly Schneider,4,3,South Carolina,DI,1,52.75311965400456,3.6528418891394723
304,2018-04-13,1603,"Columbia, S.C.",Carly,Schneider,Carly Schneider,4,3,South Carolina,DI,1,53.39366581823005,3.638177661725885
305,2018-04-14,1648,"Columbia, S.C.",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,54.19747656732631,3.6376118111688487
306,2018-04-14,1649,"Columbia, S.C.",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,55.232640685854705,3.580880715734142
307,2018-04-20,1716,"Emerson, Ga",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,56.03375359581156,3.5812514667659734
308,2018-04-20,1720,"Emerson, Ga",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,0,53.88820233238436,3.3959677484552557
309,2018-04-21,1765,"Emerson, Ga",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,0,52.41361805682189,3.244798923005274
310,2018-04-21,1767,"Emerson, Ga",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,0,51.774715969143784,3.121450540072673
311,2018-04-21,1774,"Emerson, Ga",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,1,53.25623120052266,3.045726593542828
312,2018-04-22,1800,"Emerson, Ga    (Semis)",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,0,53.378741893201926,2.962593127197241
313,2018-05-04,1865,"Gulf Shores, Al",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,0,53.66337657795145,2.8928848309221147
314,2018-05-04,1874,"Gulf Shores, Al",Carly,Schneider,Carly Schneider,3,3,South Carolina,DI,0,54.05653606861011,2.833575663027358
315,2018-02-23,800,"Deland, FL",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,28.908322630298365,7.7743633497703355
316,2018-02-23,803,"Deland, FL",Julia,Mannisto,Julia Mannisto,4,3,South Carolina,DI,0,27.101791128432975,7.316986766727595
317,2018-02-24,823,"Deland, FL",Julia,Mannisto,Julia Mannisto,4,3,South Carolina,DI,1,29.701980263691574,6.932032505577869
318,2018-02-24,828,"Deland, FL",Julia,Mannisto,Julia Mannisto,4,3,South Carolina,DI,0,26.73388059863999,6.4854454539749105
319,2018-03-03,937,"St Augustine, Fl",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,28.77291798892219,6.2433127456267625
320,2018-03-03,938,"St Augustine, Fl",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,31.57334123453699,5.9061181849075215
321,2018-03-04,969,"St. Augustine, Fl",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,0,29.676808055712797,5.5612787470474565
322,2018-03-04,972,"St Augustine, Fl",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,31.09848606115821,5.432157659507323
323,2018-03-10,1049,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,32.37328698342921,5.326803689906043
324,2018-03-10,1050,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,33.29447524909416,5.2838491512709345
325,2018-03-17,1149,"Columbia, SC",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,37.35431282323135,4.942409115360518
326,2018-03-17,1157,"Columbia, SC",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,0,36.75906510028339,4.699893567436928
327,2018-03-18,1192,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,39.918819680834154,4.424271530096603
328,2018-03-18,1201,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,40.72565950365433,4.421643541930018
329,2018-03-24,1274,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,41.57225508027423,4.406734739711216
330,2018-03-24,1289,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,45.156391706601816,4.154316650629101
331,2018-03-25,1324,"Columbia, SC",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,46.37999725826842,4.057579414176275
332,2018-03-25,1325,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,47.18128150341524,4.057715416557895
333,2018-03-30,1350,"Miami, Fl",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,48.253377583393444,3.9873402615579137
334,2018-03-30,1362,"Miami, Fl",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,49.07403975240789,3.9795332706282016
335,2018-03-30,1372,"Miami, Fl",Julia,Mannisto,Julia Mannisto,4,3,South Carolina,DI,1,50.514141380685174,3.8777893909635224
336,2018-03-31,1410,"Miami, Fl",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,0,50.339208150911055,3.7362957536546415
337,2018-04-13,1602,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,4,3,South Carolina,DI,1,50.93934563574634,3.7371449093961764
338,2018-04-13,1603,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,4,3,South Carolina,DI,1,51.58178392074897,3.7213519120216407
339,2018-04-14,1648,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,52.385770808107054,3.720658121796154
340,2018-04-14,1649,"Columbia, S.C.",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,53.43178934483855,3.6598431609320694
341,2018-04-20,1716,"Emerson, Ga",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,54.23295185092143,3.660152528589053
342,2018-04-20,1720,"Emerson, Ga",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,0,51.956250831790335,3.4620277983348546
343,2018-04-21,1765,"Emerson, Ga",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,0,50.39236694272814,3.301640862028946
344,2018-04-21,1767,"Emerson, Ga",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,0,49.702643835617316,3.171532259992981
345,2018-04-21,1774,"Emerson, Ga",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,1,51.20618777399549,3.0920025517757463
346,2018-04-22,1800,"Emerson, Ga    (Semis)",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,0,51.30797040182521,3.0049166342315603
347,2018-05-04,1865,"Gulf Shores, Al",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,0,51.57778664724626,2.932086846973137
348,2018-05-04,1874,"Gulf Shores, Al",Julia,Mannisto,Julia Mannisto,3,3,South Carolina,DI,0,51.959854290363424,2.870251974084597
349,2018-02-23,800,"Deland, FL",Rebekah,Brodbeck,Rebekah Brodbeck,4,4,Georgia State,DI,0,22.491677369701627,7.7743633497703355
350,2018-03-06,994,"Atlanta, Ga",Rebekah,Brodbeck,Rebekah Brodbeck,4,4,Georgia State,DI,1,24.456926633833152,7.36477362878568
351,2018-03-10,1051,"Boca Raton, FL",Rebekah,Brodbeck,Rebekah Brodbeck,4,4,Georgia State,DI,1,28.14923459569824,6.827862964424566
352,2018-03-18,1202,"Columbia, S.C.",Rebekah,Brodbeck,Rebekah Brodbeck,4,4,Georgia State,DI,1,29.99935622104286,6.513302833864465
353,2018-03-23,1228,"Atlanta, GA",Rebekah,Brodbeck,Rebekah Brodbeck,4,4,Georgia State,DI,1,31.395021705636747,6.284459986767661
354,2018-03-24,1268,"Atlanta, Ga",Rebekah,Brodbeck,Rebekah Brodbeck,4,4,Georgia State,DI,0,26.087801904245577,5.640531754687144
355,2018-02-23,800,"Deland, FL",Kate,Novack,Kate Novack,4,4,Georgia State,DI,0,22.491677369701627,7.7743633497703355
356,2018-02-23,802,"Deland, FL",Kate,Novack,Kate Novack,5,4,Georgia State,DI,1,26.27897816365008,7.253766632959925
357,2018-02-24,824,"Deland, FL",Kate,Novack,Kate Novack,5,4,Georgia State,DI,0,24.508426245617805,6.859531059327453
358,2018-03-02,945,"St. Augustine, Fl",Kate,Novack,Kate Novack,4,4,Georgia State,DI,1,27.498251860178517,6.495901014239673
359,2018-03-03,935,"St. Augustine, Fl",Kate,Novack,Kate Novack,4,4,Georgia State,DI,1,29.299540880586395,6.243173342887829
360,2018-03-03,936,"St. Augustine, FL",Kate,Novack,Kate Novack,4,4,Georgia State,DI,0,28.390610774504434,5.942131802593831
361,2018-03-04,968,"St. Augustine, Fl",Kate,Novack,Kate Novack,3,4,Georgia State,DI,1,30.858587054668916,5.674804856781631
362,2018-03-04,969,"St. Augustine, Fl",Kate,Novack,Kate Novack,4,4,Georgia State,DI,0,28.931891231283565,5.333629612261969
363,2018-03-06,995,"Atlanta, Ga",Kate,Novack,Kate Novack,4,4,Georgia State,DI,1,30.068234672532004,5.20386266604669
