,date,compID,Name(Rating),position,result,Partner,Opponent 1,Opponent 2,primary position,location,college,division,playerid,name,mu
18,2018-03-31,1422,Ashley McGinn - Georgia State (25.39),5,0,Eden Hawes - Georgia State (25.39),Madi Relaz - Grand Canyon (27.55),Jessica Clark - Grand Canyon (32.99),5,"Miami, Fl",Georgia State,DI,461,Ashley McGinn,25.392100222079364
19,2018-04-06,1472,Ashley McGinn - Georgia State (25.03),5,0,Eden Hawes - Georgia State (25.03),Jordan Westendorf - TCU (31.81),Brooke Sassin - TCU (34.48),5,"Tallahassee, Fl",Georgia State,DI,461,Ashley McGinn,25.029694092349448
20,2018-04-06,1480,Ashley McGinn - Georgia State (24.97),4,0,Allie Elson - Georgia State (24.97),Tressa Buckland - UAB (36.08),Kaylee McClure - UAB (30.89),5,"Tallahassee, Fl",Georgia State,DI,461,Ashley McGinn,24.96705014344661
21,2018-04-07,1502,Ashley McGinn - Georgia State (25.62),5,1,Allie Elson - Georgia State (25.62),Courtney Mullinax - UNC Wilmington (22.94),Jaime Thomas - UNC Wilmington (24.3),5,"Tallahassee, Fl",Georgia State,DI,461,Ashley McGinn,25.623659197772916
22,2018-04-14,1654,Ashley McGinn - Georgia State (25.6),5,0,Allie Elson - Georgia State (25.6),Francesca Goncalves - Florida State (40.01),Eva Torruella - Florida State (39.35),5,"Baton Rouge, La",Georgia State,DI,461,Ashley McGinn,25.604693183210777
23,2018-04-20,1717,Ashley McGinn - Georgia State (25.5),5,0,Allie Elson - Georgia State (25.5),Maddie Ligon - LSU (39.99),Riley Young - LSU (31.72),5,"Emerson, Ga",Georgia State,DI,461,Ashley McGinn,25.503554852221413
24,2018-04-20,1727,Ashley McGinn - Georgia State (25.18),5,0,Allie Elson - Georgia State (25.18),Brittany Pellitteri - FAU (28.65),Julia Lewkowicz - FAU (36.02),5,"Emerson, Ga",Georgia State,DI,461,Ashley McGinn,25.17801462002342
25,2018-04-21,1773,Ashley McGinn - Georgia State (25.19),5,0,Allie Elson - Georgia State (25.19),Francesca Goncalves - Florida State (39.98),Eva Torruella - Florida State (38.52),5,"Emerson, Ga",Georgia State,DI,461,Ashley McGinn,25.18976843798987
26,2018-04-21,1794,Ashley McGinn - Georgia State (26.12),5,1,Allie Elson - Georgia State (26.12),Sarah Kelly - UNC Wilmington (28.35),Courtney Mullinax - UNC Wilmington (24.15),5,"Emerson, Ga",Georgia State,DI,461,Ashley McGinn,26.12225627021047
0,2018-04-02,1458,Nina Korfhage - Austin Peay State (29.52),2,1,Brooke Moore - Austin Peay State (29.52),Olivia Lohmeier - Morehead State (22.28),Jessica Hall - Morehead State (22.28),2,"Morehead, KY",Austin Peay State,DI,1158,Nina Korfhage,29.515529129146802
1,2018-04-13,1613,Nina Korfhage - Austin Peay State (30.06),2,0,Brooke Moore - Austin Peay State (30.06),Hayley Tippett - Central Arkansas (42.59),Megan Nash - Central Arkansas (42.59),2,"Conway, Ar",Austin Peay State,DI,1158,Nina Korfhage,30.05713411438813
2,2018-04-20,1742,Nina Korfhage - Austin Peay State (26.08),2,0,Brooke Moore - Austin Peay State (26.08),Olivia Lohmeier - Morehead State (26.41),Chandler Clark - Morehead State (31.94),2,"Clarksville, Tn",Austin Peay State,DI,1158,Nina Korfhage,26.083606760747553
0,2018-03-27,1331,Shannon Richardson - Stanford (23.53),4,0,Catherine Raquel - Stanford (23.53),Zoi Konstantopoulou - Long Beach State (34.26),Nicci Reinking - Long Beach State (34.26),5,"Long Beach, Ca",Stanford,DI,61,Shannon Richardson,23.526294689280817
1,2018-04-07,1521,Shannon Richardson - Stanford (22.1),5,0,Blake Sharp - Stanford (22.1),Hannah Hubbard - Cal Poly SLO (34.4),Heather Pembroke - Cal Poly SLO (32.16),5,"Stanford, Ca",Stanford,DI,61,Shannon Richardson,22.098325150086982
2,2018-04-07,1524,Shannon Richardson - Stanford (25.89),5,1,Blake Sharp - Stanford (25.89),Taylor Poncetta - Pacific (31.31),Ashlyn Fleming - Pacific (19.89),5,"Stanford, Ca",Stanford,DI,61,Shannon Richardson,25.886732099755847
3,2018-04-08,1580,Shannon Richardson - Stanford (25.39),5,0,Blake Sharp - Stanford (25.39),Elise Zappia - UCLA (43.67),Madi Yeomans - UCLA (33.53),5,"Stanford, Ca",Stanford,DI,61,Shannon Richardson,25.39391074800172
4,2018-04-08,1587,Shannon Richardson - Stanford (22.57),5,0,Blake Sharp - Stanford (22.57),Madi Wilkerson - Saint Mary's (28.17),Sienna Young - Saint Mary's (28.65),5,"Stanford, Ca",Stanford,DI,61,Shannon Richardson,22.56744512093431
5,2018-04-14,1631,Shannon Richardson - Stanford (28.34),5,1,Blake Sharp - Stanford (28.34),Jo Kremer - USC (32.33),Jenna Belton - USC (34.93),5,"Seattle, Wa",Stanford,DI,61,Shannon Richardson,28.343734141538924
6,2018-04-14,1632,Shannon Richardson - Stanford (28.76),5,1,Blake Sharp - Stanford (28.76),Kyra Hanawahine - Oregon (20.7),Marine Hall-Poirier - Oregon (20.7),5,"Seattle, Wa",Stanford,DI,61,Shannon Richardson,28.762576299019283
7,2018-04-15,1670,Shannon Richardson - Stanford (28.25),5,0,Blake Sharp - Stanford (28.25),Maddie Micheletti - Cal (39.66),Grace Campbell - Cal (38.31),5,"Seattle, Wa",Stanford,DI,61,Shannon Richardson,28.249892780264624
8,2018-04-15,1686,Shannon Richardson - Stanford (29.3),5,1,Blake Sharp - Stanford (29.3),Natalie Robinson - Washington (31.33),Samantha Drechsel - Washington (21.27),5,"Seattle, Wa",Stanford,DI,61,Shannon Richardson,29.29868393206886
9,2018-04-21,1785,Shannon Richardson - Stanford (28.87),5,0,Blake Sharp - Stanford (28.87),Maddie Micheletti - Cal (40.19),Grace Campbell - Cal (38.84),5,"Berkeley, Ca",Stanford,DI,61,Shannon Richardson,28.871895336606073
10,2018-04-27,1829,Shannon Richardson - Stanford (28.71),5,0,Blake Sharp - Stanford (28.71),Izzy Carey - UCLA (41.02),Megan Muret - UCLA (41.02),5,"Stanford, Ca",Stanford,DI,61,Shannon Richardson,28.705659043414745
11,2018-04-27,1835,Shannon Richardson - Stanford (26.05),5,0,Blake Sharp - Stanford (26.05),Natalie Robinson - Washington (32.57),Samantha Drechsel - Washington (22.83),5,"Stanford, Ca",Stanford,DI,61,Shannon Richardson,26.04945643020664
0,2018-03-04,972,Blaire Register - UNF (23.7),3,0,Carolyn Cain - UNF (23.7),Carly Schneider - South Carolina (35.35),Julia Mannisto - South Carolina (29.31),3,"St Augustine, Fl",UNF,DI,1966,Blaire Register,23.7012465949631
1,2018-03-04,973,Blaire Register - UNF (26.05),4,1,Carolyn Cain - UNF (26.05),Chloe Simon - Texas A&M Corpus Christi (17.35),Kayla Walker - Texas A&M Corpus Christi (19.59),3,"St Augustine, Fl",UNF,DI,1966,Blaire Register,26.04639488008409
0,2018-04-21,1779,Kendall Murr - Jacksonville (25.9),2,0,Mallory Mattingly - Jacksonville (25.9),Sunniva Helland-Hansen - Stetson (53.27),Carly Perales - Stetson (53.27),2,"DeLand, Fl",Jacksonville,DI,1265,Kendall Murr,25.895819446148508
0,2018-03-03,935,Demi McInnis - Texas A&M Corpus Christi (22.39),3,0,Madi Fitzsimmons - Texas A&M Corpus Christi (22.39),Meagan McCall - Georgia State (28.61),Mattie Johnson - Georgia State (28.61),3,"St. Augustine, Fl",Texas A&M Corpus Christi,DI,1872,Demi McInnis,22.391677369701625
1,2018-03-03,1815,Demi McInnis - Texas A&M Corpus Christi (20.21),3,0,Madi Fitzsimmons - Texas A&M Corpus Christi (20.21),Raquel Rooney - UNC Wilmington (26.32),Sarah Kelly - UNC Wilmington (26.32),3,"St Augustine, Fl",Texas A&M Corpus Christi,DI,1872,Demi McInnis,20.213865438372956
2,2018-03-04,973,Demi McInnis - Texas A&M Corpus Christi (23.59),3,1,Madi Fitzsimmons - Texas A&M Corpus Christi (23.59),Casey Justice - UNF (18.99),Brittany Pase - UNF (18.53),3,"St Augustine, Fl",Texas A&M Corpus Christi,DI,1872,Demi McInnis,23.588668264185713
3,2018-03-04,974,Demi McInnis - Texas A&M Corpus Christi (23.18),3,0,Madi Fitzsimmons - Texas A&M Corpus Christi (23.18),Nicole Navarro - FAU (32.62),Nicole Grant - FAU (32.62),3,"St Augustine, Fl",Texas A&M Corpus Christi,DI,1872,Demi McInnis,23.175831112200893
4,2018-03-17,1179,Demi McInnis - Texas A&M Corpus Christi (26.82),3,1,Madi Fitzsimmons - Texas A&M Corpus Christi (26.82),Madison Miller - New Orleans (28.75),Maxine Walsh - New Orleans (18.91),3,"Kingsville, Tx",Texas A&M Corpus Christi,DI,1872,Demi McInnis,26.822225165052476
5,2018-03-30,1397,Demi McInnis - Texas A&M Corpus Christi (26.62),4,0,Chloe Simon - Texas A&M Corpus Christi (26.62),Colene Hamilton - Central Arkansas (32.69),Kristine Hjembo - Central Arkansas (32.69),3,"Baton Rouge, La",Texas A&M Corpus Christi,DI,1872,Demi McInnis,26.61700380078139
6,2018-03-31,1423,Demi McInnis - Texas A&M Corpus Christi (26.57),4,0,Chloe Simon - Texas A&M Corpus Christi (26.57),Brooke Burling - Arizona (33.16),Jonny Baham - Arizona (35.28),3,"Baton Rouge, La",Texas A&M Corpus Christi,DI,1872,Demi McInnis,26.565376612112246
7,2018-03-31,1450,Demi McInnis - Texas A&M Corpus Christi (24.71),3,0,Madi Fitzsimmons - Texas A&M Corpus Christi (24.71),Emily Martinez - UAB (28.4),Haley Jared - UAB (30.49),3,"Baton Rouge, La",Texas A&M Corpus Christi,DI,1872,Demi McInnis,24.708537903685283
8,2018-04-14,1665,Demi McInnis - Texas A&M Corpus Christi (25.77),3,1,Madi Fitzsimmons - Texas A&M Corpus Christi (25.77),Amy Weiss - Abilene Christian (17.62),Kennedy Shelstead - Abilene Christian (19.04),3,"Kingsville, Tx",Texas A&M Corpus Christi,DI,1872,Demi McInnis,25.76555070351387
9,2018-04-15,1669,Demi McInnis - Texas A&M Corpus Christi (27.07),3,1,Madi Fitzsimmons - Texas A&M Corpus Christi (27.07),Carly Beddingfield - New Mexico (22.88),Mercedes Pacheco - New Mexico (20.45),3,"Kingsville, Tx",Texas A&M Corpus Christi,DI,1872,Demi McInnis,27.073502570826538
10,2018-04-20,1768,Demi McInnis - Texas A&M Corpus Christi (25.95),3,0,Madi Fitzsimmons - Texas A&M Corpus Christi (25.95),Bailey Banks - Houston Baptist (31.02),Katya Silveira - Houston Baptist (31.02),3,"Houston, Tx",Texas A&M Corpus Christi,DI,1872,Demi McInnis,25.951620130460938
11,2018-04-20,1807,Demi McInnis - Texas A&M Corpus Christi (25.7),3,0,Madi Fitzsimmons - Texas A&M Corpus Christi (25.7),Colene Hamilton - Central Arkansas (33.79),Kristine Hjembo - Central Arkansas (33.79),3,"Houston, Tx",Texas A&M Corpus Christi,DI,1872,Demi McInnis,25.704313346819973
0,2018-02-23,816,Gina Tillis - LSU (28.16),5,1,Emily Hardesty - LSU (28.16),Dora Beilin - Cal Poly SLO (21.94),Brayden Gruenewald - Cal Poly SLO (21.94),5,"Phoenix, Az",LSU,DI,1159,Gina Tillis,28.158322630298365
1,2018-02-23,817,Gina Tillis - LSU (24.63),5,0,Emily Hardesty - LSU (24.63),Katie Sarber - Grand Canyon (29.16),Jessica Clark - Grand Canyon (29.16),5,"Phoenix, Az",LSU,DI,1159,Gina Tillis,24.634016916612865
2,2018-02-24,825,Gina Tillis - LSU (22.28),5,0,Emily Hardesty - LSU (22.28),Katie Gavin - Pepperdine (28.22),Kaity Bailey - Pepperdine (28.22),5,"Phoenix, AZ",LSU,DI,1159,Gina Tillis,22.2834735789125
3,2018-02-24,826,Gina Tillis - LSU (25.16),5,1,Emily Hardesty - LSU (25.16),Hayley Densberger - Nebraska (20.86),Chesney McClellan - Nebraska (20.86),5,"Phoenix, AZ",LSU,DI,1159,Gina Tillis,25.163995277514886
4,2018-03-03,926,Gina Tillis - LSU (26.61),5,1,Riley Young - LSU (26.61),Madilyn McCarty - UNF (19.44),Nicole DeBolt - UNF (19.44),5,"St. Augustine, FL",LSU,DI,1159,Gina Tillis,26.610551461162444
5,2018-03-03,936,Gina Tillis - LSU (24.5),5,0,Riley Young - LSU (24.5),Ashley McGinn - Georgia State (26.26),Eden Hawes - Georgia State (31.37),5,"St. Augustine, FL",LSU,DI,1159,Gina Tillis,24.498847789065003
6,2018-03-04,970,Gina Tillis - LSU (23.65),5,0,Emily Hardesty - LSU (23.65),Erica Brok - FAU (32.03),Mackenzie Morris - FAU (32.03),5,"St. Augustine, Fl",LSU,DI,1159,Gina Tillis,23.654213461674086
7,2018-03-04,971,Gina Tillis - LSU (26.14),5,1,Lilly Kessler - LSU (26.14),Courtney Mullinax - UNC Wilmington (25.33),Jaime Thomas - UNC Wilmington (25.33),5,"St. Augustine, Fl",LSU,DI,1159,Gina Tillis,26.140501834063265
8,2018-03-10,1042,Gina Tillis - LSU (25.96),4,0,Olivia Powers - LSU (25.96),Elise Zappia - UCLA (33.42),Madi Yeomans - UCLA (33.42),5,"Manhattan Beach, Ca",LSU,DI,1159,Gina Tillis,25.96166154210487
9,2018-03-10,1047,Gina Tillis - LSU (30.61),4,1,Olivia Powers - LSU (30.61),Jo Kremer - USC (30.98),Jenna Belton - USC (30.98),5,"Manhattan Beach, Ca",LSU,DI,1159,Gina Tillis,30.609833019386283
10,2018-03-11,1074,Gina Tillis - LSU (30.8),4,0,Olivia Powers - LSU (30.8),Skylar Caputo - Pepperdine (42.85),Alexis Filippone - Pepperdine (42.85),5,"Manhattan Beach, Ca",LSU,DI,1159,Gina Tillis,30.796401825160345
11,2018-03-11,1077,Gina Tillis - LSU (29.55),4,0,Olivia Powers - LSU (29.55),Ari Homayun - Hawaii (31.06),Amy Ozee - Hawaii (31.06),5,"Manhattan Beach, Ca",LSU,DI,1159,Gina Tillis,29.55043555123972
12,2018-03-17,1144,Gina Tillis - LSU (28.91),4,0,Olivia Powers - LSU (28.91),Kate Novack - Georgia State (32.39),Amie Held - Georgia State (32.14),5,"Columbia, SC",LSU,DI,1159,Gina Tillis,28.907723707269874
13,2018-03-17,1145,Gina Tillis - LSU (29.32),5,1,Riley Young - LSU (29.32),Maddie Cloutier - Jacksonville State (13.9),Mackenzie Rombach - Jacksonville State (23.82),5,"Columbia, SC",LSU,DI,1159,Gina Tillis,29.31511034622424
14,2018-03-18,1189,Gina Tillis - LSU (26.84),5,0,Riley Young - LSU (26.84),Maddie Dilfer - Pepperdine (23.4),Nikki Lyons - Pepperdine (26.63),5,"Columbia, S.C.",LSU,DI,1159,Gina Tillis,26.842673102087215
15,2018-03-18,1192,Gina Tillis - LSU (25.64),5,0,Riley Young - LSU (25.64),Jess Vastine - South Carolina (25.08),Avery Davis - South Carolina (29.93),5,"Columbia, S.C.",LSU,DI,1159,Gina Tillis,25.641540751963042
0,2018-04-14,1625,Jessica Manley - Cal Poly SLO (25.61),2,0,Emily Sonny - Cal Poly SLO (25.61),Brook Bauer - Pepperdine (54.13),Madalyn Roh - Pepperdine (54.13),2,"Zuma Beach, Ca",Cal Poly SLO,DI,888,Jessica Manley,25.610634638583775
0,2018-03-02,894,Jennifer Laird - Saint Mary's (18.75),5,0,Kelsey Knudsen - Saint Mary's (18.75),Caitlin Keefe - Stanford (21.8),Kat Anderson - Stanford (21.8),5,"Stanford, Ca",Saint Mary's,DI,1353,Jennifer Laird,18.749733864031214
1,2018-03-02,898,Jennifer Laird - Saint Mary's (21.65),5,1,Morgan Kendrick - Saint Mary's (21.65),"Brigitte Murdock - Cal State University, Sacramento (17.99)","Ashtin Olin - Cal State University, Sacramento (21.51)",5,"Stanford, CA",Saint Mary's,DI,1353,Jennifer Laird,21.64504549569502
2,2018-03-03,947,Jennifer Laird - Saint Mary's (23.6),5,1,Kelsey Knudsen - Saint Mary's (23.6),Shannon Levinson - USF (16.73),Pi'ikea Clemens - USF (16.73),5,"Stanford, Ca",Saint Mary's,DI,1353,Jennifer Laird,23.595317476634644
3,2018-03-03,949,Jennifer Laird - Saint Mary's (21.19),5,0,Morgan Kendrick - Saint Mary's (21.19),Erin Reineking - Santa Clara (27.86),Michelle Gajdka - Santa Clara (27.86),5,"Stanford, Ca",Saint Mary's,DI,1353,Jennifer Laird,21.193978386977435
4,2018-03-17,1176,Jennifer Laird - Saint Mary's (22.0),5,1,Madi Wilkerson - Saint Mary's (22.0),Shannon Levinson - USF (15.2),Pi'ikea Clemens - USF (18.5),5,"Moraga, Ca",Saint Mary's,DI,1353,Jennifer Laird,21.99992699951699
5,2018-03-20,1215,Jennifer Laird - Saint Mary's (19.95),5,0,Morgan Kendrick - Saint Mary's (19.95),Hanne De Schrijver - Pacific (25.61),Emily Baptista - Pacific (25.42),5,"Moraga, Ca",Saint Mary's,DI,1353,Jennifer Laird,19.953362155243312
6,2018-03-28,1341,Jennifer Laird - Saint Mary's (19.77),5,0,Madi Wilkerson - Saint Mary's (19.77),Marisa Ramsey - Long Beach State (37.61),Hannah Matt - Long Beach State (37.61),5,"Long Beach, Ca",Saint Mary's,DI,1353,Jennifer Laird,19.774497652588177
7,2018-03-29,1353,Jennifer Laird - Saint Mary's (24.95),5,1,Morgan Kendrick - Saint Mary's (24.95),Kekai Whitford - LMU (29.63),Chloe Reinig - LMU (29.63),5,"Santa Monica, Ca",Saint Mary's,DI,1353,Jennifer Laird,24.949210159078078
8,2018-03-31,1421,Jennifer Laird - Saint Mary's (23.77),5,0,Madi Wilkerson - Saint Mary's (23.77),Maddie Dilfer - Pepperdine (28.48),Nikki Lyons - Pepperdine (32.36),5,"Zuma Beach, Ca",Saint Mary's,DI,1353,Jennifer Laird,23.766940053663365
9,2018-03-31,1427,Jennifer Laird - Saint Mary's (22.36),5,0,Morgan Kendrick - Saint Mary's (22.36),Kristen Castellanos - LMU (29.19),Cierra Simpson - LMU (29.19),5,"Zuma Beach, Ca",Saint Mary's,DI,1353,Jennifer Laird,22.36099663085842
10,2018-04-05,1471,Jennifer Laird - Saint Mary's (24.7),5,1,Morgan Kendrick - Saint Mary's (24.7),Jamie Hirai - San Jose State University (24.3),Thaliana Grajeda - San Jose State University (29.39),5,"Moraga, Ca",Saint Mary's,DI,1353,Jennifer Laird,24.69990265301119
11,2018-04-07,1522,Jennifer Laird - Saint Mary's (24.64),5,0,Morgan Kendrick - Saint Mary's (24.64),Izzy Carey - UCLA (39.62),Megan Muret - UCLA (39.62),5,"Stanford, Ca",Saint Mary's,DI,1353,Jennifer Laird,24.637006845550157
12,2018-04-11,1875,Jennifer Laird - Saint Mary's (25.58),5,1,Morgan Kendrick - Saint Mary's (25.58),Erin Reineking - Santa Clara (23.4),Michelle Gajdka - Santa Clara (23.93),5,"Santa Clara, Ca",Saint Mary's,DI,1353,Jennifer Laird,25.58121333554769
0,2018-03-30,1397,Maya Daukas - Texas A&M Corpus Christi (28.43),3,1,Madi Fitzsimmons - Texas A&M Corpus Christi (28.43),Jessica Martinez - Central Arkansas (25.39),Aly Brinkley - Central Arkansas (19.68),4,"Baton Rouge, La",Texas A&M Corpus Christi,DI,1879,Maya Daukas,28.43478469511872
1,2018-03-30,1404,Maya Daukas - Texas A&M Corpus Christi (30.06),3,1,Madi Fitzsimmons - Texas A&M Corpus Christi (30.06),Hailey Hughes - Jacksonville State (19.39),Shayla Schmidt - Jacksonville State (21.98),4,"Baton Rouge, La",Texas A&M Corpus Christi,DI,1879,Maya Daukas,30.058216316626492
2,2018-03-31,1423,Maya Daukas - Texas A&M Corpus Christi (29.11),3,0,Madi Fitzsimmons - Texas A&M Corpus Christi (29.11),Hailey Devlin - Arizona (37.17),Stephany Purdue - Arizona (36.65),4,"Baton Rouge, La",Texas A&M Corpus Christi,DI,1879,Maya Daukas,29.107855205816083
3,2018-03-31,1450,Maya Daukas - Texas A&M Corpus Christi (27.2),4,0,Kayla Walker - Texas A&M Corpus Christi (27.2),Gabbi Moreno - UAB (25.73),Sallianne Napolitano - UAB (32.68),4,"Baton Rouge, La",Texas A&M Corpus Christi,DI,1879,Maya Daukas,27.204108821783407
4,2018-04-14,1665,Maya Daukas - Texas A&M Corpus Christi (28.84),4,1,Kayla Walker - Texas A&M Corpus Christi (28.84),Lauren Walker - Abilene Christian (18.83),Brooke Riley - Abilene Christian (18.83),4,"Kingsville, Tx",Texas A&M Corpus Christi,DI,1879,Maya Daukas,28.83829736679349
5,2018-04-15,1669,Maya Daukas - Texas A&M Corpus Christi (26.65),4,0,Kayla Walker - Texas A&M Corpus Christi (26.65),Yasmin Tan - New Mexico (31.07),Emily Nenninger - New Mexico (22.43),4,"Kingsville, Tx",Texas A&M Corpus Christi,DI,1879,Maya Daukas,26.649133821461934
6,2018-04-20,1768,Maya Daukas - Texas A&M Corpus Christi (26.05),4,0,Kayla Walker - Texas A&M Corpus Christi (26.05),Brennan Miller - Houston Baptist (30.65),Kali Fluke - Houston Baptist (29.33),4,"Houston, Tx",Texas A&M Corpus Christi,DI,1879,Maya Daukas,26.04509736970093
7,2018-04-22,1810,Maya Daukas - Texas A&M Corpus Christi (25.57),4,0,Kayla Walker - Texas A&M Corpus Christi (25.57),Brennan Miller - Houston Baptist (30.32),Kali Fluke - Houston Baptist (28.97),4,"Houston, Tx",Texas A&M Corpus Christi,DI,1879,Maya Daukas,25.56500005365325
0,2018-02-23,800,Franky Harrison - South Carolina (28.16),5,1,Hannah Edelman - South Carolina (28.16),Amie Held - Georgia State (21.94),Maddie Gordon - Georgia State (21.94),5,"Deland, FL",South Carolina,DI,122,Franky Harrison,28.158322630298365
1,2018-02-23,803,Franky Harrison - South Carolina (25.76),5,0,Hannah Sorensen - South Carolina (25.76),Molly McBain - Florida State (30.66),Eva Torruella - Florida State (30.66),5,"Deland, FL",South Carolina,DI,122,Franky Harrison,25.76163447989137
2,2018-02-24,823,Franky Harrison - South Carolina (27.89),5,1,Hannah Edelman - South Carolina (27.89),Julie Varga - Stetson (22.35),Lauren Durham - Stetson (22.35),5,"Deland, FL",South Carolina,DI,122,Franky Harrison,27.894113140613552
3,2018-02-24,828,Franky Harrison - South Carolina (28.99),5,1,Hannah Edelman - South Carolina (28.99),Kaila Dorish - FAU (20.68),Ashlan Cunningham - FAU (20.68),5,"Deland, FL",South Carolina,DI,122,Franky Harrison,28.990551026465795
4,2018-03-03,937,Franky Harrison - South Carolina (30.27),5,1,Hannah Edelman - South Carolina (30.27),Courtney Mullinax - UNC Wilmington (23.14),Jaime Thomas - UNC Wilmington (23.14),5,"St Augustine, Fl",South Carolina,DI,122,Franky Harrison,30.273936957951875
5,2018-03-03,938,Franky Harrison - South Carolina (27.11),5,0,Hannah Edelman - South Carolina (27.11),Erica Brok - FAU (31.04),Mackenzie Morris - FAU (31.04),5,"St Augustine, Fl",South Carolina,DI,122,Franky Harrison,27.1073292197772
