,Position,Name,Winning Team,Losing Team,Compid,Event Date,Rating Before Match,Rating After Match
4697,2,Dorina Klinger,FIU,Jacksonville,1111,2018-03-16,29.782987333604588,30.730001623064
4698,2,Erika Zembyla,FIU,Jacksonville,1111,2018-03-16,29.782987333604588,30.730001623064
4699,2,Cristina Finan,FIU,Jacksonville,1111,2018-03-16,29.782987333604588,28.835973044145177
4700,2,Shelby Babowicz,FIU,Jacksonville,1111,2018-03-16,29.782987333604588,28.835973044145177
4701,2,Sammee Thomas,Stetson,New Mexico,1107,2018-03-16,37.901785089526356,39.356047245442326
4702,2,Darby Dunn,Stetson,New Mexico,1107,2018-03-16,37.901785089526356,39.356047245442326
4703,2,Yasmin Tan,Stetson,New Mexico,1107,2018-03-16,37.901785089526356,36.44752293361038
4704,2,Chloe Crappell,Stetson,New Mexico,1107,2018-03-16,37.901785089526356,36.44752293361038
4705,1,Hayley Tippett,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,30.972955411050837
4706,1,Megan Nash,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,30.972955411050837
4707,1,Sophie Peel,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,25.24368938708723
4708,1,Kacy Ogden,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,25.24368938708723
4709,1,Federica Frasca,FIU,Jacksonville,1111,2018-03-16,27.80778406562655,28.809001043082244
4710,1,Margherita Bianchin,FIU,Jacksonville,1111,2018-03-16,27.80778406562655,28.809001043082244
4711,1,Savannah Siegrist,FIU,Jacksonville,1111,2018-03-16,27.80778406562655,26.80656708817086
4712,1,Mackenzie Swan,FIU,Jacksonville,1111,2018-03-16,27.80778406562655,26.80656708817086
4713,3,Emily Lopes,Cal State Bakersfield,Missouri State,1116,2018-03-16,30.32618989129049,32.58202787276329
4714,3,Mattison Degarmo,Cal State Bakersfield,Missouri State,1116,2018-03-16,30.32618989129049,32.58202787276329
4715,3,Sam Brinkmann,Cal State Bakersfield,Missouri State,1116,2018-03-16,30.32618989129049,28.070351909817678
4716,3,Mikaela Mosquera,Cal State Bakersfield,Missouri State,1116,2018-03-16,30.32618989129049,28.070351909817678
4717,4,Ally  Barber,Missouri State,Cal State Bakersfield,1116,2018-03-16,28.10832239906904,25.24368938708723
4718,4,Krista Hernandez,Missouri State,Cal State Bakersfield,1116,2018-03-16,28.10832239906904,25.24368938708723
4719,4,Sarah Demmer,Missouri State,Cal State Bakersfield,1116,2018-03-16,28.10832239906904,30.972955411050837
4720,4,Caroline Finnell,Missouri State,Cal State Bakersfield,1116,2018-03-16,28.10832239906904,30.972955411050837
4721,5,Aleksandra Djordjevic,Cal State Bakersfield,Missouri State,1116,2018-03-16,22.60124084994309,25.04129281700221
4722,5,Briannah Mariner,Cal State Bakersfield,Missouri State,1116,2018-03-16,22.60124084994309,25.04129281700221
4723,5,Lynsey Wright,Cal State Bakersfield,Missouri State,1116,2018-03-16,22.60124084994309,20.16118888288397
4724,5,Ivy Reynolds,Cal State Bakersfield,Missouri State,1116,2018-03-16,22.60124084994309,20.16118888288397
4725,1,Margherita Bianchin,FIU,New Mexico,1115,2018-03-16,28.809001043082244,29.756015332541654
4726,1,Federica Frasca,FIU,New Mexico,1115,2018-03-16,28.809001043082244,29.756015332541654
4727,1,Maddie Irwin,FIU,New Mexico,1115,2018-03-16,28.809001043082244,27.86198675362283
4728,1,Erin Martin,FIU,New Mexico,1115,2018-03-16,28.809001043082244,27.86198675362283
4729,2,Dorina Klinger,New Mexico,FIU,1115,2018-03-16,30.730001623064,29.832659235620266
4730,2,Erika Zembyla,New Mexico,FIU,1115,2018-03-16,30.730001623064,29.832659235620266
4731,2,Eastyn Baleto,New Mexico,FIU,1115,2018-03-16,30.730001623064,31.62734401050773
4732,2,Lauren Twitty,New Mexico,FIU,1115,2018-03-16,30.730001623064,31.62734401050773
4733,3,Anabela Sataric,New Mexico,FIU,1115,2018-03-16,32.033584366861064,31.08657007740165
4734,3,Helene Thelle,New Mexico,FIU,1115,2018-03-16,32.033584366861064,31.08657007740165
4735,3,Yasmin Tan,New Mexico,FIU,1115,2018-03-16,32.033584366861064,32.980598656320474
4736,3,Chloe Crappell,New Mexico,FIU,1115,2018-03-16,32.033584366861064,32.980598656320474
4737,4,Estefanie  Bethancourt,FIU,New Mexico,1115,2018-03-16,33.86799702954818,34.81501131900759
4738,4,Natalia Giron,FIU,New Mexico,1115,2018-03-16,33.86799702954818,34.81501131900759
4739,4,Kayla Long,FIU,New Mexico,1115,2018-03-16,33.86799702954818,32.92098274008877
4740,4,Mercedes Pacheco,FIU,New Mexico,1115,2018-03-16,33.86799702954818,32.92098274008877
4741,1,Alexia Inman,Cal,"Cal State University, Sacramento",1114,2018-03-16,45.805356369387255,47.36328444508062
4742,1,Mima Mirkovic,Cal,"Cal State University, Sacramento",1114,2018-03-16,45.805356369387255,47.36328444508062
4743,1,Sarah Davis,Cal,"Cal State University, Sacramento",1114,2018-03-16,45.805356369387255,44.247428293693886
4744,1,Mikaela Nocetti,Cal,"Cal State University, Sacramento",1114,2018-03-16,45.805356369387255,44.247428293693886
4745,4,Caroline Schafer,Cal,"Cal State University, Sacramento",1114,2018-03-16,44.13331245698438,45.80535636938727
4746,4,Mia Merino,Cal,"Cal State University, Sacramento",1114,2018-03-16,44.13331245698438,45.80535636938727
4747,4,Sarah Falk,Cal,"Cal State University, Sacramento",1114,2018-03-16,44.13331245698438,42.46126854458149
4748,4,Skyler Takeda,Cal,"Cal State University, Sacramento",1114,2018-03-16,44.13331245698438,42.46126854458149
4749,3,Bryce Bark,Cal,"Cal State University, Sacramento",1114,2018-03-16,35.899488064157666,37.457416139851034
4750,3,Madison Dueck,Cal,"Cal State University, Sacramento",1114,2018-03-16,35.899488064157666,37.457416139851034
4751,3,Hannah Meadows,Cal,"Cal State University, Sacramento",1114,2018-03-16,35.899488064157666,34.341559988464304
4752,3,Ashtin Olin,Cal,"Cal State University, Sacramento",1114,2018-03-16,35.899488064157666,34.341559988464304
4753,5,Mariana Dal Pozzo,FIU,New Mexico,1115,2018-03-16,18.139804347401007,19.14102132485669
4754,5,Taija Thomas,FIU,New Mexico,1115,2018-03-16,18.139804347401007,19.14102132485669
4755,5,Abbey Wilson,FIU,New Mexico,1115,2018-03-16,18.139804347401007,17.138587369945316
4756,5,Carly Beddingfield,FIU,New Mexico,1115,2018-03-16,18.139804347401007,17.138587369945316
4757,5,Grace Campbell,Cal,"Cal State University, Sacramento",1114,2018-03-16,44.13331245698439,45.80535636938728
4758,5,Maddie Micheletti,Cal,"Cal State University, Sacramento",1114,2018-03-16,44.13331245698439,45.80535636938728
4759,5,Brigitte Murdock,Cal,"Cal State University, Sacramento",1114,2018-03-16,44.13331245698439,42.46126854458151
4760,5,Cianna Andrews,Cal,"Cal State University, Sacramento",1114,2018-03-16,44.13331245698439,42.46126854458151
4761,2,Iya Lindahl,Cal,Saint Mary's,1113,2018-03-16,35.56441438247807,37.12234245817144
4762,2,Jessica Gaffney,Cal,Saint Mary's,1113,2018-03-16,35.56441438247807,37.12234245817144
4763,2,Lindsey Knudsen,Cal,Saint Mary's,1113,2018-03-16,35.56441438247807,34.00648630678471
4764,2,Emily Bible,Cal,Saint Mary's,1113,2018-03-16,35.56441438247807,34.00648630678471
4765,5,Grace Campbell,Cal,Saint Mary's,1113,2018-03-16,45.80535636938728,47.36328444508065
4766,5,Maddie Micheletti,Cal,Saint Mary's,1113,2018-03-16,45.80535636938728,47.36328444508065
4767,5,Madi Wilkerson,Cal,Saint Mary's,1113,2018-03-16,45.80535636938728,44.247428293693915
4768,5,Sienna Young,Cal,Saint Mary's,1113,2018-03-16,45.80535636938728,44.247428293693915
4769,2,Delaney Driver,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,30.972955411050837
4770,2,MC Rogers,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,30.972955411050837
4771,2,Jessica Johnson,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,25.24368938708723
4772,2,Elli Gibson,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,25.24368938708723
4773,4,Caroline Schafer,Cal,Saint Mary's,1113,2018-03-16,45.80535636938727,47.36328444508063
4774,4,Mia Merino,Cal,Saint Mary's,1113,2018-03-16,45.80535636938727,47.36328444508063
4775,4,Lindsey Calvin,Cal,Saint Mary's,1113,2018-03-16,45.80535636938727,44.24742829369391
4776,4,Kelsey Knudsen,Cal,Saint Mary's,1113,2018-03-16,45.80535636938727,44.24742829369391
4777,3,Bryce Bark,Cal,Saint Mary's,1113,2018-03-16,37.457416139851034,38.91167829576701
4778,3,Madison Dueck,Cal,Saint Mary's,1113,2018-03-16,37.457416139851034,38.91167829576701
4779,3,Sarah Chase,Cal,Saint Mary's,1113,2018-03-16,37.457416139851034,36.003153983935064
4780,3,Mary Hernandez,Cal,Saint Mary's,1113,2018-03-16,37.457416139851034,36.003153983935064
4781,1,Alexia Inman,Saint Mary's,Cal,1113,2018-03-16,47.36328444508062,45.90902228916465
4782,1,Mima Mirkovic,Saint Mary's,Cal,1113,2018-03-16,47.36328444508062,45.90902228916465
4783,1,Payton Rund,Saint Mary's,Cal,1113,2018-03-16,47.36328444508062,48.8175466009966
4784,1,Morgan Hughes,Saint Mary's,Cal,1113,2018-03-16,47.36328444508062,48.8175466009966
4785,5,Mackenzie  Dear,Central Arkansas,Mercer,1112,2018-03-16,21.891677600930958,24.75631061291276
4786,5,Shelby Holmes,Central Arkansas,Mercer,1112,2018-03-16,21.891677600930958,24.75631061291276
4787,5,Kylie Keeling,Central Arkansas,Mercer,1112,2018-03-16,21.891677600930958,19.027044588949153
4788,5,Emilee Wissmach,Central Arkansas,Mercer,1112,2018-03-16,21.891677600930958,19.027044588949156
4789,3,Jessica Martinez,Central Arkansas,Mercer,1112,2018-03-16,21.891677600930958,24.75631061291276
4790,3,Stephanie Pollnow,Central Arkansas,Mercer,1112,2018-03-16,21.891677600930958,24.75631061291276
4791,3,Amber Gibson,Central Arkansas,Mercer,1112,2018-03-16,21.891677600930958,19.027044588949153
4792,3,Gracie Garanich,Central Arkansas,Mercer,1112,2018-03-16,21.891677600930958,19.027044588949156
4793,2,Iya Lindahl,Cal,"Cal State University, Sacramento",1114,2018-03-16,37.12234245817144,38.576604614087415
4794,2,Jessica Gaffney,Cal,"Cal State University, Sacramento",1114,2018-03-16,37.12234245817144,38.576604614087415
4795,2,Kennedy Kurtz,Cal,"Cal State University, Sacramento",1114,2018-03-16,37.12234245817144,35.66808030225546
4796,2,Lana Brown,Cal,"Cal State University, Sacramento",1114,2018-03-16,37.12234245817144,35.66808030225546
4797,4,Kristine Hjembo,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,30.972955411050837
4798,4,Colene Hamilton,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,30.972955411050837
4799,4,Lela Mcintosh,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,25.24368938708723
4800,4,Marina Chavez,Central Arkansas,Mercer,1112,2018-03-16,28.10832239906904,25.24368938708723
4801,4,Francesca Goncalves,Florida State,Jacksonville,1171,2018-03-17,32.30540853729438,33.252422826753794
4802,4,Brooke Kuhlman,Florida State,Jacksonville,1171,2018-03-17,32.30540853729438,33.252422826753794
4803,4,Cristina Finan,Florida State,Jacksonville,1171,2018-03-17,32.30540853729438,31.358394247834973
4804,4,Shelby Babowicz,Florida State,Jacksonville,1171,2018-03-17,32.30540853729438,31.358394247834973
4805,3,Victoria Paranagua,Florida State,Jacksonville,1171,2018-03-17,34.83487823583713,35.960176752465365
4806,3,Alaina Chacon,Florida State,Jacksonville,1171,2018-03-17,34.83487823583713,35.960176752465365
4807,3,Mallory Mattingly,Florida State,Jacksonville,1171,2018-03-17,34.83487823583713,33.70957971920889
4808,3,Lauren Petersen,Florida State,Jacksonville,1171,2018-03-17,34.83487823583713,33.70957971920889
4809,2,Vanessa Freire,Florida State,Jacksonville,1171,2018-03-17,34.8365792815795,35.8970361987027
4810,2,Nikki Esposito,Florida State,Jacksonville,1171,2018-03-17,34.8365792815795,35.8970361987027
4811,2,Katie Krawczyk,Florida State,Jacksonville,1171,2018-03-17,34.8365792815795,33.7761223644563
4812,2,Morgan Dees,Florida State,Jacksonville,1171,2018-03-17,34.8365792815795,33.7761223644563
4813,2,Hailey Luke,Florida State,Houston Baptist,1170,2018-03-17,32.378259366501275,33.50355788312952
4814,2,Katie Horton,Florida State,Houston Baptist,1170,2018-03-17,32.378259366501275,33.50355788312952
4815,2,Kayla Armer,Florida State,Houston Baptist,1170,2018-03-17,32.378259366501275,31.252960849873034
4816,2,Tori Hinojosa,Florida State,Houston Baptist,1170,2018-03-17,32.378259366501275,31.252960849873034
4817,3,Brooke Kuhlman,Florida State,Houston Baptist,1170,2018-03-17,33.252422826753794,34.14976521419753
4818,3,Francesca Goncalves,Florida State,Houston Baptist,1170,2018-03-17,33.252422826753794,34.14976521419753
4819,3,Bailey Banks,Florida State,Houston Baptist,1170,2018-03-17,33.252422826753794,32.355080439310065
4820,3,Katya Silveira,Florida State,Houston Baptist,1170,2018-03-17,33.252422826753794,32.355080439310065
4821,1,Vanessa Freire,Houston Baptist,Florida State,1170,2018-03-17,35.8970361987027,34.89581922124701
4822,1,Sara Putt,Houston Baptist,Florida State,1170,2018-03-17,35.8970361987027,34.89581922124701
4823,1,Jessica Wooten,Houston Baptist,Florida State,1170,2018-03-17,35.8970361987027,36.89825317615839
4824,1,Aeriel Horton,Houston Baptist,Florida State,1170,2018-03-17,35.8970361987027,36.89825317615839
4825,4,Alaina Chacon,Florida State,Houston Baptist,1170,2018-03-17,35.960176752465365,37.02063366958856
4826,4,Victoria Paranagua,Florida State,Houston Baptist,1170,2018-03-17,35.960176752465365,37.02063366958856
4827,4,Jordyn Miller,Florida State,Houston Baptist,1170,2018-03-17,35.960176752465365,34.89971983534216
4828,4,Meagan Carter,Florida State,Houston Baptist,1170,2018-03-17,35.960176752465365,34.89971983534216
4829,5,Molly McBain,Florida State,Jacksonville,1171,2018-03-17,17.51021613741949,18.70658513975935
4830,5,Madison Fitzpatrick,Florida State,Jacksonville,1171,2018-03-17,17.51021613741949,18.70658513975935
4831,5,Hannah Marchand,Florida State,Jacksonville,1171,2018-03-17,17.51021613741949,16.313847135079634
4832,5,Shaylee Befus,Florida State,Jacksonville,1171,2018-03-17,17.51021613741949,16.313847135079634
4833,1,Hailey Luke,Florida State,Jacksonville,1171,2018-03-17,33.50355788312952,34.564014800252714
4834,1,Katie Horton,Florida State,Jacksonville,1171,2018-03-17,33.50355788312952,34.564014800252714
4835,1,Savannah Siegrist,Florida State,Jacksonville,1171,2018-03-17,33.50355788312952,32.44310096600631
4836,1,Mackenzie Swan,Florida State,Jacksonville,1171,2018-03-17,33.50355788312952,32.44310096600631
4837,5,Paige Dreeuws,Grand Canyon,Hawaii,1172,2018-03-17,14.828750397021329,13.76829347989813
4838,5,Hannah Zalopany,Grand Canyon,Hawaii,1172,2018-03-17,14.828750397021329,13.76829347989813
4839,5,Emily Reinking,Grand Canyon,Hawaii,1172,2018-03-17,14.828750397021329,15.88920731414453
4840,5,Jamie  Walsh,Grand Canyon,Hawaii,1172,2018-03-17,14.828750397021329,15.88920731414453
4841,1,Alexia Inman,Cal,Pacific,1174,2018-03-17,45.90902228916465,47.269069230646004
4842,1,Mima Mirkovic,Cal,Pacific,1174,2018-03-17,45.90902228916465,47.269069230646004
4843,1,Andie Shelton,Cal,Pacific,1174,2018-03-17,45.90902228916465,44.54897534768332
4844,1,Maycie LaBass,Cal,Pacific,1174,2018-03-17,45.90902228916465,44.54897534768332
4845,2,Ka'iwi Schucht,Hawaii,Grand Canyon,1172,2018-03-17,34.036018321772445,34.983032611231856
4846,2,Emily Maglio,Hawaii,Grand Canyon,1172,2018-03-17,34.036018321772445,34.983032611231856
4847,2,Jessica Stansfield,Hawaii,Grand Canyon,1172,2018-03-17,34.036018321772445,33.089004032313035
4848,2,Hannah Towne,Hawaii,Grand Canyon,1172,2018-03-17,34.036018321772445,33.089004032313035
4849,3,Morgan Martin,Hawaii,Grand Canyon,1172,2018-03-17,31.78542128851597,32.73243557797538
4850,3,Lea Monkhouse,Hawaii,Grand Canyon,1172,2018-03-17,31.78542128851597,32.73243557797538
4851,3,Katie Pyles,Hawaii,Grand Canyon,1172,2018-03-17,31.78542128851597,30.838406999056556
4852,3,Jessica Clark,Hawaii,Grand Canyon,1172,2018-03-17,31.78542128851597,30.838406999056556
4853,4,Ari Homayun,Hawaii,Grand Canyon,1172,2018-03-17,34.9876938863389,35.988910863794594
4854,4,Amy Ozee,Hawaii,Grand Canyon,1172,2018-03-17,34.9876938863389,35.988910863794594
4855,4,Bella Baumann,Hawaii,Grand Canyon,1172,2018-03-17,34.9876938863389,33.98647690888321
4856,4,Taylor Jarzombek,Hawaii,Grand Canyon,1172,2018-03-17,34.9876938863389,33.98647690888321
4857,5,Maddie Micheletti,Cal,San Jose State University,1173,2018-03-17,47.36328444508065,48.81754660099662
4858,5,Grace Campbell,Cal,San Jose State University,1173,2018-03-17,47.36328444508065,48.81754660099662
4859,5,Thaliana Grajeda,Cal,San Jose State University,1173,2018-03-17,47.36328444508065,45.909022289164675
4860,5,Jamie Hirai,Cal,San Jose State University,1173,2018-03-17,47.36328444508065,45.909022289164675
4861,2,Jessica Gaffney,Cal,San Jose State University,1173,2018-03-17,38.576604614087415,39.936651555568766
4862,2,Iya Lindahl,Cal,San Jose State University,1173,2018-03-17,38.576604614087415,39.936651555568766
4863,2,Julia Golbeck,Cal,San Jose State University,1173,2018-03-17,38.576604614087415,37.21655767260608
4864,2,Ciara Reistad,Cal,San Jose State University,1173,2018-03-17,38.576604614087415,37.21655767260608
4865,3,Bryce Bark,Cal,San Jose State University,1173,2018-03-17,38.91167829576701,40.27172523724835
4866,3,Madison Dueck,Cal,San Jose State University,1173,2018-03-17,38.91167829576701,40.27172523724835
4867,3,Laura  Parts,Cal,San Jose State University,1173,2018-03-17,38.91167829576701,37.55163135428567
4868,3,Kaitlynn Zdroik,Cal,San Jose State University,1173,2018-03-17,38.91167829576701,37.55163135428567
4869,4,Caroline Schafer,Cal,San Jose State University,1173,2018-03-17,47.36328444508063,48.81754660099661
4870,4,Mia Merino,Cal,San Jose State University,1173,2018-03-17,47.36328444508063,48.81754660099661
4871,4,Breann Robinson,Cal,San Jose State University,1173,2018-03-17,47.36328444508063,45.90902228916465
4872,4,Luiza Andrade,Cal,San Jose State University,1173,2018-03-17,47.36328444508063,45.90902228916465
4873,1,Alexia Inman,Cal,San Jose State University,1173,2018-03-17,47.269069230646004,48.543432275846946
4874,1,Mima Mirkovic,Cal,San Jose State University,1173,2018-03-17,47.269069230646004,48.543432275846946
4875,1,Nandyala Gama,Cal,San Jose State University,1173,2018-03-17,47.269069230646004,45.994706185445054
4876,1,Lyndi Scholl,Cal,San Jose State University,1173,2018-03-17,47.269069230646004,45.994706185445054
4877,5,Molly McBain,Florida State,Houston Baptist,1170,2018-03-17,18.70658513975935,19.83188365638759
4878,5,Madison Fitzpatrick,Florida State,Houston Baptist,1170,2018-03-17,18.70658513975935,19.83188365638759
4879,5,Brennan Miller,Florida State,Houston Baptist,1170,2018-03-17,18.70658513975935,17.581286623131113
4880,5,Kali Fluke,Florida State,Houston Baptist,1170,2018-03-17,18.70658513975935,17.581286623131113
4881,2,Jessica Gaffney,Cal,Pacific,1174,2018-03-17,39.936651555568766,41.21101460076971
4882,2,Iya Lindahl,Cal,Pacific,1174,2018-03-17,39.936651555568766,41.21101460076971
4883,2,Roni Long,Cal,Pacific,1174,2018-03-17,39.936651555568766,38.66228851036782
4884,2,Skylar Wine,Cal,Pacific,1174,2018-03-17,39.936651555568766,38.66228851036782
4885,1,Carly Kan,Hawaii,Grand Canyon,1172,2018-03-17,25.686870231380148,26.688087208835835
4886,1,Laurel Weaver,Hawaii,Grand Canyon,1172,2018-03-17,25.686870231380148,26.688087208835835
4887,1,Molly Turner,Hawaii,Grand Canyon,1172,2018-03-17,25.686870231380148,24.685653253924457
4888,1,Kelli Iverson,Hawaii,Grand Canyon,1172,2018-03-17,25.686870231380148,24.685653253924457
4889,5,Katrina Kernochan,USC,Nebraska,1166,2018-03-17,17.83490792013191,18.895364837255112
4890,5,Alexandra Poletto,USC,Nebraska,1166,2018-03-17,17.83490792013191,18.895364837255112
4891,5,Jasmine Schmidt,USC,Nebraska,1166,2018-03-17,17.83490792013191,16.77445100300871
4892,5,Allie Havers,USC,Nebraska,1166,2018-03-17,17.83490792013191,16.77445100300871
4893,2,Anabela Sataric,FIU,College of Charleston,1164,2018-03-17,31.08657007740165,31.983912464845385
4894,2,Erika Zembyla,FIU,College of Charleston,1164,2018-03-17,31.08657007740165,31.983912464845385
4895,2,Devon Rachel,FIU,College of Charleston,1164,2018-03-17,31.08657007740165,30.18922768995792
