,Name,Year,Height,Hometown/HS,Team,mu,sigma
1093,Shyanne Tallman,Fr,5'5,"Camp Lejeune, NC",Lincoln Memorial,25.0,8.333333333333334
1094,Sidney Killingsworth,Fr,6'2,"Chattanooga, Tn",Lincoln Memorial,25.0,8.333333333333334
1095,Tone Gill,R-Jr,5'9,"Nashville, Tn",Lincoln Memorial,45.145536595993796,2.088947496830355
1096,Amber Lake,So,5'9,"New Port Richey, Fl",Webber,19.32250370364699,2.4228399529455746
1097,Carlee Baxter,So,5'6,"Daytona Beach, Fl",Webber,19.32250370364699,2.4228399529455746
1098,Emily Bowen,Fr,5'10,"Olathe, Ks",Webber,35.20978947509101,2.3261366938282633
1099,Hannah Tannone,So,5'6,"West Palm, Fl",Webber,35.20978947509101,2.3261366938282633
1100,Jessica Terry,Fr,5'8,"Phoenix, Az",Webber,46.07898530407305,3.860489524026792
1101,Jordan McIntyre,So,5'7,"Spring Hill, Fl",Webber,25.0,8.333333333333334
1102,Kaxandra Naranjo,Sr,5'7,"Phoenix, Az",Webber,34.52068473369755,2.373181267217594
1103,Kobi Allston,Fr,5'8,"San Leandro, Ca",Webber,18.477242189264036,2.5898005062696576
1104,Laura Embry,So,5'9,"Warburton, Australia",Webber,43.65719233043909,2.373181267217594
1105,Molly Fusarelli,Fr,5'8,"Orange, Conn",Webber,34.52068473369755,2.373181267217594
1106,Salla Rautiainen,Fr,5'10,Finland,Webber,43.65719233043909,2.373181267217594
1107,Teryn Mills,Jr,5'2,"Parker, Co",Webber,18.477242189264036,2.5898005062696576
1108,Addison Genard,Fr,,"Mobile, Al",Huntingdon,34.321185998510266,2.475330544877422
1109,Alex Hillman,Jr,5'4,"Muscle Shoals, Al",Huntingdon,25.0,8.333333333333334
1110,Alexis Creasman,So,5'9,"Mary Esther, Fl",Huntingdon,22.702869201524962,6.018292133482491
1111,Amy Tyma,Fr,,"Cleveland, Oh",Huntingdon,17.540130495571354,2.5898005062696576
1112,April Reese,So,,"Starkville, Ms",Huntingdon,25.0,8.333333333333334
1113,Bria Rochelle,Sr,5'6,"Mobile, Al",Huntingdon,22.702869201524962,6.018292133482491
1114,Cheyenne Scarborough,Fr,,"Virginia Beach, Va",Huntingdon,34.321185998510266,2.475330544877422
1115,Emily Fedonczak,Fr,,"Niceville, Fl",Huntingdon,36.72855999280969,2.4228399529455746
1116,Jessica Brunk,Fr,,"Prattville, Al",Huntingdon,25.0,8.333333333333334
1117,Kaitlyn Carter,Jr,5'8,"Enterprise, Ga",Huntingdon,17.540130495571354,2.5898005062696576
1118,Lexie DeVuyst,So,5'8,"Blountstown, Fl",Huntingdon,41.01678478844307,2.5898005062696576
1119,Margaret Rhodes,Fr,,"Montgomery, Al",Huntingdon,25.0,8.333333333333334
1120,Nichole LeFevre,Jr,,"Crestview, Fl",Huntingdon,36.72855999280969,2.4228399529455746
1121,Shelby McAllister,Fr,,"Franklin, Tn",Huntingdon,41.01678478844307,2.5898005062696576
1122,Shelby Young,So,5'8,"Niceville, Fl",Huntingdon,25.0,8.333333333333334
1123,Alyssa Doucette,Fr,6'0,"Eagan, Mn",Missouri State,25.0,8.333333333333334
1124,Ashley Ophoven,Jr,6'1,"Ozark, Mo",Missouri State,25.0,8.333333333333334
1125,Aubrey Cheffey,So,6'2,"Nixa, Mo",Missouri State,32.45291548427798,3.449798020573539
1126,Caroline Finnell,Sr,6'1,"Chesterfield, Mo",Missouri State,40.063861826795694,2.475330544877422
1127,Ivy Reynolds,GS,5'11,"Ozark, Mo",Missouri State,35.6705707985888,2.4228399529455746
1128,Julia Hanson,So,6'0,"Fort Atkinson, Wis",Missouri State,16.384596051805016,6.809496968450191
1129,Kelsey Larsen,So,5'9,"Springfield, Mo",Missouri State,16.384596051805016,6.809496968450191
1130,Keylee Hawkins,Jr,5'9,"Nixa, Mo",Missouri State,25.0,8.333333333333334
1131,Lynsey Wright,Sr,6'0,"Glen Carbon, Ill",Missouri State,35.6705707985888,2.4228399529455746
1132,Maddie Beck,Fr,5'9,"Hot Springs, Ark",Missouri State,23.27280207046728,5.368757712330199
1133,Mikaela Mosquera,Jr,6'1,"West Chicago, Ill",Missouri State,36.39051163636083,2.475330544877422
1134,Sam Brinkmann,Fr,5'8,"St Louis, Mo",Missouri State,36.39051163636083,2.475330544877422
1135,Sarah Demmer,Sr,6'0,"Lee's Summit, Mo",Missouri State,40.06386182679569,2.475330544877422
1136,Sydney Wright,So,5'8,"Glen Carbon, Ill",Missouri State,25.0,8.333333333333334
1137,Taylor Fricano,GS,6'4,"Palatine, Ill",Missouri State,37.4101125256585,2.475330544877422
1138,Veronica Snelling,Fr,5'10,"Glen Ellyn, Ill",Missouri State,37.4101125256585,2.475330544877422
1139,Alyssa Doucette,Fr,6'0,"Eagan, Mn",Irvine Valley College,25.0,8.333333333333334
1140,Ashley Ophoven,Jr,6'1,"Ozark, Mo",Irvine Valley College,25.0,8.333333333333334
1141,Aubrey Cheffey,So,6'2,"Nixa, Mo",Irvine Valley College,32.45291548427798,3.449798020573539
1142,Caroline Finnell,Sr,6'1,"Chesterfield, Mo",Irvine Valley College,40.063861826795694,2.475330544877422
1143,Ivy Reynolds,GS,5'11,"Ozark, Mo",Irvine Valley College,35.6705707985888,2.4228399529455746
1144,Julia Hanson,So,6'0,"Fort Atkinson, Wis",Irvine Valley College,16.384596051805016,6.809496968450191
1145,Kelsey Larsen,So,5'9,"Springfield, Mo",Irvine Valley College,16.384596051805016,6.809496968450191
1146,Keylee Hawkins,Jr,5'9,"Nixa, Mo",Irvine Valley College,25.0,8.333333333333334
1147,Lynsey Wright,Sr,6'0,"Glen Carbon, Ill",Irvine Valley College,35.6705707985888,2.4228399529455746
1148,Maddie Beck,Fr,5'9,"Hot Springs, Ark",Irvine Valley College,23.27280207046728,5.368757712330199
1149,Mikaela Mosquera,Jr,6'1,"West Chicago, Ill",Irvine Valley College,36.39051163636083,2.475330544877422
1150,Sam Brinkmann,Fr,5'8,"St Louis, Mo",Irvine Valley College,36.39051163636083,2.475330544877422
1151,Sarah Demmer,Sr,6'0,"Lee's Summit, Mo",Irvine Valley College,40.06386182679569,2.475330544877422
1152,Sydney Wright,So,5'8,"Glen Carbon, Ill",Irvine Valley College,25.0,8.333333333333334
1153,Taylor Fricano,GS,6'4,"Palatine, Ill",Irvine Valley College,37.4101125256585,2.475330544877422
1154,Veronica Snelling,Fr,5'10,"Glen Ellyn, Ill",Irvine Valley College,37.4101125256585,2.475330544877422
1155,Angela Docena,Fr,5'2,Escondido HS,Mira Costa College,25.0,8.333333333333334
1156,Bella  Gama,Fr,5'8,Ridgefield HS,Mira Costa College,25.0,8.333333333333334
1157,Celin Macdonald,Fr,6'2,Maple Mountain HS,Mira Costa College,25.0,8.333333333333334
1158,Chloe Tripp,So,6'0,McKinleyville HS,Mira Costa College,25.0,8.333333333333334
1159,Claire Kinder,So,5'10,Arcata HS,Mira Costa College,25.0,8.333333333333334
1160,Claudia Mathews,So,5'11,La Costa Canyon HS,Mira Costa College,25.0,8.333333333333334
1161,Halie Hess,Fr,5'9,Roseville HS,Mira Costa College,25.0,8.333333333333334
1162,Hayley Huntsman,So,5'11,Bonanza HS,Mira Costa College,25.0,8.333333333333334
1163,Jazleigh Ortiz,So,5'8,Imperial HS,Mira Costa College,25.0,8.333333333333334
1164,Kacy Hele,R-Fr,5'8,Granite Hills HS,Mira Costa College,25.0,8.333333333333334
1165,Lana Salzar,So,5'7,Española Valley HS,Mira Costa College,25.0,8.333333333333334
1166,Madison Merkow,Fr,5'8,Chaparral HS,Mira Costa College,25.0,8.333333333333334
1167,Madison Anderson,Fr,6'1,Ralston Valley HS,Mira Costa College,25.0,8.333333333333334
1168,Michelle Mason,Fr,5'6,Wood River HS,Mira Costa College,25.0,8.333333333333334
1169,Reilly Bosworth,So,6'1,San Pasqual HS,Mira Costa College,25.0,8.333333333333334
1170,Savannah Castellanos,Fr,5'6,Torrey Pines HS,Mira Costa College,25.0,8.333333333333334
1171,Violeti Faleumu,So,6'0,Vista HS,Mira Costa College,25.0,8.333333333333334
1172,Angela Docena,Fr,5'2,Escondido HS,Victor Valley College,25.0,8.333333333333334
1173,Bella  Gama,Fr,5'8,Ridgefield HS,Victor Valley College,25.0,8.333333333333334
1174,Celin Macdonald,Fr,6'2,Maple Mountain HS,Victor Valley College,25.0,8.333333333333334
1175,Chloe Tripp,So,6'0,McKinleyville HS,Victor Valley College,25.0,8.333333333333334
1176,Claire Kinder,So,5'10,Arcata HS,Victor Valley College,25.0,8.333333333333334
1177,Claudia Mathews,So,5'11,La Costa Canyon HS,Victor Valley College,25.0,8.333333333333334
1178,Halie Hess,Fr,5'9,Roseville HS,Victor Valley College,25.0,8.333333333333334
1179,Hayley Huntsman,So,5'11,Bonanza HS,Victor Valley College,25.0,8.333333333333334
1180,Jazleigh Ortiz,So,5'8,Imperial HS,Victor Valley College,25.0,8.333333333333334
1181,Kacy Hele,R-Fr,5'8,Granite Hills HS,Victor Valley College,25.0,8.333333333333334
1182,Lana Salzar,So,5'7,Española Valley HS,Victor Valley College,25.0,8.333333333333334
1183,Madison Merkow,Fr,5'8,Chaparral HS,Victor Valley College,25.0,8.333333333333334
1184,Madison Anderson,Fr,6'1,Ralston Valley HS,Victor Valley College,25.0,8.333333333333334
1185,Michelle Mason,Fr,5'6,Wood River HS,Victor Valley College,25.0,8.333333333333334
1186,Reilly Bosworth,So,6'1,San Pasqual HS,Victor Valley College,25.0,8.333333333333334
1187,Savannah Castellanos,Fr,5'6,Torrey Pines HS,Victor Valley College,25.0,8.333333333333334
1188,Violeti Faleumu,So,6'0,Vista HS,Victor Valley College,25.0,8.333333333333334
1189,Angela Docena,Fr,5'2,Escondido HS,Cabrillo,25.0,8.333333333333334
1190,Bella  Gama,Fr,5'8,Ridgefield HS,Cabrillo,25.0,8.333333333333334
1191,Celin Macdonald,Fr,6'2,Maple Mountain HS,Cabrillo,25.0,8.333333333333334
1192,Chloe Tripp,So,6'0,McKinleyville HS,Cabrillo,25.0,8.333333333333334
1193,Claire Kinder,So,5'10,Arcata HS,Cabrillo,25.0,8.333333333333334
1194,Claudia Mathews,So,5'11,La Costa Canyon HS,Cabrillo,25.0,8.333333333333334
1195,Halie Hess,Fr,5'9,Roseville HS,Cabrillo,25.0,8.333333333333334
1196,Hayley Huntsman,So,5'11,Bonanza HS,Cabrillo,25.0,8.333333333333334
1197,Jazleigh Ortiz,So,5'8,Imperial HS,Cabrillo,25.0,8.333333333333334
1198,Kacy Hele,R-Fr,5'8,Granite Hills HS,Cabrillo,25.0,8.333333333333334
1199,Lana Salzar,So,5'7,Española Valley HS,Cabrillo,25.0,8.333333333333334
1200,Madison Merkow,Fr,5'8,Chaparral HS,Cabrillo,25.0,8.333333333333334
1201,Madison Anderson,Fr,6'1,Ralston Valley HS,Cabrillo,25.0,8.333333333333334
1202,Michelle Mason,Fr,5'6,Wood River HS,Cabrillo,25.0,8.333333333333334
1203,Reilly Bosworth,So,6'1,San Pasqual HS,Cabrillo,25.0,8.333333333333334
1204,Savannah Castellanos,Fr,5'6,Torrey Pines HS,Cabrillo,25.0,8.333333333333334
1205,Violeti Faleumu,So,6'0,Vista HS,Cabrillo,25.0,8.333333333333334
1206,Angela Docena,Fr,5'2,Escondido HS,Foothill College,25.0,8.333333333333334
1207,Bella  Gama,Fr,5'8,Ridgefield HS,Foothill College,25.0,8.333333333333334
1208,Celin Macdonald,Fr,6'2,Maple Mountain HS,Foothill College,25.0,8.333333333333334
1209,Chloe Tripp,So,6'0,McKinleyville HS,Foothill College,25.0,8.333333333333334
1210,Claire Kinder,So,5'10,Arcata HS,Foothill College,25.0,8.333333333333334
1211,Claudia Mathews,So,5'11,La Costa Canyon HS,Foothill College,25.0,8.333333333333334
1212,Halie Hess,Fr,5'9,Roseville HS,Foothill College,25.0,8.333333333333334
1213,Hayley Huntsman,So,5'11,Bonanza HS,Foothill College,25.0,8.333333333333334
1214,Jazleigh Ortiz,So,5'8,Imperial HS,Foothill College,25.0,8.333333333333334
1215,Kacy Hele,R-Fr,5'8,Granite Hills HS,Foothill College,25.0,8.333333333333334
1216,Lana Salzar,So,5'7,Española Valley HS,Foothill College,25.0,8.333333333333334
1217,Madison Merkow,Fr,5'8,Chaparral HS,Foothill College,25.0,8.333333333333334
1218,Madison Anderson,Fr,6'1,Ralston Valley HS,Foothill College,25.0,8.333333333333334
1219,Michelle Mason,Fr,5'6,Wood River HS,Foothill College,25.0,8.333333333333334
1220,Reilly Bosworth,So,6'1,San Pasqual HS,Foothill College,25.0,8.333333333333334
1221,Savannah Castellanos,Fr,5'6,Torrey Pines HS,Foothill College,25.0,8.333333333333334
1222,Violeti Faleumu,So,6'0,Vista HS,Foothill College,25.0,8.333333333333334
1223,Camille Finley,Fr,6'1,San Benito HS,Gavilan College,25.0,8.333333333333334
1224,Christa Arroyo,So,5'5,Christopher HS,Gavilan College,25.0,8.333333333333334
1225,Emily  Jensen,Fr,6'2,Utah State,Gavilan College,25.0,8.333333333333334
1226,Evelyn  Clonts,Fr,6'1,Gilroy HS,Gavilan College,25.0,8.333333333333334
1227,Greysen Gilroy,Fr,5'7,Monte Vista Christian HS,Gavilan College,25.0,8.333333333333334
1228,Haley Leifheit,So,5'11,San Benito HS,Gavilan College,25.0,8.333333333333334
1229,Jenna Clonts,So,5'11,Gilroy HS,Gavilan College,25.0,8.333333333333334
1230,Kaitlyn Viray,Fr,5'9,Christopher HS,Gavilan College,25.0,8.333333333333334
1231,Kaitlyn Siaz,Fr,5'7,North Salinas HS,Gavilan College,25.0,8.333333333333334
1232,Karishma Brooks,So,5'9,Mountain House HS,Gavilan College,25.0,8.333333333333334
1233,Katie Dizon,Fr,5'8,Anzar HS,Gavilan College,25.0,8.333333333333334
1234,Lex Chavarria,Fr,5'10,San Benito HS,Gavilan College,25.0,8.333333333333334
1235,Mikeila Banda,Fr,5'8,Notre Dame Salinas HS,Gavilan College,25.0,8.333333333333334
1236,Sarah Weiby,Fr,5'11,Gilroy HS,Gavilan College,25.0,8.333333333333334
1237,Sierra Gaeta,So,5'5,Notre Dame San Jose HS,Gavilan College,25.0,8.333333333333334
1238,Camille Finley,Fr,6'1,San Benito HS,West Valley College,25.0,8.333333333333334
1239,Christa Arroyo,So,5'5,Christopher HS,West Valley College,25.0,8.333333333333334
1240,Emily  Jensen,Fr,6'2,Utah State,West Valley College,25.0,8.333333333333334
1241,Evelyn  Clonts,Fr,6'1,Gilroy HS,West Valley College,25.0,8.333333333333334
1242,Greysen Gilroy,Fr,5'7,Monte Vista Christian HS,West Valley College,25.0,8.333333333333334
1243,Haley Leifheit,So,5'11,San Benito HS,West Valley College,25.0,8.333333333333334
1244,Jenna Clonts,So,5'11,Gilroy HS,West Valley College,25.0,8.333333333333334
1245,Kaitlyn Viray,Fr,5'9,Christopher HS,West Valley College,25.0,8.333333333333334
1246,Kaitlyn Siaz,Fr,5'7,North Salinas HS,West Valley College,25.0,8.333333333333334
1247,Karishma Brooks,So,5'9,Mountain House HS,West Valley College,25.0,8.333333333333334
1248,Katie Dizon,Fr,5'8,Anzar HS,West Valley College,25.0,8.333333333333334
1249,Lex Chavarria,Fr,5'10,San Benito HS,West Valley College,25.0,8.333333333333334
1250,Mikeila Banda,Fr,5'8,Notre Dame Salinas HS,West Valley College,25.0,8.333333333333334
1251,Sarah Weiby,Fr,5'11,Gilroy HS,West Valley College,25.0,8.333333333333334
1252,Sierra Gaeta,So,5'5,Notre Dame San Jose HS,West Valley College,25.0,8.333333333333334
1253,Arizona Webb,Fr,5'8,Elko HS,Feather River College,25.0,8.333333333333334
1254,Chloe Hampton,Fr,5'11,"Oakland, Ca",Feather River College,25.0,8.333333333333334
1255,Cortney Blumenthal,Fr,5'8,Boulder City HS,Feather River College,25.0,8.333333333333334
1256,Cyan Blackdeer,So,5'9,Legend HS,Feather River College,25.0,8.333333333333334
1257,Delihah Cardenas,Fr,5'7,Eastwood HS,Feather River College,25.0,8.333333333333334
1258,Jada Barnes,Fr,5'4,Bret Harte HS,Feather River College,25.0,8.333333333333334
1259,Jillian Wright,So,5'11,Elko HS,Feather River College,25.0,8.333333333333334
1260,Kaaleya Price,Fr,5'9,Midwest Christian Academy,Feather River College,25.0,8.333333333333334
1261,Kaitlyn Dingle,Fr,5'7,Quincy HS,Feather River College,25.0,8.333333333333334
1262,Katie McKay,So,5'7,Terra Nova HS,Feather River College,25.0,8.333333333333334
1263,Kyla Kincaid,So,5'4,Churchill County HS,Feather River College,25.0,8.333333333333334
1264,Madison Howard,Fr,5'10,Kimball HS,Feather River College,25.0,8.333333333333334
1265,Precious Helekahi,So,5'3,Hana HS,Feather River College,25.0,8.333333333333334
1266,Ramsey Weber,So,5'8,Willows HS,Feather River College,25.0,8.333333333333334
1267,Rebekah Grammer,Fr,5'5,Quincy HS,Feather River College,25.0,8.333333333333334
1268,Anastasia McCauley,Fr,,Arcata HS,College of the Redwoods,25.0,8.333333333333334
1269,Courtney Wilkinson,So,,La Quinta HS,College of the Redwoods,25.0,8.333333333333334
1270,Elise Wilson,Fr,,Golden Sierra HS,College of the Redwoods,25.0,8.333333333333334
1271,Katy Shumard,Fr,,Eureka HS,College of the Redwoods,25.0,8.333333333333334
1272,Luz Chavez-Contreras,Fr,,Arcata HS,College of the Redwoods,25.0,8.333333333333334
1273,Magnolia Gutierrez,Fr,,East Union HS,College of the Redwoods,25.0,8.333333333333334
1274,Savannah Humburger,Fr,,Earnest McBride HS,College of the Redwoods,25.0,8.333333333333334
1275,Anastasia McCauley,Fr,,Arcata HS,San Joaquin Delta College,25.0,8.333333333333334
1276,Courtney Wilkinson,So,,La Quinta HS,San Joaquin Delta College,25.0,8.333333333333334
1277,Elise Wilson,Fr,,Golden Sierra HS,San Joaquin Delta College,25.0,8.333333333333334
1278,Katy Shumard,Fr,,Eureka HS,San Joaquin Delta College,25.0,8.333333333333334
1279,Luz Chavez-Contreras,Fr,,Arcata HS,San Joaquin Delta College,25.0,8.333333333333334
1280,Magnolia Gutierrez,Fr,,East Union HS,San Joaquin Delta College,25.0,8.333333333333334
1281,Savannah Humburger,Fr,,Earnest McBride HS,San Joaquin Delta College,25.0,8.333333333333334
1282,Alex Cook,Fr,5'7,Nevada Union HS,Sierra College,25.0,8.333333333333334
1283,Bella Orteza,So,5'3,Placer HS,Sierra College,25.0,8.333333333333334
1284,Brittany Boerstra,So,5'11,"Osterhout, Netherlands",Sierra College,25.0,8.333333333333334
1285,Gabrielle Roberts,Fr,6'3,Whitnery HS,Sierra College,25.0,8.333333333333334
1286,Grace Sanders,Fr,6'0,Foresthill HS,Sierra College,25.0,8.333333333333334
1287,Grace Lemmo,So,5'7,Vista del Lago HS,Sierra College,25.0,8.333333333333334
1288,Jasmine Dean,Fr,5'11,Colfax HS,Sierra College,25.0,8.333333333333334
1289,Kalala Strickland,So,5'10,Oakmont HS,Sierra College,25.0,8.333333333333334
1290,Kapri Pelle,Fr,5'11,Placer HS,Sierra College,25.0,8.333333333333334
1291,Kylie Shinn,So,5'10,Colfax HS,Sierra College,25.0,8.333333333333334
1292,Maddy Rowland,So,5'10,Casa Roble HS,Sierra College,25.0,8.333333333333334
1293,Madison Meteer,Fr,5'10,Del Oro HS,Sierra College,25.0,8.333333333333334
1294,Meghan Merlino,Fr,5'10,Rio Americano HS,Sierra College,25.0,8.333333333333334
1295,Ryan Blackwood,So,5'2,Roseville HS,Sierra College,25.0,8.333333333333334
1296,Sara Schell,Fr,5'11,Bear River HS,Sierra College,25.0,8.333333333333334
1297,Savannah Schroeder,Fr,5'9,Ponderosa HS,Sierra College,25.0,8.333333333333334
1298,Alex Cook,Fr,5'7,Nevada Union HS,Cypress College,25.0,8.333333333333334
1299,Bella Orteza,So,5'3,Placer HS,Cypress College,25.0,8.333333333333334
1300,Brittany Boerstra,So,5'11,"Osterhout, Netherlands",Cypress College,25.0,8.333333333333334
1301,Gabrielle Roberts,Fr,6'3,Whitnery HS,Cypress College,25.0,8.333333333333334
1302,Grace Sanders,Fr,6'0,Foresthill HS,Cypress College,25.0,8.333333333333334
1303,Grace Lemmo,So,5'7,Vista del Lago HS,Cypress College,25.0,8.333333333333334
1304,Jasmine Dean,Fr,5'11,Colfax HS,Cypress College,25.0,8.333333333333334
1305,Kalala Strickland,So,5'10,Oakmont HS,Cypress College,25.0,8.333333333333334
1306,Kapri Pelle,Fr,5'11,Placer HS,Cypress College,25.0,8.333333333333334
1307,Kylie Shinn,So,5'10,Colfax HS,Cypress College,25.0,8.333333333333334
1308,Maddy Rowland,So,5'10,Casa Roble HS,Cypress College,25.0,8.333333333333334
1309,Madison Meteer,Fr,5'10,Del Oro HS,Cypress College,25.0,8.333333333333334
1310,Meghan Merlino,Fr,5'10,Rio Americano HS,Cypress College,25.0,8.333333333333334
1311,Ryan Blackwood,So,5'2,Roseville HS,Cypress College,25.0,8.333333333333334
1312,Sara Schell,Fr,5'11,Bear River HS,Cypress College,25.0,8.333333333333334
1313,Savannah Schroeder,Fr,5'9,Ponderosa HS,Cypress College,25.0,8.333333333333334
1314,Andrea Lopez,Fr,5'8,Mater Dei HS,Fullerton College,20.925441431910865,3.2257585268563194
1315,Ashley Pruitt,Fr,5'6,El Dorado HS,Fullerton College,25.0,8.333333333333334
1316,Carlie Ortega,Fr,5'6,Bishop Amat HS,Fullerton College,20.925441431910865,3.2257585268563194
1317,Catherine Serna,Fr,5'7,John F. Kennedy HS,Fullerton College,25.0,8.333333333333334
1318,Kailyn Case,Fr,5'11,Yorba Linda HS,Fullerton College,25.0,8.333333333333334
1319,Kaylyn Johnson,Fr,5'11,Colony HS,Fullerton College,25.0,8.333333333333334
1320,Kendall Campos,Fr,5'7,Esperanza HS,Fullerton College,25.0,8.333333333333334
1321,Kristine Perez,So,5'7,Valencia HS,Fullerton College,25.0,8.333333333333334
1322,Lauren Schaefer,Fr,5'9,Yorba Linda HS,Fullerton College,25.0,8.333333333333334
1323,Nakitta Masoe,Fr,5'9,Garden Grove HS,Fullerton College,25.0,8.333333333333334
1324,Prescilla Gutierrez,Fr,5'5,Los Altos HS,Fullerton College,25.0,8.333333333333334
1325,Samaria Longstreet,Fr,5'11,Lakewood HS,Fullerton College,25.0,8.333333333333334
1326,Akimi Fujikura,So,,Irvine HS,Golden West College,25.0,8.333333333333334
1327,Amanda Sosa,So,,Huntington Beach HS,Golden West College,25.0,8.333333333333334
1328,Andrea Gonzalez,So,,Redondo Union HS,Golden West College,25.0,8.333333333333334
1329,Ashleigh Atsaros,So,,Huntington Beach HS,Golden West College,25.0,8.333333333333334
1330,Cherene Uale,So,,Hillsdale HS,Golden West College,25.0,8.333333333333334
1331,Eden Vawaardenburg,Fr,,Marina HS,Golden West College,25.0,8.333333333333334
1332,Erica Cantley,So,,Cypress HS,Golden West College,25.0,8.333333333333334
1333,Holly Hennessy,Fr,,Marina HS,Golden West College,25.0,8.333333333333334
1334,Jasmine Gonzalez,So,,,Golden West College,25.0,8.333333333333334
1335,Jennifer Pham,Fr,,Westminster HS,Golden West College,25.0,8.333333333333334
1336,Keilani Pearson,Fr,,Huntington Beach HS,Golden West College,25.0,8.333333333333334
1337,Melissa Martinez,So,,,Golden West College,25.0,8.333333333333334
1338,Akimi Fujikura,So,,Irvine HS,Antelope Valley College,25.0,8.333333333333334
1339,Amanda Sosa,So,,Huntington Beach HS,Antelope Valley College,25.0,8.333333333333334
1340,Andrea Gonzalez,So,,Redondo Union HS,Antelope Valley College,25.0,8.333333333333334
1341,Ashleigh Atsaros,So,,Huntington Beach HS,Antelope Valley College,25.0,8.333333333333334
1342,Cherene Uale,So,,Hillsdale HS,Antelope Valley College,25.0,8.333333333333334
1343,Eden Vawaardenburg,Fr,,Marina HS,Antelope Valley College,25.0,8.333333333333334
1344,Erica Cantley,So,,Cypress HS,Antelope Valley College,25.0,8.333333333333334
1345,Holly Hennessy,Fr,,Marina HS,Antelope Valley College,25.0,8.333333333333334
1346,Jasmine Gonzalez,So,,,Antelope Valley College,25.0,8.333333333333334
1347,Jennifer Pham,Fr,,Westminster HS,Antelope Valley College,25.0,8.333333333333334
1348,Keilani Pearson,Fr,,Huntington Beach HS,Antelope Valley College,25.0,8.333333333333334
1349,Melissa Martinez,So,,,Antelope Valley College,25.0,8.333333333333334
1350,Alex Paris,So,5'10,Stockdale HS,Bakersfield College,25.0,8.333333333333334
1351,Bianca Logsdon,Fr,5'11,Stockdale HS,Bakersfield College,25.0,8.333333333333334
1352,Brooke Horack,So,5'10,Centennial HS,Bakersfield College,25.0,8.333333333333334
1353,Caitlyn Foreman,Fr,5'8,,Bakersfield College,25.0,8.333333333333334
1354,Haley Sanchez,So,5'5,Centennial HS,Bakersfield College,25.0,8.333333333333334
1355,Jourdan Muro,So,5'10,Centennial HS,Bakersfield College,25.0,8.333333333333334
1356,Rachel Hoover,Fr,5'10,Garces Memorial HS,Bakersfield College,25.0,8.333333333333334
1357,Reece Stevenson,So,5'6,Centennial HS,Bakersfield College,25.0,8.333333333333334
1358,Sarah Armendariz,Fr,5'9,Clovis West HS,Bakersfield College,25.0,8.333333333333334
1359,Shyanne Baez,Fr,5'4,Golden Valley HS,Bakersfield College,25.0,8.333333333333334
1360,Alex Paris,So,5'10,Stockdale HS,Moorpark College,25.0,8.333333333333334
1361,Bianca Logsdon,Fr,5'11,Stockdale HS,Moorpark College,25.0,8.333333333333334
1362,Brooke Horack,So,5'10,Centennial HS,Moorpark College,25.0,8.333333333333334
1363,Caitlyn Foreman,Fr,5'8,,Moorpark College,25.0,8.333333333333334
1364,Haley Sanchez,So,5'5,Centennial HS,Moorpark College,25.0,8.333333333333334
1365,Jourdan Muro,So,5'10,Centennial HS,Moorpark College,25.0,8.333333333333334
1366,Rachel Hoover,Fr,5'10,Garces Memorial HS,Moorpark College,25.0,8.333333333333334
1367,Reece Stevenson,So,5'6,Centennial HS,Moorpark College,25.0,8.333333333333334
1368,Sarah Armendariz,Fr,5'9,Clovis West HS,Moorpark College,25.0,8.333333333333334
1369,Shyanne Baez,Fr,5'4,Golden Valley HS,Moorpark College,25.0,8.333333333333334
1370,Armonee Hunter,So,5'9,Ventura HS,Ventura College,25.0,8.333333333333334
1371,Braxton Jessie,So,5'9,Kearney HS,Ventura College,25.0,8.333333333333334
1372,Carina Cates,So,5'9,Pacifica HS,Ventura College,25.0,8.333333333333334
1373,Caryssa Castrejon,R-So,5'5,Ventura HS,Ventura College,25.0,8.333333333333334
1374,Daisy  Martinez,So,5'4,St Bonaventure HS,Ventura College,25.0,8.333333333333334
1375,Danielle Garcia,Fr,5'6,Camarillo HS,Ventura College,25.0,8.333333333333334
1376,Janessa Simental,So,5'7,Oxnard HS,Ventura College,25.0,8.333333333333334
1377,Jordan Neria,Fr,5'5,Buena HS,Ventura College,25.0,8.333333333333334
1378,Kasie Spencer,Fr,5'7,Foothill Tech HS,Ventura College,25.0,8.333333333333334
1379,Madoline Bolish,R-So,5'10,Oxnard HS,Ventura College,25.0,8.333333333333334
1380,Payton Greiner,R-So,5'10,Foothill Tech HS,Ventura College,25.0,8.333333333333334
1381,Shea McKeown,Fr,5'6,Oxnard HS,Ventura College,25.0,8.333333333333334
1382,Sofia Gomez,Fr,5'9,Oxnard HS,Ventura College,25.0,8.333333333333334
1383,Taylor Benitez-Fanslow,Fr,5'10,Thousand Oaks HS,Ventura College,25.0,8.333333333333334
1384,Alex Hayes,So,5'5,Mission Viejo HS,Orange Coast College,25.0,8.333333333333334
1385,Devyn Holland,Fr,5'10,Santiago HS,Orange Coast College,19.982504457398207,3.1257936082736575
1386,Enjelica Glatti,So,5'8,Woodbridge HS,Orange Coast College,25.0,8.333333333333334
1387,Georgia Grisham,Fr,5'6,Huntington Beach HS,Orange Coast College,25.0,8.333333333333334
